student_assignment_grade,struc0,struc1,struc2,struc3
student508_Prompt6_1.0,2,0,0,6
student508_Integration3_0.9,1,1,2,12
student508_Prompt8_1.0,1,2,5,15
student509_Capstone_1.0,5,5,12,21
student509_Prompt2_1.0,2,5,6,15
student509_Prompt5_1.0,3,0,0,9
student509_Prompt4_1.0,2,3,1,10
student509_Prompt3_1.0,0,0,0,5
student509_Integration3_1.0,2,4,6,17
student509_Prompt9_1.0,1,0,1,9
student509_Prompt6_1.0,0,0,2,4
student509_Prompt7_1.0,3,1,1,9
student509_Prompt8_1.0,0,1,1,5
student510_Capstone_0.9,4,6,11,33
student510_Prompt2_1.0,1,1,3,12
student510_Prompt9_1.0,2,1,1,16
student510_Prompt4_1.0,2,2,5,20
student510_Prompt3_1.0,1,0,2,10
student510_Prompt10_1.0,6,3,3,13
student510_Prompt7_1.0,0,0,0,4
student510_Integration3_1.0,0,0,2,6
student510_ePortfolio Link_1.0,0,1,2,11
student511_Capstone_1.0,2,6,9,19
student511_Prompt2_1.0,1,2,4,8
student511_Prompt5_1.0,1,1,2,13
student511_Prompt4_1.0,1,1,1,15
student511_Prompt3_1.0,1,0,2,11
student511_Prompt10_1.0,3,2,2,11
student511_Prompt7_1.0,3,0,3,13
student511_Prompt9_1.0,4,1,2,16
student511_Integration3_1.0,0,1,1,23
student511_Prompt8_1.0,1,2,2,7
student512_Prompt11_1.0,2,0,1,9
student512_Capstone_1.0,0,1,6,11
student512_Prompt2_1.0,1,0,0,6
student512_Prompt5_1.0,2,0,1,8
student512_Prompt3_1.0,1,1,3,10
student512_Prompt10_1.0,1,1,3,6
student512_Prompt6_1.0,2,0,0,10
student512_Integration3_1.0,0,1,0,13
student512_Prompt8_1.0,1,1,1,9
student512_Prompt9_1.0,3,1,1,16
student512_ePortfolio Link_1.0,1,1,3,13
student512_Prompt7_1.0,2,0,1,9
student513_ePortfolio Link_1.0,0,0,0,4
student513_Prompt11_1.0,4,4,4,13
student513_Capstone_1.0,2,2,13,20
student513_Integration3_1.0,1,5,6,38
student513_Prompt5_1.0,2,0,0,7
student513_Prompt3_1.0,2,0,0,6
student513_Prompt10_1.0,5,3,2,12
student513_Prompt9_1.0,0,2,1,10
student513_Prompt6_1.0,2,1,0,5
student513_Prompt8_1.0,0,1,1,9
student514_Capstone_1.0,1,2,10,18
student514_Prompt2_1.0,2,0,1,9
student514_Prompt9_1.0,3,0,1,12
student514_Prompt3_1.0,0,0,1,8
student514_Prompt10_1.0,1,1,1,4
student514_ePortfolio Link_1.0,3,2,6,11
student514_Prompt6_1.0,0,0,0,2
student514_Prompt7_0.5,6,1,0,13
student514_Prompt8_1.0,3,3,2,20
student515_Prompt11_1.0,1,0,1,6
student515_Prompt8_1.0,2,2,1,8
student515_Integration3_1.0,4,5,1,29
student515_Prompt5_1.0,0,0,0,2
student515_Prompt3_1.0,0,0,0,2
student515_Prompt10_1.0,4,3,5,13
student515_Prompt9_1.0,4,1,2,15
student515_Prompt6_1.0,0,0,0,2
student515_Prompt7_1.0,4,4,3,11
student515_ePortfolio Link_1.0,10,5,3,37
student516_Prompt11_1.0,1,2,1,7
student516_Prompt8_1.0,1,1,2,7
student516_Integration3_1.0,1,0,0,7
student516_Prompt5_1.0,1,2,0,17
student516_Prompt4_1.0,1,1,0,10
student516_Prompt3_1.0,1,0,2,7
student516_Prompt10_1.0,4,3,2,10
student516_Prompt9_1.0,6,2,7,15
student516_Prompt6_1.0,1,0,0,10
student516_Prompt7_1.0,3,0,3,11
student516_ePortfolio Link_1.0,0,0,1,6
student517_Prompt11_1.0,1,2,1,7
student517_Capstone_1.0,0,0,0,6
student517_Prompt2_1.0,2,3,4,11
student517_Prompt5_1.0,1,1,0,7
student517_Prompt3_1.0,0,0,2,4
student517_Prompt10_1.0,1,1,2,7
student517_Prompt6_1.0,0,0,0,5
student517_Integration3_1.0,2,4,7,28
student517_Prompt4_1.0,5,2,0,12
student517_Prompt9_1.0,4,2,2,12
student517_ePortfolio Link_1.0,0,0,0,4
student517_Prompt7_1.0,0,0,0,2
student518_Prompt11_1.0,0,0,3,8
student518_Capstone_1.0,4,2,9,14
student518_Prompt2_1.0,1,0,1,4
student518_Prompt5_1.0,1,1,0,6
student518_Prompt3_0.5,1,0,0,6
student518_Prompt10_1.0,3,2,5,11
student518_Prompt6_1.0,0,0,1,12
student518_Integration3_1.0,1,3,1,20
student518_Prompt8_1.0,1,0,3,10
student518_Prompt9_1.0,0,1,3,12
student518_ePortfolio Link_1.0,2,2,3,20
student518_Prompt7_1.0,2,0,0,5
student519_Capstone_1.0,6,5,9,25
student519_Prompt2_1.0,3,3,7,12
student519_Prompt9_1.0,0,0,0,2
student519_Prompt7_1.0,1,3,2,11
student519_Prompt3_1.0,5,1,3,16
student519_Prompt10_1.0,3,1,2,9
student519_Prompt1_1.0,0,0,0,2
student519_Prompt6_1.0,6,4,4,28
student519_Integration3_1.0,0,0,0,5
student519_ePortfolio Link_1.0,0,0,0,5
student520_Capstone_0.9,0,0,5,8
student520_Prompt2_1.0,2,4,8,19
student520_Prompt5_1.0,2,1,2,9
student520_Prompt4_1.0,0,1,3,15
student520_Prompt3_1.0,0,0,0,5
student520_Prompt10_1.0,5,7,9,29
student520_Prompt7_1.0,3,1,3,15
student520_Prompt9_1.0,3,3,6,13
student520_Integration3_0.9,1,1,4,19
student520_Prompt8_1.0,0,0,0,5
student521_Prompt11_1.0,1,1,2,8
student521_Capstone_0.9,0,0,0,3
student521_Prompt2_1.0,2,2,6,16
student521_Prompt5_1.0,2,0,1,11
student521_Prompt4_1.0,1,1,1,11
student521_Integration3_1.0,1,3,3,26
student521_ePortfolio Link_1.0,0,0,0,6
student521_Prompt9_1.0,1,0,3,7
student521_Prompt7_1.0,3,0,1,11
student521_Prompt8_1.0,1,1,1,9
student522_ePortfolio Link_1.0,0,0,0,4
student522_Capstone_1.0,5,4,12,29
student522_Integration3_1.0,4,5,7,20
student522_Prompt5_1.0,3,1,0,9
student522_Prompt4_1.0,0,0,0,7
student522_Prompt2_1.0,1,1,3,7
student522_Prompt9_0.0,3,2,5,17
student522_Prompt6_1.0,0,0,0,5
student522_Prompt7_1.0,3,1,1,10
student522_Prompt8_1.0,4,1,1,9
student523_Prompt11_1.0,0,0,0,2
student523_Prompt8_1.0,0,0,0,6
student523_Prompt2_1.0,0,0,0,2
student523_Prompt5_1.0,2,2,0,12
student523_Prompt3_1.0,0,0,0,2
student523_Prompt10_1.0,0,0,2,5
student523_Prompt6_1.0,1,0,0,5
student523_Integration3_1.0,4,5,5,24
student523_Prompt4_1.0,0,0,0,7
student523_Prompt9_1.0,1,1,1,3
student523_ePortfolio Link_1.0,2,1,3,7
student523_Prompt7_1.0,1,0,0,1
student524_Capstone_1.0,0,1,7,17
student524_Prompt2_1.0,9,7,10,44
student524_Prompt5_1.0,0,0,0,2
student524_Prompt4_1.0,0,0,0,2
student524_Prompt3_1.0,3,2,3,19
student524_Prompt9_1.0,3,1,2,17
student524_ePortfolio Link_1.0,0,0,0,4
student524_Prompt6_1.0,2,0,2,15
student524_Prompt7_1.0,3,0,2,10
student524_Prompt8_1.0,1,2,5,8
student525_Capstone_1.0,0,0,0,5
student525_Prompt2_1.0,2,2,5,24
student525_Prompt5_1.0,3,2,1,15
student525_Prompt4_1.0,3,1,0,10
student525_Prompt3_1.0,0,0,0,2
student525_Prompt10_1.0,0,0,0,4
student525_Prompt7_1.0,0,0,0,2
student525_Prompt9_1.0,7,6,7,24
student525_Integration3_1.0,0,3,0,26
student525_Prompt8_1.0,0,0,0,3
student526_Capstone_1.0,5,3,7,14
student526_Integration3_1.0,9,9,11,53
student526_Prompt5_1.0,2,4,3,15
student526_Prompt4_1.0,3,1,0,11
student526_Prompt3_1.0,0,0,0,5
student526_Prompt9_1.0,3,1,0,10
student526_ePortfolio Link_1.0,1,2,5,11
student526_Prompt6_1.0,0,0,0,5
student526_Prompt7_1.0,3,1,0,9
student526_Prompt8_1.0,3,1,0,8
student527_Prompt8_1.0,0,1,1,9
student527_Prompt2_1.0,1,0,11,19
student527_Prompt5_1.0,2,0,0,9
student527_Prompt7_1.0,3,0,3,12
student527_Prompt3_1.0,0,0,2,4
student527_Prompt10_1.0,4,2,2,17
student527_ePortfolio Link_1.0,0,0,0,6
student527_Prompt6_1.0,1,0,0,8
student527_Integration3_1.0,2,3,3,31
student528_Capstone_1.0,6,6,13,38
student528_Integration3_1.0,2,2,2,19
student528_Prompt9_1.0,2,1,1,14
student528_Prompt4_1.0,1,5,3,12
student528_Prompt2_1.0,0,0,0,2
student528_ePortfolio Link_1.0,2,1,5,11
student528_Prompt6_1.0,2,0,2,17
student528_Prompt8_1.0,0,2,3,12
student529_ePortfolio Link_1.0,0,0,0,5
student529_Capstone_1.0,0,0,2,5
student529_Prompt2_1.0,1,2,6,15
student529_Prompt5_1.0,2,0,0,10
student529_Prompt4_1.0,1,1,0,8
student529_Prompt3_1.0,2,0,0,7
student529_Prompt10_1.0,0,0,0,2
student529_Prompt7_1.0,3,1,1,9
student529_Prompt9_1.0,4,2,2,11
student529_Integration3_1.0,0,1,0,13
student529_Prompt8_1.0,0,0,2,5
student530_Prompt11_1.0,1,2,8,13
student530_Capstone_1.0,1,2,4,12
student530_Prompt9_1.0,7,1,2,13
student530_Prompt3_1.0,1,0,0,5
student530_Prompt10_1.0,2,1,3,9
student530_ePortfolio Link_1.0,4,2,6,29
student530_Prompt6_1.0,2,0,2,8
student530_Prompt8_1.0,4,3,2,13
student531_ePortfolio Link_1.0,0,0,0,2
student531_Capstone_1.0,1,2,18,23
student531_Integration3_1.0,0,1,2,21
student531_Prompt5_1.0,2,1,0,9
student531_Prompt4_1.0,1,2,0,10
student531_Prompt2_1.0,2,4,3,9
student531_Prompt9_1.0,2,0,1,8
student531_Prompt6_1.0,0,0,0,2
student531_Prompt7_1.0,5,1,1,11
student531_Prompt8_1.0,1,1,2,18
student532_Capstone_1.0,0,0,3,14
student532_Prompt2_1.0,1,1,2,5
student532_Prompt9_1.0,0,1,1,18
student532_Prompt7_1.0,6,1,1,15
student532_Prompt3_1.0,1,0,0,5
student532_Prompt10_1.0,3,1,1,14
student532_Prompt6_1.0,0,1,0,12
student532_Integration3_0.9,0,0,0,3
student533_Capstone_1.0,3,2,5,19
student533_Prompt2_1.0,0,1,6,9
student533_Prompt5_0.5,1,2,1,10
student533_Prompt7_1.0,6,3,3,24
student533_Prompt3_1.0,2,0,2,10
student533_Prompt10_1.0,1,4,1,12
student533_Prompt9_1.0,4,3,3,13
student533_Prompt6_1.0,1,2,5,28
student533_Integration3_1.0,0,0,0,5
student533_Prompt8_1.0,1,1,1,9
student534_Prompt11_1.0,2,3,2,8
student534_Capstone_1.0,1,1,3,8
student534_Prompt2_1.0,3,3,8,22
student534_Prompt5_1.0,2,1,0,9
student534_Prompt10_1.0,0,0,0,2
student534_Prompt1_1.0,0,0,0,3
student534_Prompt6_1.0,1,0,0,5
student534_Integration3_1.0,0,2,4,20
student534_Prompt8_1.0,0,1,1,5
student534_Prompt9_1.0,0,0,0,5
student534_ePortfolio Link_1.0,0,0,0,7
student534_Prompt7_1.0,4,1,0,14
student535_Prompt11_1.0,2,3,2,6
student535_Capstone_1.0,1,1,3,10
student535_Prompt2_1.0,1,0,1,4
student535_Prompt9_1.0,2,1,2,10
student535_Prompt3_1.0,0,0,0,2
student535_Prompt10_1.0,1,1,1,7
student535_ePortfolio Link_1.0,0,0,0,5
student535_Prompt6_1.0,1,0,0,5
student535_Prompt7_1.0,6,1,1,15
student535_Prompt8_1.0,0,1,1,6
student536_Capstone_0.9,4,3,4,18
student536_Integration3_0.9,0,1,0,10
student536_Prompt9_1.0,2,2,0,16
student536_Prompt4_1.0,1,1,4,18
student536_Prompt2_1.0,1,1,3,7
student536_ePortfolio Link_1.0,1,2,1,16
student536_Prompt6_1.0,0,0,0,6
student536_Prompt8_1.0,2,2,2,14
student537_Capstone_1.0,0,0,0,5
student537_Integration3_1.0,2,4,1,22
student537_Prompt5_1.0,3,1,2,25
student537_Prompt3_1.0,0,0,0,2
student537_Prompt10_1.0,6,1,3,20
student537_ePortfolio Link_1.0,0,0,0,2
student537_Prompt6_1.0,0,0,0,2
student537_Prompt7_1.0,6,1,1,20
student537_Prompt8_1.0,3,2,3,22
student538_Prompt11_1.0,1,1,1,5
student538_Prompt8_1.0,3,2,4,15
student538_Prompt2_1.0,2,3,4,9
student538_Prompt5_1.0,0,0,0,3
student538_Prompt4_1.0,0,0,0,5
student538_Prompt10_1.0,2,3,2,13
student538_Prompt9_1.0,0,0,0,5
student538_Prompt6_1.0,7,11,10,33
student538_Integration3_1.0,2,1,2,9
student538_ePortfolio Link_1.0,1,1,0,16
student539_ePortfolio Link_1.0,0,0,1,12
student539_Capstone_1.0,0,2,3,12
student539_Integration3_1.0,1,0,2,9
student539_Prompt5_1.0,2,1,2,24
student539_Prompt4_1.0,1,1,0,11
student539_Prompt10_1.0,2,1,2,14
student539_Prompt9_1.0,1,3,2,19
student539_Prompt6_1.0,1,1,2,11
student539_Prompt7_1.0,3,1,1,11
student539_Prompt8_1.0,2,4,6,20
student540_Prompt11_1.0,1,2,1,4
student540_Capstone_1.0,1,1,8,12
student540_Prompt2_1.0,2,1,3,7
student540_Prompt5_1.0,1,1,0,6
student540_Prompt3_1.0,1,0,1,15
student540_Prompt10_1.0,2,1,3,10
student540_Integration3_0.9,0,3,2,18
student540_Prompt8_1.0,0,1,1,8
student540_Prompt4_1.0,2,1,3,17
student540_Prompt9_1.0,3,0,1,8
student540_ePortfolio Link_1.0,2,3,5,12
student540_Prompt7_1.0,3,0,1,10
student541_Prompt11_1.0,0,0,0,2
student541_Prompt8_1.0,0,0,0,2
student541_Integration3_1.0,0,0,0,3
student541_Prompt5_1.0,0,0,3,10
student541_Prompt4_1.0,0,0,0,2
student541_Prompt3_1.0,13,14,10,41
student541_Prompt9_1.0,0,0,0,3
student541_ePortfolio Link_1.0,0,0,0,2
student541_Prompt7_1.0,1,4,3,15
student542_Prompt11_1.0,0,0,0,6
student542_Prompt8_1.0,0,0,1,8
student542_Integration3_1.0,3,4,0,33
student542_Prompt5_1.0,2,0,2,14
student542_Prompt3_1.0,0,0,0,2
student542_Prompt10_1.0,1,1,3,17
student542_ePortfolio Link_1.0,2,1,2,22
student542_Prompt6_1.0,5,2,4,25
student542_Prompt7_1.0,5,3,2,18
student543_Prompt11_1.0,2,5,0,8
student543_Capstone_0.9,2,2,6,13
student543_Prompt2_1.0,4,6,9,12
student543_Prompt4_1.0,3,2,2,19
student543_Prompt3_1.0,2,1,1,6
student543_Prompt10_1.0,2,3,6,19
student543_Prompt7_1.0,3,0,1,7
student543_Prompt6_1.0,2,0,2,11
student543_Integration3_1.0,0,2,4,29
student543_ePortfolio Link_1.0,1,0,0,9
student544_ePortfolio Link_1.0,3,1,2,9
student544_Capstone_1.0,1,1,3,17
student544_Prompt2_1.0,3,3,7,17
student544_Prompt5_1.0,1,0,1,10
student544_Prompt3_1.0,2,0,0,10
student544_Integration3_0.0,1,4,3,39
student544_Prompt9_1.0,3,0,1,12
student544_Prompt6_1.0,1,0,1,7
student544_Prompt8_1.0,0,1,2,12
student545_Capstone_1.0,8,6,9,26
student545_Prompt2_1.0,0,0,0,2
student545_Prompt3_1.0,3,0,1,13
student545_Prompt9_1.0,5,4,2,15
student545_ePortfolio Link_0.0,1,1,4,7
student545_Prompt6_1.0,1,0,0,5
student545_Prompt7_1.0,0,0,0,2
student545_Prompt8_1.0,3,0,1,10
student546_Capstone_1.0,5,9,15,31
student546_Prompt2_1.0,1,2,8,15
student546_Prompt5_1.0,0,0,0,8
student546_Prompt4_1.0,1,1,0,6
student546_Prompt3_1.0,0,0,2,4
student546_Prompt10_1.0,3,4,3,19
student546_ePortfolio Link_1.0,3,1,2,13
student546_Prompt6_1.0,0,0,0,6
student546_Prompt7_1.0,4,1,3,8
student546_Prompt8_1.0,2,2,1,14
student547_ePortfolio Link_1.0,0,0,0,7
student547_Capstone_0.6,1,2,0,8
student547_Prompt3_1.0,0,0,2,4
student547_Prompt10_1.0,1,1,4,17
student547_Prompt1_0.5,0,0,0,5
student547_Prompt6_1.0,0,0,0,2
student547_Prompt7_1.0,0,2,3,21
student547_Prompt8_1.0,2,0,1,6
student548_Prompt11_1.0,1,1,1,4
student548_Capstone_1.0,0,0,0,4
student548_Prompt2_1.0,2,2,4,12
student548_Prompt5_1.0,5,6,2,18
student548_Prompt7_1.0,5,2,3,17
student548_Prompt3_1.0,3,0,2,11
student548_Prompt10_1.0,4,1,3,13
student548_Prompt9_1.0,2,3,4,14
student548_Prompt6_1.0,2,7,5,28
student548_Integration3_1.0,0,0,0,3
student548_Prompt8_1.0,1,1,3,11
student549_Prompt8_1.0,2,2,2,10
student549_Prompt2_1.0,0,0,0,2
student549_Prompt5_1.0,1,1,3,10
student549_Prompt4_1.0,1,2,1,10
student549_Prompt3_1.0,2,0,0,6
student549_Prompt10_1.0,1,2,0,9
student549_Prompt7_1.0,3,2,4,10
student549_Prompt6_1.0,1,0,0,5
student549_Integration3_1.0,0,1,0,15
student550_Prompt11_1.0,0,0,0,6
student550_Capstone_1.0,7,9,5,20
student550_Prompt2_1.0,0,0,0,2
student550_Prompt5_1.0,4,2,4,15
student550_Prompt4_1.0,5,2,5,18
student550_Prompt3_1.0,0,0,2,13
student550_Prompt10_1.0,2,1,3,13
student550_Prompt7_1.0,3,1,1,9
student550_Prompt9_1.0,4,2,3,12
student550_Integration3_0.9,4,5,2,9
student550_Prompt8_1.0,2,2,4,14
student551_Prompt11_1.0,0,0,0,5
student551_Capstone_1.0,2,2,5,10
student551_Prompt2_1.0,2,3,10,28
student551_Prompt5_1.0,2,2,2,21
student551_Prompt4_1.0,3,1,1,12
student551_Prompt3_1.0,1,1,1,8
student551_Prompt10_1.0,2,2,3,7
student551_Prompt7_1.0,2,0,0,8
student551_Prompt6_1.0,1,1,1,6
student551_Integration3_1.0,3,6,3,19
student551_ePortfolio Link_1.0,1,0,0,8
student552_Capstone_1.0,7,4,2,18
student552_Prompt2_1.0,0,0,0,5
student552_Prompt5_1.0,1,1,0,13
student552_Prompt3_1.0,1,1,0,5
student552_Prompt10_1.0,4,2,2,12
student552_Prompt6_1.0,1,0,0,8
student552_Integration3_1.0,3,6,3,31
student552_Prompt8_1.0,1,2,2,7
student552_Prompt4_1.0,3,3,2,16
student552_Prompt9_1.0,3,0,3,10
student552_ePortfolio Link_1.0,2,2,5,11
student552_Prompt7_1.0,2,0,1,8
student553_Capstone_0.9,7,3,6,11
student553_Prompt2_0.5,0,0,0,5
student553_Prompt5_1.0,2,1,4,17
student553_Prompt7_1.0,2,2,2,10
student553_Prompt3_1.0,1,0,1,4
student553_Prompt10_1.0,2,0,0,9
student553_ePortfolio Link_1.0,1,3,4,9
student553_Prompt6_1.0,2,0,0,6
student553_Integration3_1.0,1,3,3,33
student554_Prompt11_1.0,1,1,5,13
student554_Capstone_1.0,2,2,5,21
student554_Prompt2_1.0,3,4,7,17
student554_Prompt5_1.0,1,1,2,19
student554_Prompt4_1.0,2,1,1,12
student554_Prompt10_1.0,3,2,3,10
student554_ePortfolio Link_1.0,0,0,0,2
student554_Prompt6_1.0,3,3,2,14
student554_Integration3_0.9,2,3,4,18
student554_Prompt8_1.0,1,1,1,6
student555_Capstone_1.0,9,6,9,38
student555_Prompt9_1.0,2,0,1,8
student555_Prompt3_1.0,0,0,0,5
student555_ePortfolio Link_1.0,2,1,3,9
student555_Prompt7_1.0,5,2,2,13
student555_Prompt8_1.0,0,2,2,9
student556_Prompt7_1.0,0,0,0,5
student556_Capstone_1.0,1,1,10,16
student556_Prompt2_1.0,1,1,3,6
student556_Prompt5_1.0,3,2,0,10
student556_Prompt4_1.0,3,1,0,10
student556_Prompt3_1.0,0,0,2,4
student556_Prompt10_1.0,4,3,2,11
student556_Prompt9_1.0,0,0,0,2
student556_Prompt6_1.0,1,0,0,7
student556_Integration3_1.0,3,4,0,18
student556_ePortfolio Link_1.0,0,0,0,4
student557_Prompt8_1.0,3,3,5,20
student557_Prompt2_1.0,6,6,9,43
student557_Prompt5_1.0,3,4,3,24
student557_Prompt4_1.0,4,5,2,22
student557_Prompt3_1.0,3,2,3,37
student557_Prompt10_1.0,2,2,4,18
student557_Prompt9_1.0,3,1,3,24
student557_Prompt6_1.0,1,0,1,19
student557_Prompt7_1.0,4,2,3,24
student558_Prompt2_1.0,6,4,13,22
student558_Prompt5_1.0,1,2,0,11
student558_Prompt4_1.0,5,5,5,22
student558_Prompt3_1.0,0,0,0,2
student558_Prompt10_1.0,1,0,3,8
student558_Prompt7_1.0,0,0,0,5
student558_Prompt6_1.0,1,1,0,13
student558_Integration3_1.0,1,3,2,13
student559_Prompt11_1.0,2,2,3,10
student559_Prompt8_1.0,5,2,1,12
student559_Prompt2_1.0,0,0,0,5
student559_Prompt5_1.0,10,8,5,20
student559_Prompt4_1.0,0,0,0,7
student559_Prompt10_1.0,5,2,1,9
student559_Prompt7_1.0,1,1,3,9
student559_Prompt6_1.0,1,0,0,5
student559_Integration3_1.0,2,3,0,18
student560_Prompt11_1.0,0,0,0,2
student560_Capstone_1.0,3,2,8,13
student560_Prompt2_1.0,1,1,1,7
student560_Prompt5_1.0,0,0,0,2
student560_Prompt3_1.0,4,1,0,10
student560_Prompt10_1.0,0,0,0,2
student560_Prompt6_1.0,0,0,0,2
student560_Prompt8_1.0,4,3,4,16
student560_Prompt4_1.0,2,5,3,19
student560_Integration3_0.9,7,6,5,25
student560_ePortfolio Link_1.0,3,6,10,27
student560_Prompt7_1.0,0,0,0,4
student561_Prompt11_1.0,1,1,1,7
student561_Capstone_1.0,3,1,5,13
student561_Prompt2_1.0,5,2,15,20
student561_Prompt9_1.0,1,2,2,7
student561_Prompt4_1.0,2,3,2,15
student561_Integration3_1.0,2,8,6,27
student561_ePortfolio Link_1.0,0,0,0,4
student561_Prompt6_1.0,2,0,0,7
student561_Prompt8_1.0,0,1,1,5
student562_Prompt11_1.0,2,3,4,13
student562_Capstone_0.9,0,0,7,5
student562_Prompt2_1.0,2,4,7,18
student562_Prompt3_1.0,0,0,0,5
student562_Prompt9_1.0,3,0,1,8
student562_ePortfolio Link_1.0,1,1,0,9
student562_Prompt6_1.0,1,0,0,5
student562_Prompt7_1.0,3,0,1,9
student562_Prompt8_1.0,1,1,2,16
student563_Capstone_0.9,3,2,3,16
student563_Integration3_0.9,0,0,0,8
student563_Prompt5_0.5,1,1,0,11
student563_Prompt4_1.0,3,2,0,12
student563_Prompt3_1.0,0,0,0,2
student563_Prompt10_1.0,1,0,1,6
student563_Prompt9_1.0,1,1,1,12
student563_Prompt7_1.0,0,0,1,10
student563_Prompt8_1.0,0,0,0,2
student564_Prompt8_1.0,5,3,1,13
student564_Prompt2_1.0,0,0,0,5
student564_Prompt9_1.0,5,1,3,13
student564_Prompt4_1.0,3,1,0,9
student564_Prompt3_1.0,0,0,0,2
student564_Prompt10_1.0,1,3,5,11
student564_ePortfolio Link_1.0,3,7,9,17
student564_Prompt6_1.0,1,0,0,6
student564_Prompt7_1.0,1,0,0,9
student565_Capstone_1.0,1,1,3,9
student565_Prompt2_1.0,3,4,7,19
student565_Prompt5_1.0,2,1,1,10
student565_Prompt3_1.0,1,1,0,7
student565_Prompt10_1.0,2,2,3,10
student565_Prompt6_1.0,0,0,0,2
student565_Integration3_0.9,0,0,2,11
student565_Prompt8_1.0,7,4,5,21
student565_Prompt4_1.0,2,3,3,13
student565_Prompt9_1.0,3,0,3,9
student565_ePortfolio Link_1.0,0,0,0,7
student565_Prompt7_1.0,2,0,2,10
student566_Prompt7_1.0,2,0,1,7
student566_Capstone_1.0,1,1,3,8
student566_Prompt2_1.0,2,0,1,5
student566_Prompt5_1.0,1,1,1,11
student566_Prompt4_1.0,1,1,0,7
student566_Prompt3_1.0,0,0,0,5
student566_Prompt10_1.0,1,1,1,4
student566_Prompt9_1.0,2,2,1,12
student566_Prompt6_1.0,1,0,0,5
student566_Integration3_1.0,1,2,4,22
student566_Prompt8_1.0,0,1,2,9
student567_Prompt2_1.0,0,0,0,2
student567_Prompt5_1.0,4,3,1,17
student567_Prompt4_1.0,0,0,0,5
student567_Prompt3_1.0,1,0,0,3
student567_Prompt10_1.0,3,5,5,20
student567_Prompt7_1.0,3,1,0,7
student567_Prompt6_1.0,0,0,1,7
student567_Integration3_0.9,5,5,8,36
student568_Prompt8_1.0,0,1,2,16
student568_Integration3_0.9,2,3,5,14
student568_Prompt5_1.0,2,0,1,10
student568_Prompt4_1.0,0,0,0,5
student568_Prompt3_1.0,0,0,0,2
student568_Prompt10_1.0,5,2,1,8
student568_ePortfolio Link_1.0,1,1,2,8
student568_Prompt9_1.0,0,0,0,1
student568_Prompt7_1.0,3,1,4,18
student569_Prompt11_1.0,0,1,2,5
student569_Capstone_1.0,1,1,3,9
student569_Integration3_1.0,5,2,5,29
student569_Prompt5_1.0,0,0,0,5
student569_Prompt4_1.0,0,4,1,6
student569_Prompt10_1.0,1,1,1,7
student569_ePortfolio Link_1.0,0,0,0,5
student569_Prompt9_1.0,0,0,0,5
student569_Prompt8_1.0,2,2,3,18
student570_Capstone_1.0,6,7,9,31
student570_Integration3_0.9,5,7,3,29
student570_Prompt9_1.0,2,0,2,8
student570_Prompt4_1.0,7,6,5,31
student570_Prompt10_1.0,1,1,3,6
student570_ePortfolio Link_1.0,0,0,0,5
student570_Prompt6_0.0,1,0,1,13
student570_Prompt7_1.0,2,0,3,9
student571_Prompt11_1.0,4,3,3,14
student571_Capstone_1.0,0,0,4,6
student571_Prompt2_1.0,2,1,6,9
student571_Prompt5_1.0,3,4,0,12
student571_Prompt3_1.0,0,0,2,4
student571_Prompt10_1.0,4,1,8,16
student571_Prompt6_1.0,1,1,1,10
student571_Integration3_1.0,2,4,2,23
student571_Prompt8_1.0,0,1,1,9
student571_Prompt4_1.0,0,0,0,5
student571_Prompt9_1.0,1,3,2,9
student571_ePortfolio Link_1.0,1,0,0,5
student571_Prompt7_1.0,2,0,1,8
student572_Prompt11_1.0,0,0,0,1
student572_Prompt8_1.0,0,0,0,2
student572_Prompt2_1.0,4,2,5,22
student572_Prompt5_1.0,3,0,0,9
student572_Prompt4_1.0,1,1,0,9
student572_Prompt3_1.0,1,0,0,5
student572_Prompt10_1.0,0,0,0,2
student572_Prompt7_1.0,18,18,24,64
student572_Prompt6_1.0,3,1,1,12
student572_Integration3_1.0,1,2,0,16
student573_Prompt11_1.0,1,2,1,6
student573_Capstone_1.0,3,2,4,14
student573_Prompt2_1.0,1,1,5,22
student573_Prompt5_1.0,2,0,1,11
student573_Prompt7_1.0,2,1,0,11
student573_Prompt3_1.0,1,0,1,9
student573_Prompt10_1.0,0,0,0,2
student573_ePortfolio Link_1.0,1,0,0,5
student573_Prompt6_1.0,1,0,1,10
student573_Integration3_1.0,5,10,5,15
student573_Prompt8_1.0,0,1,1,5
student574_ePortfolio Link_1.0,0,0,0,5
student574_Capstone_1.0,2,2,7,13
student574_Prompt2_1.0,3,2,7,19
student574_Prompt5_1.0,3,2,3,14
student574_Prompt4_1.0,1,1,0,6
student574_Prompt3_1.0,5,5,2,17
student574_Prompt10_1.0,0,0,0,2
student574_Prompt9_1.0,0,0,0,3
student574_Prompt6_1.0,3,0,2,9
student574_Prompt7_1.0,2,0,0,7
student574_Prompt8_1.0,10,8,5,28
student575_Prompt11_1.0,0,0,0,6
student575_Capstone_1.0,7,3,5,11
student575_Prompt2_1.0,1,1,3,3
student575_Prompt5_1.0,4,3,2,17
student575_Prompt3_1.0,0,0,0,2
student575_Prompt10_1.0,0,0,0,5
student575_Prompt6_1.0,1,1,0,7
student575_Prompt8_1.0,5,3,3,14
student575_Prompt4_1.0,3,1,0,8
