student_assignment_grade,struc0,struc1,struc2,struc3
student519_Prompt4_1.0,0,2,0,10
student519_Prompt9_1.0,2,4,0,13
student519_Prompt3_1.0,0,1,0,12
student519_Prompt6_1.0,0,1,0,4
student519_Integration3_1.0,1,4,1,22
student519_Prompt5_1.0,0,2,0,8
student519_Prompt10_1.0,0,1,0,13
student519_Prompt2_1.0,0,2,0,7
student519_Capstone_1.0,1,0,0,10
student519_Prompt7_1.0,0,1,0,6
student519_Prompt8_1.0,0,1,0,14
student520_Prompt2_1.0,0,3,0,23
student520_Prompt5_1.0,0,2,0,6
student520_Prompt6_1.0,1,0,0,6
student520_Capstone_1.0,2,0,0,19
student520_Prompt4_1.0,0,4,0,12
student520_Prompt9_1.0,2,3,0,10
student520_Prompt3_1.0,0,1,1,7
student520_Integration3_1.0,0,1,1,15
student520_Prompt11_1.0,3,4,0,15
student520_Prompt10_1.0,0,1,0,12
student520_Prompt7_1.0,0,3,0,9
student520_Prompt8_1.0,0,1,0,11
student521_Prompt2_1.0,0,1,0,15
student521_Prompt5_1.0,0,5,0,8
student521_Prompt6_1.0,1,1,0,3
student521_Capstone_1.0,0,0,0,12
student521_Prompt4_1.0,0,0,0,8
student521_Prompt9_1.0,1,1,0,6
student521_Prompt3_1.0,1,0,1,9
student521_Integration3_1.0,0,1,0,24
student521_Prompt11_1.0,1,2,0,10
student521_Prompt10_1.0,0,1,0,5
student521_Prompt7_1.0,0,1,0,11
student521_Prompt8_1.0,0,1,0,6
student522_Prompt2_1.0,0,1,0,5
student522_Prompt5_1.0,0,1,0,3
student522_Prompt6_1.0,0,1,0,2
student522_Capstone_0.9,0,0,0,5
student522_Prompt4_0.9,2,3,0,19
student522_Prompt9_1.0,1,7,0,40
student522_Prompt3_1.0,0,2,0,8
student522_Integration3_1.0,0,1,0,17
student522_Prompt11_1.0,0,1,0,2
student522_Prompt10_1.0,0,1,0,2
student522_Prompt7_1.0,0,1,0,18
student522_Prompt8_1.0,0,1,0,18
student523_Prompt4_1.0,0,1,0,2
student523_Prompt9_1.0,2,0,0,9
student523_Prompt3_1.0,0,1,0,12
student523_Prompt6_1.0,0,1,0,3
student523_Integration3_0.8,0,1,0,13
student523_Prompt5_1.0,0,2,0,13
student523_Prompt11_0.0,0,0,0,5
student523_Prompt10_1.0,0,3,0,4
student523_Prompt2_1.0,0,3,0,10
student523_Prompt7_1.0,1,1,0,6
student523_Prompt8_0.0,0,1,0,11
student524_Prompt4_1.0,0,1,0,8
student524_Prompt3_1.0,0,1,0,2
student524_Prompt5_1.0,0,1,0,9
student524_Integration3_1.0,0,5,0,10
student524_Prompt11_1.0,0,2,0,8
student524_Prompt10_1.0,0,1,0,13
student524_Prompt6_1.0,0,2,0,27
student524_Capstone_1.0,6,5,0,19
student524_Prompt7_1.0,1,1,0,6
student525_Prompt4_1.0,0,3,0,13
student525_Prompt9_1.0,1,1,0,18
student525_Prompt3_1.0,0,2,0,17
student525_Prompt6_1.0,1,1,0,7
student525_Integration3_0.9,0,4,0,19
student525_Prompt5_1.0,0,2,0,8
student525_Prompt10_1.0,0,1,0,8
student525_Prompt2_1.0,0,1,0,19
student525_Capstone_1.0,0,0,0,19
student525_Prompt7_1.0,0,1,0,12
student525_Prompt8_1.0,0,1,0,19
student526_Prompt2_1.0,0,2,0,21
student526_Prompt5_1.0,0,4,1,9
student526_Prompt6_1.0,1,2,0,8
student526_Capstone_1.0,0,0,0,17
student526_Prompt4_1.0,0,0,0,7
student526_Prompt9_1.0,2,5,0,12
student526_Prompt3_1.0,0,1,0,10
student526_Integration3_1.0,0,1,0,17
student526_Prompt11_1.0,5,2,0,12
student526_Prompt10_1.0,0,1,0,14
student526_Prompt7_1.0,0,1,0,8
student526_Prompt8_1.0,0,1,0,9
student527_Prompt4_0.8,0,1,0,5
student527_Prompt9_1.0,1,3,0,14
student527_Prompt3_1.0,0,2,0,8
student527_Prompt6_1.0,1,1,0,3
student527_Integration3_0.9,0,4,0,21
student527_Prompt5_0.9,0,2,0,9
student527_Prompt10_0.9,0,0,0,9
student527_Prompt2_1.0,0,1,0,26
student527_Prompt7_1.0,0,1,0,19
student527_Prompt8_1.0,0,1,0,5
student528_Prompt4_1.0,0,2,0,14
student528_Prompt9_1.0,0,1,0,8
student528_Prompt3_1.0,0,1,0,13
student528_Prompt6_1.0,1,1,0,6
student528_Integration3_1.0,0,1,0,6
student528_Prompt5_1.0,0,2,0,10
student528_Prompt10_1.0,0,1,0,8
student528_Prompt2_1.0,0,4,0,15
student528_Capstone_1.0,1,2,0,9
student528_Prompt7_1.0,0,3,0,10
student528_Prompt8_1.0,0,1,0,8
student529_Prompt4_1.0,0,3,0,16
student529_Prompt9_1.0,1,0,0,6
student529_Prompt3_1.0,0,1,1,11
student529_Prompt6_1.0,2,1,0,9
student529_Integration3_1.0,1,4,1,23
student529_Prompt5_1.0,0,2,0,8
student529_Prompt10_1.0,0,1,0,8
student529_Prompt2_1.0,0,2,0,8
student529_Capstone_1.0,1,5,0,33
student529_Prompt7_1.0,0,2,0,12
student529_Prompt8_1.0,0,1,0,9
student530_Prompt2_1.0,0,2,0,9
student530_Prompt5_1.0,0,5,0,11
student530_Prompt6_1.0,1,1,0,15
student530_Capstone_1.0,0,0,0,8
student530_Prompt4_1.0,0,2,0,11
student530_Prompt9_1.0,1,5,0,11
student530_Prompt3_1.0,0,1,0,5
student530_Integration3_1.0,0,2,0,18
student530_Prompt11_1.0,2,4,0,11
student530_Prompt10_1.0,0,1,0,4
student530_Prompt7_1.0,0,1,0,13
student530_Prompt8_1.0,0,1,0,13
student531_Prompt4_1.0,0,1,0,9
student531_Prompt9_1.0,1,1,0,7
student531_Prompt3_1.0,0,1,0,10
student531_Prompt6_1.0,1,0,0,4
student531_Integration3_0.9,0,1,0,15
student531_Prompt5_1.0,0,2,0,6
student531_Prompt11_1.0,1,0,0,6
student531_Prompt10_1.0,0,0,0,7
student531_Prompt2_1.0,0,1,0,16
student531_Prompt7_1.0,0,1,0,10
student531_Prompt8_1.0,0,1,0,9
student532_Prompt2_1.0,0,1,0,9
student532_Prompt5_1.0,0,3,0,15
student532_Prompt6_1.0,0,1,0,4
student532_Capstone_1.0,0,0,0,5
student532_Prompt4_1.0,0,1,0,20
student532_Prompt9_1.0,1,3,0,21
student532_Prompt3_1.0,0,1,0,4
student532_Integration3_1.0,1,3,0,21
student532_Prompt11_1.0,1,1,0,11
student532_Prompt10_1.0,0,1,0,5
student532_Prompt7_1.0,1,1,0,13
student532_Prompt8_1.0,0,1,0,4
student533_Prompt2_1.0,0,1,0,37
student533_Prompt5_1.0,0,5,1,18
student533_Prompt6_1.0,1,1,0,12
student533_Capstone_1.0,0,1,0,28
student533_Prompt4_1.0,0,3,0,20
student533_Prompt9_1.0,1,3,0,19
student533_Prompt3_1.0,0,1,1,27
student533_Integration3_0.9,0,1,0,16
student533_Prompt11_1.0,1,5,0,23
student533_Prompt10_1.0,0,1,0,14
student533_Prompt7_1.0,0,2,0,23
student533_Prompt8_1.0,0,4,0,20
student534_Prompt4_1.0,0,1,0,6
student534_Prompt9_1.0,1,1,0,7
student534_Prompt3_1.0,0,1,0,5
student534_Prompt6_1.0,0,8,0,37
student534_Integration3_1.0,0,1,0,2
student534_Prompt5_1.0,0,1,0,8
student534_Prompt10_1.0,0,1,0,8
student534_Prompt2_1.0,0,3,0,14
student534_Capstone_1.0,1,2,0,22
student534_Prompt7_1.0,1,2,0,17
student534_Prompt8_1.0,0,1,0,10
student535_Prompt2_1.0,0,1,0,22
student535_Prompt5_1.0,0,5,1,8
student535_Prompt6_1.0,1,0,0,5
student535_Capstone_1.0,0,3,0,28
student535_Prompt4_1.0,0,3,0,12
student535_Prompt9_1.0,1,6,0,19
student535_Prompt3_1.0,0,1,0,8
student535_Integration3_1.0,1,3,0,42
student535_Prompt11_1.0,0,1,0,2
student535_Prompt10_1.0,0,1,0,2
student535_Prompt7_1.0,0,1,0,3
student535_Prompt8_1.0,0,1,0,8
student536_Prompt4_1.0,0,3,0,8
student536_Prompt9_1.0,0,2,0,6
student536_Prompt3_1.0,0,1,0,5
student536_Prompt5_1.0,0,1,0,8
student536_Integration3_0.9,1,1,0,10
student536_Prompt10_1.0,0,0,0,13
student536_Prompt2_1.0,0,1,0,13
student536_Capstone_0.9,2,2,0,16
student536_Prompt7_1.0,0,1,0,11
student536_Prompt8_1.0,0,1,0,10
student537_Prompt4_1.0,0,1,0,4
student537_Prompt9_1.0,1,0,0,5
student537_Prompt3_1.0,0,0,0,9
student537_Prompt6_1.0,1,2,0,6
student537_Integration3_0.9,0,2,0,24
student537_Prompt5_1.0,0,1,0,7
student537_Prompt10_1.0,0,1,0,5
student537_Prompt2_1.0,0,1,0,24
student537_Capstone_1.0,2,3,0,22
student537_Prompt7_1.0,0,1,0,8
student537_Prompt8_1.0,0,1,0,4
student538_Prompt4_1.0,0,3,0,9
student538_Prompt9_1.0,1,2,0,10
student538_Prompt3_1.0,1,0,0,5
student538_Prompt6_1.0,0,1,0,2
student538_Integration3_1.0,0,4,0,14
student538_Prompt5_1.0,0,1,0,13
student538_Prompt10_0.0,1,3,0,14
student538_Prompt2_0.5,0,1,0,6
student538_Capstone_0.8,0,2,0,20
student538_Prompt7_1.0,1,1,0,7
student538_Prompt8_1.0,0,1,0,8
student539_Prompt2_1.0,0,1,0,15
student539_Prompt5_1.0,0,3,0,10
student539_Prompt6_1.0,2,2,0,12
student539_Capstone_0.9,0,0,0,7
student539_Prompt4_1.0,0,3,0,13
student539_Prompt9_1.0,0,5,0,16
student539_Prompt3_1.0,0,1,0,3
student539_Integration3_0.9,0,1,0,4
student539_Prompt11_1.0,1,1,0,7
student539_Prompt10_1.0,1,0,0,9
student539_Prompt7_1.0,0,5,0,17
student539_Prompt8_1.0,0,1,0,8
student540_Prompt4_1.0,0,1,0,10
student540_Prompt9_1.0,1,3,0,9
student540_Prompt3_1.0,1,1,0,5
student540_Prompt6_1.0,1,2,0,6
student540_Integration3_1.0,0,3,0,8
student540_Prompt5_1.0,0,2,0,7
student540_Prompt10_1.0,0,1,0,13
student540_Prompt2_1.0,0,1,0,7
student540_Capstone_1.0,3,3,0,18
student540_Prompt7_1.0,0,1,0,6
student540_Prompt8_1.0,0,1,0,14
student541_Prompt2_1.0,0,3,0,20
student541_Prompt5_1.0,0,4,0,14
student541_Prompt6_1.0,1,0,0,9
student541_Capstone_1.0,0,0,0,5
student541_Prompt4_1.0,0,2,0,15
student541_Prompt9_1.0,1,3,0,10
student541_Prompt3_1.0,0,1,0,13
student541_Integration3_1.0,0,2,0,15
student541_Prompt11_1.0,1,3,0,6
student541_Prompt10_1.0,0,3,0,14
student541_Prompt7_1.0,0,2,0,18
student541_Prompt8_1.0,0,2,0,17
student542_Prompt2_1.0,0,3,0,16
student542_Prompt5_1.0,0,3,0,5
student542_Prompt6_1.0,1,1,0,4
student542_Capstone_1.0,4,1,0,16
student542_Prompt4_1.0,0,0,0,6
student542_Prompt9_1.0,0,2,0,6
student542_Prompt3_1.0,0,1,0,5
student542_Integration3_1.0,0,5,0,25
student542_Prompt11_1.0,1,2,0,13
student542_Prompt10_1.0,1,1,0,12
student542_Prompt7_1.0,0,3,0,10
student542_Prompt8_1.0,0,1,0,9
student543_Prompt2_1.0,0,2,0,7
student543_Prompt5_0.5,0,1,0,11
student543_Prompt6_1.0,0,1,0,4
student543_Capstone_1.0,1,2,0,18
student543_Prompt4_0.5,0,2,0,12
student543_Prompt9_1.0,0,3,0,10
student543_Prompt3_0.0,0,1,0,10
student543_Integration3_0.9,0,0,0,15
student543_Prompt11_1.0,1,3,0,8
student543_Prompt10_1.0,0,3,0,8
student543_Prompt7_1.0,2,4,0,23
student543_Prompt8_1.0,0,1,0,8
student544_Prompt2_1.0,0,4,0,23
student544_Prompt5_1.0,0,3,0,4
student544_Prompt6_1.0,0,2,0,20
student544_Capstone_1.0,0,0,0,7
student544_Prompt4_1.0,0,3,0,15
student544_Prompt9_1.0,0,1,0,4
student544_Prompt3_1.0,0,1,0,4
student544_Integration3_1.0,0,1,0,2
student544_Prompt11_1.0,2,0,0,10
student544_Prompt10_1.0,0,1,0,8
student544_Prompt7_1.0,1,3,0,18
student544_Prompt8_1.0,0,1,0,4
student545_Prompt2_1.0,0,1,0,24
student545_Prompt5_1.0,0,2,0,7
student545_Prompt6_1.0,1,1,0,5
student545_Capstone_1.0,0,2,0,13
student545_Prompt4_1.0,0,2,0,10
student545_Prompt9_1.0,1,2,0,8
student545_Prompt3_1.0,0,1,0,6
student545_Integration3_1.0,0,3,0,23
student545_Prompt11_1.0,1,2,0,8
student545_Prompt10_1.0,0,2,0,7
student545_Prompt7_1.0,0,3,0,8
student545_Prompt8_1.0,0,1,0,8
student546_Prompt2_1.0,0,2,0,14
student546_Prompt5_1.0,0,2,0,7
student546_Prompt6_1.0,1,0,0,6
student546_Capstone_1.0,0,0,0,7
student546_Prompt4_1.0,0,3,0,15
student546_Prompt9_1.0,1,4,0,9
student546_Prompt3_1.0,0,3,1,9
student546_Integration3_1.0,0,1,0,11
student546_Prompt11_1.0,1,4,0,12
student546_Prompt10_1.0,0,1,0,11
student546_Prompt7_1.0,0,2,0,11
student546_Prompt8_1.0,0,1,0,9
student547_Prompt2_1.0,0,2,0,21
student547_Prompt5_1.0,0,3,0,11
student547_Prompt6_1.0,1,1,0,4
student547_Capstone_0.9,0,0,0,10
student547_Prompt4_1.0,0,0,0,7
student547_Prompt9_1.0,1,1,0,10
student547_Prompt3_1.0,0,1,0,6
student547_Integration3_0.9,0,3,0,11
student547_Prompt11_1.0,1,4,0,9
student547_Prompt10_1.0,0,1,0,8
student547_Prompt7_1.0,0,1,0,11
student547_Prompt8_1.0,0,1,0,14
student548_Prompt2_0.8,0,1,0,8
student548_Prompt5_1.0,0,1,0,5
student548_Prompt6_1.0,0,1,0,2
student548_Capstone_1.0,0,0,0,13
student548_Prompt4_1.0,0,1,0,10
student548_Prompt9_1.0,0,1,0,3
student548_Prompt3_1.0,0,1,0,2
student548_Integration3_1.0,0,3,0,18
student548_Prompt11_1.0,0,1,0,2
student548_Prompt10_1.0,0,1,0,4
student548_Prompt7_1.0,0,1,0,3
student548_Prompt8_1.0,4,3,0,31
student549_Prompt2_1.0,0,1,0,2
student549_Prompt5_1.0,0,1,0,8
student549_Prompt6_1.0,1,1,0,3
student549_Capstone_1.0,2,1,0,13
student549_Prompt4_1.0,0,3,1,9
student549_Prompt9_1.0,0,1,0,4
student549_Prompt3_1.0,0,1,0,3
student549_Integration3_1.0,0,3,0,18
student549_Prompt11_1.0,2,1,0,20
student549_Prompt10_1.0,0,1,0,8
student549_Prompt7_1.0,0,1,0,7
student549_Prompt8_1.0,0,1,0,11
student550_Prompt4_1.0,0,1,0,2
student550_Prompt9_1.0,0,1,0,11
student550_Prompt3_1.0,0,2,0,14
student550_Prompt6_1.0,0,1,0,6
student550_Integration3_0.9,0,1,0,8
student550_Prompt5_1.0,0,5,0,16
student550_Prompt10_1.0,0,0,0,2
student550_Prompt2_1.0,0,1,0,4
student550_Prompt7_1.0,1,1,0,11
student550_Prompt8_1.0,0,1,0,7
student551_Prompt4_1.0,0,1,1,13
student551_Prompt9_1.0,2,3,0,9
student551_Prompt3_1.0,0,1,0,2
student551_Prompt6_1.0,1,1,0,5
student551_Integration3_1.0,0,1,0,3
student551_Prompt5_1.0,0,4,0,24
student551_Prompt10_1.0,0,1,0,7
student551_Prompt2_1.0,0,1,0,14
student551_Capstone_1.0,1,0,0,13
student551_Prompt7_1.0,0,2,0,10
student551_Prompt8_1.0,1,3,0,12
student552_Prompt4_1.0,0,0,0,6
student552_Prompt9_1.0,0,2,0,9
student552_Prompt3_1.0,0,1,0,17
student552_Prompt5_1.0,0,3,0,11
student552_Integration3_1.0,0,2,0,21
student552_Prompt11_1.0,1,3,0,6
student552_Prompt10_1.0,0,1,0,7
student552_Prompt6_1.0,1,5,0,11
student552_Capstone_1.0,0,2,0,8
student552_Prompt7_1.0,0,1,0,15
student552_Prompt8_1.0,0,4,0,10
student553_Prompt2_1.0,0,6,0,32
student553_Prompt5_1.0,0,2,0,7
student553_Prompt6_1.0,1,0,0,3
student553_Capstone_1.0,0,0,0,7
student553_Prompt4_1.0,0,0,0,8
student553_Prompt9_1.0,1,2,0,9
student553_Prompt3_1.0,0,1,0,8
student553_Integration3_0.0,0,2,0,15
student553_Prompt11_1.0,1,2,0,8
student553_Prompt10_1.0,0,2,0,12
student553_Prompt7_1.0,0,1,0,12
student553_Prompt8_1.0,0,1,0,9
student554_Prompt4_1.0,0,1,0,12
student554_Prompt3_1.0,0,2,0,11
student554_Prompt6_1.0,1,1,0,8
student554_Integration3_1.0,0,4,0,9
student554_Prompt5_1.0,0,5,0,9
student554_Prompt11_0.0,3,2,0,8
student554_Prompt10_1.0,0,1,0,14
student554_Prompt2_1.0,0,1,0,5
student554_Capstone_0.9,0,3,0,14
student554_Prompt7_1.0,0,1,0,10
student554_Prompt8_1.0,0,2,0,7
student555_Prompt2_1.0,0,3,0,4
student555_Prompt5_1.0,0,2,0,11
student555_Prompt6_1.0,1,1,0,6
student555_Capstone_1.0,2,0,0,4
student555_Prompt4_1.0,0,0,0,9
student555_Prompt9_1.0,1,3,0,10
student555_Prompt3_1.0,0,1,0,8
student555_Integration3_1.0,0,3,0,8
student555_Prompt11_1.0,1,4,0,9
student555_Prompt10_1.0,0,1,0,11
student555_Prompt7_1.0,0,4,0,13
student555_Prompt8_1.0,0,1,0,6
student556_Prompt4_1.0,0,3,0,11
student556_Prompt9_1.0,0,2,0,7
student556_Prompt3_1.0,0,2,0,12
student556_Prompt6_1.0,1,1,0,6
student556_Integration3_1.0,0,3,0,21
student556_Prompt5_1.0,0,2,0,8
student556_Prompt11_1.0,1,1,0,7
student556_Prompt10_1.0,0,2,0,16
student556_Prompt2_1.0,0,1,0,5
student556_Prompt7_1.0,0,1,0,12
student556_Prompt8_1.0,0,1,0,9
student557_Prompt2_1.0,0,1,0,15
student557_Prompt5_1.0,0,2,0,12
student557_Prompt6_1.0,1,1,0,11
student557_Capstone_1.0,0,0,0,16
student557_Prompt4_1.0,0,1,0,9
student557_Prompt9_1.0,1,2,0,8
student557_Prompt3_1.0,0,2,0,12
student557_Integration3_0.9,0,1,0,15
student557_Prompt11_1.0,2,1,0,11
student557_Prompt10_1.0,0,1,0,10
student557_Prompt7_1.0,0,1,0,9
student557_Prompt8_1.0,0,1,0,7
student558_Prompt2_1.0,0,3,0,13
student558_Prompt5_1.0,0,1,0,14
student558_Prompt6_1.0,1,1,0,4
student558_Capstone_1.0,0,0,0,9
student558_Prompt4_1.0,0,1,0,5
student558_Prompt9_1.0,2,2,0,12
student558_Prompt3_1.0,0,3,1,10
student558_Integration3_1.0,0,5,0,20
student558_Prompt11_1.0,1,5,0,13
student558_Prompt10_1.0,1,2,0,20
student558_Prompt7_1.0,1,2,0,21
student558_Prompt8_1.0,0,3,0,4
student559_Prompt2_1.0,0,2,0,18
student559_Prompt5_1.0,0,2,0,11
student559_Prompt6_1.0,1,2,0,17
student559_Capstone_0.9,2,0,0,10
student559_Prompt4_1.0,0,0,0,4
student559_Prompt9_1.0,0,1,0,5
student559_Prompt3_1.0,0,1,0,6
student559_Integration3_0.9,1,2,0,16
student559_Prompt11_1.0,2,0,0,9
student559_Prompt10_1.0,0,2,0,8
student559_Prompt7_1.0,0,1,0,2
student559_Prompt8_1.0,0,1,0,9
student560_Prompt2_1.0,0,1,0,11
student560_Prompt5_0.5,0,0,0,4
student560_Prompt6_1.0,0,1,0,2
student560_Capstone_0.8,1,1,0,8
student560_Prompt4_1.0,0,1,0,11
student560_Prompt9_1.0,0,1,0,9
student560_Prompt3_1.0,0,1,0,2
student560_Integration3_1.0,0,2,0,25
student560_Prompt11_1.0,3,3,0,25
student560_Prompt10_1.0,1,2,0,16
student560_Prompt7_1.0,1,1,0,8
student560_Prompt8_1.0,0,1,0,7
student561_Prompt4_1.0,0,1,0,12
student561_Prompt9_1.0,0,2,0,10
student561_Prompt3_1.0,1,0,0,9
student561_Prompt6_1.0,1,1,0,6
student561_Integration3_1.0,0,0,0,13
student561_Prompt5_1.0,0,5,0,12
student561_Prompt10_1.0,0,1,0,12
student561_Prompt2_1.0,0,1,0,17
student561_Capstone_0.9,0,0,0,6
student561_Prompt7_1.0,0,2,0,12
student561_Prompt8_1.0,0,1,0,12
student562_Capstone_1.0,0,0,0,7
student562_Prompt6_1.0,0,1,0,8
student562_Integration3_1.0,0,2,0,4
student562_Prompt5_1.0,0,1,0,3
student562_Prompt11_0.0,1,2,0,6
student562_Prompt10_1.0,0,3,0,30
student562_Prompt2_1.0,0,3,0,23
student562_Prompt7_0.5,0,1,0,4
student562_Prompt8_1.0,0,1,0,2
student563_Prompt4_1.0,0,0,0,4
student563_Prompt9_1.0,1,1,0,5
student563_Prompt3_1.0,0,1,0,4
student563_Prompt6_1.0,1,4,0,17
student563_Integration3_1.0,0,2,0,16
student563_Prompt5_1.0,0,2,0,8
student563_Prompt10_1.0,0,1,0,6
student563_Prompt2_1.0,0,1,0,10
student563_Capstone_1.0,0,0,0,2
student563_Prompt7_1.0,0,1,0,11
student563_Prompt8_1.0,0,1,0,8
student564_Prompt4_1.0,0,0,0,11
student564_Prompt9_1.0,0,2,0,7
student564_Prompt3_1.0,0,2,1,8
student564_Prompt6_1.0,1,1,0,8
student564_Integration3_1.0,0,3,0,10
student564_Prompt5_1.0,0,2,0,7
student564_Prompt10_1.0,0,1,0,13
student564_Prompt2_1.0,0,3,0,22
student564_Capstone_1.0,2,0,0,20
student564_Prompt7_1.0,0,1,0,10
student564_Prompt8_1.0,0,1,0,12
student565_Prompt4_1.0,0,2,0,14
student565_Prompt9_1.0,0,1,0,6
student565_Prompt3_1.0,0,3,0,14
student565_Prompt5_1.0,0,4,0,9
student565_Integration3_0.9,1,0,0,11
student565_Prompt10_1.0,0,1,0,5
student565_Prompt6_1.0,0,2,0,4
student565_Capstone_1.0,0,1,1,22
student565_Prompt7_1.0,1,3,0,14
student565_Prompt8_1.0,0,2,0,25
student566_Prompt4_1.0,0,1,0,8
student566_Prompt9_1.0,0,2,0,7
student566_Prompt3_1.0,0,2,1,8
student566_Prompt6_1.0,1,1,0,4
student566_Integration3_1.0,0,1,0,17
student566_Prompt5_1.0,0,2,0,7
student566_Prompt10_1.0,0,1,0,7
student566_Prompt2_1.0,0,1,0,5
student566_Capstone_1.0,0,1,0,8
student566_Prompt7_1.0,0,2,0,9
student566_Prompt8_1.0,0,1,0,12
student567_Prompt2_1.0,0,3,0,18
student567_Prompt5_1.0,0,3,0,9
student567_Prompt6_1.0,1,1,0,4
student567_Capstone_1.0,1,5,0,24
student567_Prompt4_1.0,0,2,0,10
student567_Prompt9_1.0,1,2,0,6
student567_Prompt3_1.0,1,0,0,10
student567_Integration3_1.0,0,2,0,27
student567_Prompt11_1.0,1,1,1,10
student567_Prompt10_1.0,0,1,0,11
student567_Prompt7_1.0,0,5,0,23
student567_Prompt8_1.0,0,2,0,9
student568_Prompt2_1.0,0,2,0,17
student568_Prompt5_1.0,0,2,0,12
student568_Prompt6_1.0,0,1,0,2
student568_Capstone_1.0,2,1,0,24
student568_Prompt4_1.0,0,4,0,15
student568_Prompt9_1.0,0,3,0,12
student568_Prompt3_1.0,0,3,0,10
student568_Integration3_1.0,0,2,0,20
student568_Prompt11_1.0,1,2,0,12
student568_Prompt10_0.8,0,1,0,14
student568_Prompt7_1.0,1,3,0,19
student568_Prompt8_1.0,0,1,0,8
student569_Prompt2_1.0,0,2,0,27
student569_Prompt5_1.0,0,2,0,13
student569_Prompt6_1.0,0,1,0,2
student569_Capstone_1.0,1,3,0,12
student569_Prompt4_1.0,0,0,0,9
student569_Prompt9_1.0,0,1,0,5
student569_Prompt3_1.0,1,1,0,7
student569_Integration3_1.0,1,3,1,30
student569_Prompt11_1.0,1,1,0,5
student569_Prompt10_1.0,0,1,0,12
student569_Prompt7_1.0,1,1,0,16
student569_Prompt8_1.0,0,1,0,8
student570_Prompt2_1.0,0,2,0,18
student570_Prompt5_1.0,0,2,0,8
student570_Prompt6_1.0,0,1,0,8
student570_Capstone_1.0,0,0,0,9
student570_Prompt4_1.0,0,1,0,20
student570_Prompt9_1.0,3,2,0,23
student570_Prompt3_1.0,0,1,0,6
student570_Integration3_1.0,3,2,0,14
student570_Prompt11_1.0,1,1,0,7
student570_Prompt10_1.0,0,1,0,11
student570_Prompt7_1.0,0,1,0,12
student570_Prompt8_1.0,0,1,0,9
student571_Prompt4_1.0,0,3,0,12
student571_Prompt9_1.0,0,5,0,13
student571_Prompt3_1.0,0,2,0,8
student571_Prompt6_1.0,1,1,0,5
student571_Integration3_0.9,0,3,0,29
student571_Prompt5_1.0,0,5,1,17
student571_Prompt10_1.0,1,3,0,16
student571_Prompt2_1.0,0,3,0,30
student571_Capstone_0.9,0,0,0,11
student571_Prompt7_1.0,0,1,0,11
student571_Prompt8_1.0,0,4,0,13
student572_Prompt4_1.0,0,3,0,4
student572_Prompt9_1.0,0,1,0,7
student572_Prompt3_1.0,0,1,0,4
student572_Prompt6_1.0,0,1,0,2
student572_Integration3_1.0,1,2,0,17
student572_Prompt5_1.0,0,3,0,18
student572_Prompt10_1.0,0,1,0,10
student572_Prompt2_1.0,0,1,0,22
student572_Capstone_1.0,1,4,0,22
student572_Prompt7_1.0,1,1,0,15
student572_Prompt8_1.0,1,5,0,29
student573_Prompt4_1.0,0,1,0,3
student573_Prompt9_1.0,1,1,0,8
student573_Prompt3_1.0,1,0,0,7
student573_Prompt6_1.0,0,1,0,9
student573_Integration3_1.0,1,3,0,10
student573_Prompt5_0.5,0,1,0,10
student573_Prompt10_1.0,0,1,0,5
student573_Prompt2_1.0,0,1,0,11
student573_Capstone_1.0,1,0,0,17
student573_Prompt7_1.0,0,1,0,4
student573_Prompt8_1.0,0,1,0,7
student574_Prompt2_1.0,0,1,0,22
student574_Prompt5_1.0,0,2,0,15
student574_Prompt6_1.0,0,4,0,10
student574_Capstone_1.0,1,3,1,24
student574_Prompt4_1.0,0,1,0,5
student574_Prompt9_1.0,0,1,0,9
student574_Prompt3_1.0,1,1,0,14
student574_Integration3_0.9,2,5,1,20
student574_Prompt11_1.0,0,1,0,8
student574_Prompt10_1.0,1,5,0,9
student574_Prompt7_1.0,0,1,0,14
student574_Prompt8_1.0,0,1,0,9
student575_Prompt4_1.0,0,1,0,8
student575_Prompt9_1.0,0,2,0,14
student575_Prompt3_1.0,0,1,0,2
student575_Prompt6_1.0,0,1,0,4
student575_Integration3_1.0,1,1,0,26
student575_Prompt5_1.0,0,1,0,15
student575_Prompt10_1.0,0,1,0,11
student575_Prompt2_1.0,0,1,0,7
student575_Capstone_1.0,0,0,0,14
student575_Prompt7_1.0,1,0,0,3
student575_Prompt8_1.0,1,1,0,14
student576_Prompt2_1.0,0,3,0,18
student576_Prompt5_1.0,0,3,0,7
student576_Prompt6_1.0,1,1,0,7
student576_Capstone_1.0,1,3,0,17
student576_Prompt4_1.0,0,2,0,12
student576_Prompt9_1.0,1,1,0,12
student576_Prompt3_1.0,0,1,1,7
student576_Integration3_0.9,0,3,0,12
student576_Prompt11_1.0,1,2,0,12
student576_Prompt10_1.0,0,1,0,7
student576_Prompt7_1.0,0,1,0,6
student576_Prompt8_1.0,0,1,0,9
student577_Prompt4_1.0,0,3,0,19
student577_Prompt9_1.0,2,2,0,10
student577_Prompt3_1.0,0,1,0,4
student577_Prompt6_1.0,1,0,0,4
student577_Integration3_1.0,0,5,0,22
student577_Prompt5_1.0,0,2,0,11
student577_Prompt10_1.0,1,0,0,7
student577_Prompt2_0.5,0,1,0,4
student577_Capstone_0.9,0,0,0,15
student577_Prompt7_1.0,0,2,0,10
