student_assignment_grade,struc0,struc1,struc10,struc11,struc12,struc13,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9
student373_Prompt4_1.0,13,4,0,0,0,0,0,0,0,0,2,2,0,0
student373_Prompt8_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student373_Prompt5_1.0,26,5,11,0,0,0,0,0,17,0,0,0,0,0
student373_Capstone_1.0,13,2,0,0,0,0,2,0,7,2,0,2,0,0
student373_Prompt2_1.0,14,2,0,0,0,0,7,0,1,0,0,0,0,0
student373_Prompt3_1.0,10,5,0,0,0,0,2,0,4,5,0,6,0,0
student373_Prompt11_1.0,10,2,0,0,0,0,2,0,0,0,0,0,0,0
student373_Integration3_1.0,6,0,1,0,0,0,0,0,1,0,0,1,0,0
student374_Prompt5_1.0,13,3,5,0,0,0,2,0,6,0,0,1,0,0
student374_Capstone_1.0,8,2,0,0,0,0,1,0,4,0,0,1,0,0
student374_Prompt7_1.0,13,1,1,0,0,0,1,0,6,0,0,0,0,0
student374_Prompt9_1.0,4,2,0,0,0,0,0,0,1,0,0,1,9,0
student374_Prompt6_1.0,29,7,5,0,3,0,5,8,8,0,0,3,0,0
student374_Prompt10_1.0,9,3,0,0,0,0,0,0,4,0,0,1,0,0
student374_Prompt3_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student374_Integration3_1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
student374_Prompt4_1.0,12,1,0,0,0,0,2,0,8,0,0,2,0,0
student374_Prompt2_1.0,16,5,0,0,0,0,12,0,1,1,0,3,0,0
student374_Prompt8_1.0,6,1,0,0,0,0,0,0,1,0,0,4,0,0
student375_Prompt5_1.0,8,3,3,0,0,0,0,0,3,0,0,1,0,0
student375_Capstone_0.9,10,3,0,0,0,0,3,0,1,0,0,1,0,0
student375_Prompt7_1.0,5,2,0,0,0,0,0,5,0,0,0,1,0,0
student375_Prompt9_1.0,5,2,0,0,0,0,0,0,1,0,0,1,7,0
student375_Prompt6_1.0,2,1,0,0,0,0,0,0,4,0,0,1,0,0
student375_Prompt10_1.0,9,4,0,0,0,0,0,0,3,0,0,1,0,0
student375_Prompt3_1.0,4,3,0,0,0,0,0,0,0,0,2,2,0,0
student375_Integration3_0.9,8,3,1,0,0,0,1,0,3,0,0,0,0,0
student375_Prompt4_1.0,5,2,0,0,0,0,0,0,5,0,0,1,0,0
student375_Prompt2_1.0,3,0,0,0,0,0,0,0,1,2,0,0,0,0
student375_Prompt8_1.0,13,2,0,1,0,0,1,0,4,0,0,2,0,0
student376_Prompt7_1.0,16,2,0,0,2,0,1,8,4,0,0,0,0,0
student376_Prompt9_1.0,9,2,0,0,0,0,2,0,1,0,0,0,9,0
student376_Prompt6_1.0,3,1,0,0,2,0,0,0,2,0,0,0,0,0
student376_Prompt10_1.0,20,13,0,0,0,0,4,0,3,0,0,3,0,0
student376_Prompt4_1.0,4,1,0,0,0,0,0,0,1,0,0,3,0,0
student376_Prompt8_1.0,4,0,0,0,0,0,1,0,1,0,0,0,0,0
student376_Prompt5_1.0,11,2,4,0,0,0,0,0,8,0,0,1,0,0
student376_Capstone_1.0,10,2,0,0,0,0,2,0,0,0,0,0,0,0
student376_Prompt2_1.0,12,1,0,0,0,0,3,0,4,1,0,2,0,0
student376_Prompt3_1.0,5,4,0,0,0,0,1,0,2,0,5,2,0,0
student376_Prompt11_1.0,13,7,0,0,0,0,4,0,2,0,0,0,0,0
student376_Integration3_1.0,19,2,1,0,0,0,6,0,9,0,0,1,0,0
student377_Prompt5_1.0,5,3,3,0,0,0,0,0,1,0,1,2,0,0
student377_Capstone_1.0,22,10,2,0,0,0,2,0,6,0,0,1,0,0
student377_Prompt7_1.0,5,3,0,0,0,0,0,5,0,0,0,1,0,0
student377_Prompt9_1.0,8,3,0,0,0,0,2,0,0,0,0,1,0,0
student377_Prompt6_1.0,2,1,0,0,0,0,0,0,4,0,0,1,0,0
student377_Prompt10_1.0,13,7,0,0,0,0,0,0,4,0,0,1,14,0
student377_Prompt3_1.0,1,2,0,0,0,0,0,0,1,0,5,1,0,0
student377_Integration3_0.9,16,3,2,0,0,0,0,0,0,0,0,0,0,0
student377_Prompt4_1.0,10,4,0,0,0,0,3,0,11,0,0,1,0,0
student377_Prompt2_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student377_Prompt8_1.0,8,1,0,0,0,0,0,0,1,0,0,2,0,0
student378_Prompt5_1.0,6,0,0,0,0,0,0,0,11,0,0,0,0,0
student378_Capstone_1.0,16,3,0,0,2,0,2,0,9,0,0,0,0,0
student378_Prompt7_1.0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
student378_Prompt9_0.5,8,3,0,0,0,0,2,0,0,0,0,0,3,0
student378_Prompt6_1.0,3,0,0,0,1,0,0,0,2,0,0,0,0,0
student378_Prompt10_0.8,6,5,0,0,0,0,0,0,0,0,0,0,0,0
student378_Prompt3_1.0,5,3,0,0,0,0,0,0,0,0,1,1,0,0
student378_Integration3_1.0,12,1,1,0,0,0,0,0,8,0,0,3,0,0
student378_Prompt4_1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
student378_Prompt2_1.0,3,1,0,0,0,0,0,0,1,3,0,0,0,0
student378_Prompt8_1.0,13,1,0,0,0,0,2,0,1,0,0,0,0,0
student379_Prompt7_1.0,13,5,0,0,2,0,4,5,2,0,0,2,0,0
student379_Prompt9_1.0,10,5,0,0,0,0,2,0,0,0,0,1,7,0
student379_Prompt6_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student379_Prompt10_1.0,14,6,0,0,0,0,2,0,0,0,0,0,0,0
student379_Prompt4_1.0,6,2,0,0,0,0,0,0,8,0,0,1,0,0
student379_Prompt8_1.0,11,1,0,1,0,0,0,0,0,0,0,0,0,0
student379_Prompt5_1.0,8,2,4,0,0,0,2,0,1,0,0,1,0,0
student379_Capstone_1.0,19,5,0,0,0,0,5,0,4,0,0,1,3,0
student379_Prompt2_1.0,8,1,0,0,0,0,5,0,0,0,0,0,0,0
student379_Prompt3_1.0,8,3,0,0,0,0,1,0,1,0,2,0,0,0
student379_Prompt11_1.0,2,10,0,0,0,0,0,0,1,0,0,0,0,0
student379_Integration3_1.0,12,2,3,0,0,0,0,0,1,0,0,0,0,0
student380_Prompt5_1.0,6,1,0,0,0,0,0,0,8,0,0,0,0,0
student380_Capstone_1.0,7,8,0,0,0,0,0,0,1,0,0,0,0,0
student380_Prompt7_0.8,5,1,0,0,0,0,1,1,0,0,0,0,0,0
student380_Prompt9_0.8,8,1,0,0,0,0,0,0,0,0,0,0,2,0
student380_Prompt6_0.9,13,2,8,0,2,0,4,0,14,0,0,0,0,0
student380_Prompt10_0.9,4,1,0,0,0,0,0,0,0,0,0,0,0,0
student380_Prompt3_1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
student380_Integration3_1.0,13,2,6,0,0,0,0,0,2,0,4,1,0,0
student380_Prompt4_1.0,5,1,0,0,0,0,0,0,0,0,1,2,0,0
student380_Prompt2_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student380_Prompt8_0.8,7,1,0,0,0,0,0,4,0,0,0,0,0,0
student381_Prompt5_1.0,6,2,5,0,0,0,0,0,1,0,0,0,0,0
student381_Capstone_1.0,15,8,3,0,0,0,2,0,6,0,0,0,0,0
student381_Prompt7_1.0,6,1,0,0,0,0,2,4,7,0,0,1,0,0
student381_Prompt2_1.0,13,3,0,0,0,0,8,0,2,0,0,1,0,0
student381_Prompt10_1.0,16,9,0,0,0,0,2,0,2,3,0,7,0,0
student381_Prompt3_1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
student381_Integration3_0.9,21,1,10,0,0,0,3,0,11,0,0,3,0,0
student381_Prompt4_1.0,1,1,0,0,0,0,0,0,9,0,0,0,0,0
student381_Prompt11_1.0,2,9,0,0,0,0,0,0,1,0,0,0,0,0
student381_Prompt8_1.0,11,2,0,0,0,0,0,0,1,0,0,1,0,0
student382_Prompt5_1.0,7,3,5,0,0,0,2,0,2,0,0,1,0,0
student382_Capstone_1.0,21,11,0,0,0,0,4,0,0,0,0,1,5,0
student382_Prompt7_1.0,12,6,0,0,0,0,4,5,2,0,0,1,0,0
student382_Prompt9_1.0,13,4,0,0,0,0,2,0,2,0,0,2,14,0
student382_Prompt6_1.0,2,1,0,0,2,0,0,0,4,0,0,1,0,0
student382_Prompt10_1.0,5,4,0,0,0,0,1,0,0,0,0,1,0,0
student382_Prompt3_1.0,11,5,0,0,0,0,1,0,2,0,5,2,0,0
student382_Integration3_0.9,14,3,2,0,0,0,1,0,7,0,0,3,0,0
student382_Prompt4_1.0,9,2,0,0,0,0,0,0,11,0,0,1,0,0
student382_Prompt2_1.0,25,7,0,0,0,0,11,0,1,2,0,3,0,0
student382_Prompt8_1.0,6,2,0,0,0,0,0,0,0,0,0,1,0,0
student383_Prompt7_1.0,21,15,0,0,0,0,2,5,4,0,0,1,7,0
student383_Prompt9_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student383_Prompt6_1.0,6,2,0,0,2,0,0,0,2,0,0,0,0,0
student383_Prompt10_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student383_Prompt4_1.0,11,5,0,0,0,0,4,0,9,0,2,0,0,0
student383_Prompt8_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student383_Prompt5_1.0,5,2,5,0,0,0,0,0,1,0,0,1,0,0
student383_Capstone_1.0,17,6,3,0,0,0,5,0,2,0,0,0,0,0
student383_Prompt2_1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
student383_Prompt3_1.0,7,6,0,0,0,0,2,0,3,3,0,0,0,0
student383_Prompt11_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student383_Integration3_0.9,10,2,2,0,0,0,0,0,0,0,0,0,0,0
student384_Prompt5_1.0,8,2,2,0,0,0,0,0,3,0,0,3,0,0
student384_Capstone_0.9,11,3,0,0,0,0,2,0,4,0,0,0,0,0
student384_Prompt7_1.0,3,1,0,0,0,0,1,2,0,0,0,0,0,0
student384_Prompt9_0.0,6,2,0,0,0,0,0,0,1,0,0,2,4,0
student384_Prompt6_1.0,4,1,0,0,0,0,2,0,6,0,0,1,0,0
student384_Prompt10_1.0,7,5,0,0,0,0,0,0,1,0,0,0,0,0
student384_Prompt3_1.0,1,4,0,0,0,0,0,0,1,0,1,0,0,0
student384_Integration3_1.0,19,3,3,0,0,0,0,0,6,0,0,0,0,0
student384_Prompt4_1.0,15,5,0,0,0,0,2,0,11,3,0,0,0,0
student384_Prompt2_1.0,12,6,0,0,0,0,4,0,1,6,0,0,0,0
student384_Prompt8_1.0,11,2,0,0,0,0,1,0,0,0,0,0,0,0
student385_Prompt5_1.0,9,2,9,0,0,0,0,0,3,0,0,0,0,0
student385_Capstone_0.9,9,3,0,0,0,0,2,0,0,0,0,0,0,0
student385_Prompt7_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student385_Prompt9_1.0,19,1,0,0,0,0,3,6,1,0,0,0,0,0
student385_Prompt6_1.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
student385_Prompt10_1.0,11,4,0,0,0,0,0,0,0,0,0,0,15,0
student385_Prompt3_1.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
student385_Integration3_1.0,14,5,12,0,0,0,0,0,3,3,0,1,0,0
student385_Prompt4_1.0,7,1,0,0,0,0,0,0,5,0,1,2,0,0
student385_Prompt2_1.0,3,0,0,0,0,0,6,0,2,0,0,0,0,0
student385_Prompt8_1.0,6,4,0,0,2,0,2,0,3,0,0,0,0,0
student386_Prompt7_1.0,10,1,0,0,6,0,0,0,7,0,0,0,8,0
student386_Prompt9_1.0,5,1,0,0,0,0,0,0,0,0,0,0,7,0
student386_Prompt6_1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
student386_Prompt10_1.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
student386_Prompt4_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student386_Prompt8_1.0,13,0,0,0,0,0,1,5,2,0,0,1,0,0
student386_Prompt5_1.0,7,2,4,0,0,0,0,0,14,0,0,0,0,0
student386_Capstone_1.0,8,11,0,0,0,0,1,0,1,0,0,1,0,0
student386_Prompt2_1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
student386_Prompt3_1.0,6,2,0,0,0,0,0,0,0,0,2,0,0,0
student386_Prompt11_1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
student386_Integration3_1.0,14,5,2,0,0,0,0,0,0,0,0,0,0,0
student387_Prompt5_1.0,5,1,2,0,0,0,0,0,1,0,0,0,0,0
student387_Capstone_1.0,13,4,4,0,0,0,2,0,4,0,0,0,0,0
student387_Prompt7_1.0,15,4,0,0,0,0,4,6,0,0,0,0,0,0
student387_Prompt9_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student387_Prompt6_1.0,6,2,0,0,2,0,0,0,2,0,0,0,0,0
student387_Prompt10_1.0,18,16,0,0,0,0,0,0,0,0,0,0,3,0
student387_Prompt3_1.0,5,1,0,0,0,0,2,0,1,0,0,1,0,0
student387_Integration3_1.0,16,5,2,0,0,0,2,0,6,0,1,3,0,0
student387_Prompt4_1.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0
student387_Prompt2_1.0,10,3,0,0,0,0,4,0,0,0,0,2,0,0
student387_Prompt8_1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
student388_Prompt5_1.0,3,2,9,0,0,0,0,0,2,0,0,1,0,0
student388_Capstone_1.0,11,8,0,0,0,0,4,0,0,0,0,0,0,0
student388_Prompt7_1.0,11,3,0,0,0,0,0,4,0,0,0,1,0,0
student388_Prompt9_1.0,5,2,0,0,0,0,0,0,1,0,0,1,8,0
student388_Prompt6_1.0,2,1,0,0,2,0,0,0,2,0,0,1,0,0
student388_Prompt10_1.0,10,8,0,0,0,0,2,0,0,0,0,1,0,0
student388_Prompt3_1.0,5,6,0,0,0,0,0,0,3,0,7,2,0,0
student388_Integration3_0.9,15,3,2,0,0,0,4,0,4,0,0,0,0,0
student388_Prompt4_1.0,10,3,0,0,0,0,2,0,14,0,0,0,0,0
student388_Prompt2_1.0,14,5,0,0,0,0,7,0,5,8,0,2,0,0
student388_Prompt8_1.0,6,1,0,0,0,0,0,0,0,0,0,2,0,0
student389_Prompt7_1.0,3,0,0,0,0,0,0,4,0,0,0,0,0,0
student389_Prompt9_1.0,4,1,0,0,0,0,2,0,2,0,0,0,10,0
student389_Prompt6_1.0,14,2,1,0,2,0,2,0,3,0,0,0,0,0
student389_Prompt10_1.0,14,13,0,0,0,0,0,0,1,0,0,1,0,0
student389_Prompt4_1.0,5,1,0,0,0,0,0,0,5,0,0,0,0,0
student389_Prompt8_1.0,15,0,0,0,0,0,1,0,2,0,0,1,0,0
student389_Prompt5_1.0,10,3,8,0,0,0,2,0,2,0,0,1,0,0
student389_Capstone_1.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
student389_Prompt2_1.0,10,4,0,0,0,0,7,0,2,0,0,0,0,0
student389_Prompt3_1.0,3,1,0,0,0,0,0,0,0,0,2,0,0,0
student389_Prompt11_1.0,5,7,0,0,0,0,0,0,0,0,0,0,0,0
student389_Integration3_0.5,8,7,0,0,0,0,0,0,0,0,0,0,0,0
student390_Prompt5_1.0,9,3,2,0,0,0,1,0,5,0,0,1,0,0
student390_Capstone_0.9,15,4,0,0,0,0,3,3,2,0,0,0,0,0
student390_Prompt7_1.0,12,3,0,0,0,0,1,7,0,0,0,1,0,0
student390_Prompt9_0.8,11,2,0,0,0,0,1,0,1,0,0,3,0,0
student390_Prompt6_1.0,2,1,0,0,0,0,0,0,4,0,0,1,0,0
student390_Prompt10_1.0,15,10,0,0,0,0,3,0,1,0,0,2,0,0
student390_Prompt3_1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
student390_Integration3_1.0,16,2,1,0,0,0,0,0,13,0,0,1,0,0
student390_Prompt4_1.0,11,6,0,0,0,0,0,0,2,0,8,3,0,0
student390_Prompt2_1.0,16,2,0,0,0,0,3,0,0,4,0,0,0,0
student390_Prompt8_1.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
student391_Prompt5_1.0,11,2,0,0,0,0,1,0,25,0,0,0,0,0
student391_Capstone_1.0,8,5,0,0,0,0,1,0,2,0,0,0,0,0
student391_Prompt7_1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
student391_Prompt9_1.0,11,1,0,3,0,0,0,0,1,0,0,0,0,0
student391_Prompt6_1.0,7,2,0,0,2,0,1,0,2,0,0,0,0,0
student391_Prompt10_1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
student391_Prompt3_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student391_Integration3_1.0,8,1,3,0,0,0,2,0,4,0,0,3,0,0
student391_Prompt4_0.0,6,3,0,0,0,0,0,0,0,0,3,0,0,0
student391_Prompt2_1.0,10,0,0,0,0,0,3,0,1,2,0,0,0,0
student391_Prompt8_1.0,6,2,0,0,0,0,1,3,0,0,0,1,0,0
student392_Prompt5_1.0,5,3,5,0,0,0,0,0,1,0,0,2,0,0
student392_Capstone_1.0,9,9,4,0,0,0,0,0,4,0,0,0,4,0
student392_Prompt7_1.0,4,2,0,0,0,0,2,6,1,0,0,0,0,0
student392_Prompt9_1.0,5,2,0,0,0,0,0,0,0,0,0,0,7,0
student392_Prompt6_1.0,8,2,0,0,2,0,0,0,6,0,0,0,0,0
student392_Prompt10_1.0,9,6,0,0,0,0,0,0,0,0,0,0,0,0
student392_Prompt3_1.0,8,3,0,0,0,0,2,0,0,0,2,1,0,0
student392_Integration3_1.0,19,3,2,0,0,0,4,0,6,0,1,3,0,0
student392_Prompt4_1.0,5,3,0,0,0,0,0,0,7,0,0,1,0,0
student392_Prompt2_1.0,7,3,0,0,0,0,6,0,0,3,0,1,0,0
student392_Prompt8_1.0,16,4,0,1,0,0,1,0,1,0,0,2,0,0
student393_Prompt5_1.0,1,2,4,0,0,0,0,0,3,0,0,1,0,0
student393_Capstone_1.0,28,10,0,0,2,0,3,0,3,0,1,2,0,0
student393_Prompt7_1.0,4,3,0,0,0,0,0,5,0,0,0,1,0,0
student393_Prompt9_1.0,3,1,0,0,0,0,0,0,0,0,0,0,2,0
student393_Prompt6_1.0,3,3,0,0,2,0,0,0,3,0,0,0,0,0
student393_Prompt10_1.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
student393_Prompt3_1.0,9,1,0,0,0,0,0,0,8,0,0,0,0,0
student393_Integration3_0.9,19,3,4,0,0,0,0,0,12,0,0,1,0,0
student393_Prompt4_1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
student393_Prompt2_1.0,17,5,0,0,0,0,9,0,2,9,0,4,0,0
student393_Prompt8_1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
student394_Prompt7_1.0,6,4,0,0,0,0,3,8,1,0,0,0,0,0
student394_Prompt9_1.0,4,1,0,0,0,0,1,0,1,0,0,0,3,0
student394_Prompt6_1.0,4,1,0,0,2,0,0,0,2,0,0,0,0,0
student394_Prompt10_1.0,10,6,0,0,0,0,2,0,0,0,0,0,0,0
student394_Prompt4_1.0,16,5,0,0,0,0,2,0,8,0,0,1,0,0
student394_Prompt8_1.0,7,1,0,0,0,0,0,0,0,0,0,2,0,0
student394_Prompt5_1.0,4,1,5,0,0,0,1,0,3,0,0,1,0,0
student394_Capstone_1.0,15,8,0,0,0,0,2,2,2,0,0,1,1,0
student394_Prompt2_1.0,25,5,0,0,1,0,6,0,3,3,0,3,3,0
student394_Prompt3_1.0,4,1,0,0,0,0,0,0,1,0,1,0,0,0
student394_Prompt11_1.0,3,9,0,0,0,0,1,0,1,0,0,1,0,0
student394_Integration3_1.0,12,5,2,0,0,0,4,0,1,0,0,3,0,0
student395_Prompt7_1.0,15,1,1,0,0,0,2,9,3,0,0,0,0,0
student395_Prompt9_1.0,5,1,0,0,0,0,0,0,1,0,0,0,7,0
student395_Prompt6_1.0,4,0,0,0,0,0,0,0,3,0,0,0,0,0
student395_Prompt10_1.0,10,6,0,0,0,0,1,0,1,0,0,0,0,0
student395_Prompt4_1.0,10,2,0,0,0,0,0,0,11,0,0,0,0,0
student395_Prompt8_1.0,9,0,0,0,0,0,0,0,1,0,0,0,0,0
student395_Prompt5_1.0,11,2,7,0,0,0,0,0,2,0,0,0,0,0
student395_Capstone_1.0,14,3,1,0,0,0,4,0,1,0,0,0,0,0
student395_Prompt2_1.0,10,2,0,0,0,0,5,0,1,3,0,3,0,0
student395_Prompt3_1.0,4,4,0,0,0,0,1,0,3,0,2,0,0,0
student395_Prompt11_1.0,6,7,0,0,0,0,1,0,2,0,0,0,0,0
student395_Integration3_0.9,17,3,2,0,0,0,0,0,0,0,0,0,0,0
student396_Prompt5_1.0,8,3,3,0,0,0,3,0,2,0,0,5,0,0
student396_Capstone_0.9,11,14,0,0,0,0,2,0,0,0,0,0,0,0
student396_Prompt7_1.0,5,3,0,0,0,0,1,6,1,0,0,0,0,0
student396_Prompt9_1.0,5,2,0,0,0,0,0,0,1,0,0,1,9,0
student396_Prompt6_1.0,2,1,0,0,0,0,0,0,4,0,0,1,0,0
student396_Prompt10_1.0,6,4,0,0,0,0,0,0,0,0,0,1,0,0
student396_Prompt3_1.0,2,1,0,0,0,0,0,0,0,3,0,0,0,0
student396_Integration3_1.0,27,3,4,0,0,0,1,0,5,0,0,0,0,0
student396_Prompt4_1.0,16,7,0,0,0,0,2,0,11,0,3,2,0,0
student396_Prompt2_0.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
student396_Prompt8_1.0,11,2,0,0,0,0,0,0,4,0,0,2,0,0
student397_Prompt5_1.0,4,2,7,0,0,0,0,0,2,0,0,0,0,0
student397_Capstone_1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
student397_Prompt7_1.0,7,5,0,0,0,0,1,12,3,0,0,1,0,0
student397_Prompt9_1.0,5,3,0,0,0,0,0,0,0,0,0,1,5,0
student397_Prompt6_1.0,2,1,0,0,0,0,0,0,4,0,0,1,0,0
student397_Prompt10_1.0,5,4,0,0,0,0,0,0,0,0,0,1,0,0
student397_Prompt3_1.0,2,2,0,0,0,0,0,0,0,0,1,2,0,0
student397_Integration3_1.0,18,2,2,0,0,0,7,0,5,2,2,0,0,0
student397_Prompt4_1.0,7,1,0,0,0,0,0,0,6,0,0,2,0,0
student397_Prompt2_1.0,18,5,0,0,0,0,11,0,2,7,0,1,0,0
student397_Prompt8_1.0,4,1,0,0,0,0,0,0,0,0,0,1,0,0
student398_Prompt5_1.0,8,2,3,0,0,0,1,0,4,0,0,1,0,0
student398_Capstone_0.9,18,9,0,0,0,0,4,0,0,0,0,0,0,0
student398_Prompt7_1.0,7,2,0,0,0,0,0,2,5,0,0,1,0,0
student398_Prompt9_1.0,11,2,0,0,0,0,0,0,0,0,0,1,0,0
student398_Prompt6_1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
student398_Prompt10_1.0,7,1,0,0,0,0,0,0,0,0,0,0,4,0
student398_Prompt3_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student398_Integration3_0.9,21,2,7,0,0,0,3,0,2,0,0,0,0,0
student398_Prompt4_1.0,6,4,0,0,0,0,0,0,1,0,3,1,0,0
student398_Prompt2_1.0,15,3,0,0,0,0,7,0,1,0,0,3,0,0
student398_Prompt8_1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
student399_Prompt7_1.0,7,0,0,0,0,0,1,0,5,0,0,0,0,0
student399_Prompt9_1.0,18,10,0,1,0,0,3,0,3,0,0,1,1,0
student399_Prompt6_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student399_Prompt10_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student399_Prompt4_0.5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
student399_Prompt8_1.0,5,1,0,0,0,0,1,2,0,0,0,1,0,0
student399_Prompt5_1.0,17,3,4,0,0,0,1,0,12,0,0,2,0,0
student399_Capstone_1.0,10,2,0,0,0,0,2,0,0,0,0,0,0,0
student399_Prompt2_1.0,7,1,0,0,0,0,1,0,1,3,0,1,0,0
student399_Prompt3_1.0,2,1,0,0,0,0,0,0,0,0,1,2,0,0
student399_Prompt11_1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
student399_Integration3_1.0,13,4,3,0,0,0,0,0,0,0,0,0,0,0
student400_Prompt5_1.0,4,0,0,0,0,0,1,0,2,0,0,0,0,0
student400_Capstone_1.0,8,4,0,0,0,0,3,0,0,0,0,2,0,0
student400_Prompt7_1.0,10,3,0,0,4,0,0,3,2,0,0,1,0,0
student400_Prompt9_1.0,9,4,0,0,0,0,2,0,0,0,0,1,4,0
student400_Prompt6_1.0,9,2,1,0,0,0,0,0,0,0,0,1,0,0
student400_Prompt10_1.0,11,6,0,0,0,0,1,0,0,0,0,1,0,0
student400_Prompt3_1.0,3,1,0,0,0,0,0,0,0,0,2,0,0,0
student400_Integration3_0.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0
student400_Prompt4_1.0,10,2,0,0,0,0,2,0,9,0,0,1,0,0
student400_Prompt2_1.0,3,1,0,0,0,0,4,0,0,0,0,1,0,0
student400_Prompt8_1.0,8,2,0,0,0,0,0,0,0,0,0,1,0,0
student401_Prompt5_1.0,6,1,4,0,0,0,0,0,1,0,0,0,0,0
student401_Capstone_1.0,12,3,0,0,0,0,1,0,3,5,1,3,0,0
student401_Prompt7_1.0,7,1,0,0,0,0,0,4,0,0,0,0,0,0
student401_Prompt9_1.0,5,1,0,0,0,0,0,0,0,0,0,0,5,0
student401_Prompt6_1.0,5,1,0,0,1,0,0,0,2,0,0,0,0,0
student401_Prompt10_1.0,7,4,0,0,0,0,0,0,0,0,0,0,0,0
student401_Prompt3_1.0,4,0,0,0,0,0,1,0,1,0,0,0,0,0
student401_Integration3_0.9,19,2,2,0,0,0,1,0,7,5,0,0,0,0
student401_Prompt4_1.0,6,2,0,0,0,0,0,0,7,0,0,0,0,0
student401_Prompt2_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student401_Prompt8_1.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
student402_Prompt7_1.0,9,3,0,0,0,0,2,0,0,0,0,0,0,0
student402_Prompt9_1.0,6,1,0,0,0,0,0,0,1,0,0,2,7,0
student402_Prompt6_1.0,2,1,0,0,2,0,0,0,2,0,0,1,0,0
student402_Prompt10_1.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
student402_Prompt4_1.0,8,1,9,0,0,0,0,0,7,0,0,0,0,0
student402_Prompt8_1.0,13,2,0,0,0,0,2,0,0,0,0,0,0,0
student402_Prompt5_1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
student402_Capstone_1.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
student402_Prompt2_1.0,3,1,0,0,0,0,0,0,1,3,0,0,0,0
student402_Prompt3_1.0,6,3,0,0,0,0,0,0,0,0,2,0,0,0
student402_Prompt11_1.0,5,9,0,0,0,0,0,0,0,0,0,0,0,0
student402_Integration3_1.0,19,2,3,0,0,0,2,0,4,0,0,0,0,0
student403_Prompt7_1.0,8,1,0,0,4,0,0,0,2,0,0,0,0,0
student403_Prompt9_1.0,15,1,0,0,0,0,0,0,0,0,0,0,0,0
student403_Prompt6_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student403_Prompt10_1.0,5,0,0,0,0,0,1,0,1,0,0,0,7,0
student403_Prompt4_1.0,6,2,0,0,0,0,0,0,0,0,2,0,0,0
student403_Prompt8_1.0,6,1,0,0,0,0,1,6,0,0,0,0,0,0
