student_assignment_grade,struc0,struc1,struc2,struc3
student480_Capstone_1.0,1,4,7,12
student480_Prompt7_1.0,0,2,1,11
student480_Prompt5_1.0,1,3,2,11
student480_Prompt9_1.0,1,3,2,7
student480_Prompt3_1.0,2,2,0,15
student480_Prompt11_1.0,0,0,2,9
student480_Prompt8_1.0,2,1,2,6
student480_Prompt4_1.0,0,1,4,10
student480_Prompt6_1.0,0,2,0,6
student480_Integration3_1.0,1,0,8,28
student480_Prompt10_1.0,1,2,2,11
student481_Capstone_1.0,2,1,4,7
student481_Prompt7_1.0,0,3,1,9
student481_Prompt2_1.0,6,4,7,22
student481_Prompt5_1.0,0,0,0,2
student481_Prompt9_1.0,0,4,1,9
student481_Prompt3_1.0,1,1,0,8
student481_Prompt8_1.0,2,5,2,15
student481_Prompt4_1.0,1,3,1,10
student481_Prompt6_1.0,4,1,0,26
student481_Integration3_1.0,1,2,2,13
student481_Prompt10_1.0,1,2,1,8
student482_Capstone_1.0,2,1,4,9
student482_Prompt7_1.0,2,5,3,19
student482_Prompt5_1.0,4,6,8,26
student482_Prompt4_1.0,5,6,5,22
student482_Prompt3_1.0,3,4,0,19
student482_Prompt6_1.0,1,0,2,18
student482_Prompt10_1.0,1,2,0,17
student483_Capstone_1.0,4,4,9,25
student483_Prompt8_1.0,1,0,2,12
student483_Prompt5_1.0,2,1,6,19
student483_Prompt4_1.0,0,1,2,11
student483_Integration3_0.9,3,0,5,11
student483_Prompt6_1.0,0,2,0,10
student483_Prompt10_1.0,1,1,1,8
student484_Prompt7_1.0,1,6,1,16
student484_Prompt2_1.0,0,0,1,8
student484_Prompt5_1.0,0,2,2,8
student484_Prompt8_1.0,1,0,1,5
student484_Integration3_1.0,0,0,0,5
student484_Prompt4_1.0,1,1,0,11
student484_Prompt6_1.0,4,1,6,21
student484_Prompt10_1.0,1,1,1,8
student485_Capstone_1.0,2,1,4,7
student485_Prompt7_1.0,0,0,0,8
student485_Prompt2_1.0,0,1,2,10
student485_Prompt5_1.0,1,3,2,13
student485_Prompt8_1.0,2,4,4,13
student485_Prompt3_1.0,0,1,0,5
student485_Prompt11_1.0,2,2,1,8
student485_Prompt4_1.0,0,1,1,9
student485_Prompt6_1.0,0,1,1,8
student485_Integration3_1.0,4,3,7,29
student485_Prompt10_1.0,2,5,1,10
student486_Prompt8_0.9,0,3,2,8
student486_Prompt5_1.0,2,5,3,19
student486_Prompt9_0.9,1,1,6,18
student486_Prompt3_1.0,0,0,0,3
student486_Prompt2_1.0,0,1,4,14
student486_Prompt6_0.8,0,2,0,8
student486_Integration3_1.0,1,0,0,16
student487_Prompt9_1.0,1,3,2,11
student487_Prompt2_1.0,4,1,10,23
student487_Prompt7_1.0,2,2,4,14
student487_Prompt3_1.0,0,0,0,2
student487_Prompt8_1.0,2,1,2,7
student487_Prompt4_1.0,0,1,6,18
student487_Prompt6_1.0,6,6,11,45
student488_Prompt7_1.0,3,5,4,18
student488_Prompt5_1.0,0,2,1,10
student488_Prompt9_1.0,3,3,2,26
student488_Prompt3_1.0,2,3,3,12
student488_Prompt2_1.0,4,3,11,35
student488_Prompt6_1.0,1,3,3,13
student488_Integration3_1.0,3,2,0,26
student488_Prompt10_1.0,4,5,4,14
student489_Prompt9_1.0,1,2,3,11
student489_Prompt5_1.0,0,2,1,8
student489_Prompt7_1.0,2,3,2,11
student489_Prompt3_1.0,1,2,3,9
student489_Prompt11_1.0,1,4,3,13
student489_Prompt8_1.0,1,0,1,11
student489_Prompt4_1.0,4,3,6,16
student489_Prompt6_1.0,1,2,1,6
student489_Integration3_1.0,1,0,0,15
student489_Prompt10_1.0,1,1,2,16
student490_Capstone_1.0,9,7,5,20
student490_Prompt7_1.0,1,3,1,9
student490_Prompt2_1.0,0,0,0,2
student490_Prompt5_1.0,1,4,5,15
student490_Prompt9_1.0,2,4,3,12
student490_Prompt3_1.0,0,0,2,13
student490_Prompt11_1.0,0,0,0,6
student490_Prompt8_1.0,2,2,4,14
student490_Prompt4_1.0,2,5,5,18
student490_Prompt10_1.0,1,2,3,13
student490_Integration3_0.9,4,1,6,9
student491_Prompt9_1.0,0,1,1,9
student491_Prompt2_1.0,1,0,1,13
student491_Prompt7_1.0,1,3,4,9
student491_Prompt3_1.0,0,0,0,2
student491_Prompt8_1.0,2,1,2,8
student491_Prompt4_1.0,5,6,4,22
student491_Prompt6_1.0,0,2,2,11
student492_Capstone_1.0,1,0,1,7
student492_Prompt7_1.0,2,9,5,24
student492_Prompt5_1.0,1,2,1,11
student492_Prompt9_1.0,1,1,4,12
student492_Prompt3_1.0,1,1,1,10
student492_Prompt8_1.0,1,0,1,7
student492_Prompt4_1.0,3,3,3,12
student492_Prompt6_1.0,0,2,0,6
student492_Integration3_1.0,6,2,5,35
student492_Prompt10_1.0,1,2,2,8
student493_Capstone_1.0,2,1,3,4
student493_Prompt9_0.0,2,2,2,10
student493_Prompt3_1.0,0,0,1,11
student493_Prompt11_1.0,3,2,2,5
student493_Prompt2_0.5,2,0,6,17
student493_Prompt6_0.0,0,0,2,9
student493_Prompt10_1.0,2,4,1,10
student494_Prompt8_1.0,4,6,3,16
student494_Prompt9_1.0,4,4,3,19
student494_Prompt3_1.0,2,2,3,20
student494_Prompt2_1.0,1,2,4,9
student494_Prompt6_1.0,0,1,0,6
student494_Integration3_1.0,6,3,11,38
student495_Capstone_1.0,3,4,2,13
student495_Prompt7_1.0,3,3,2,10
student495_Prompt2_1.0,4,0,8,22
student495_Prompt5_1.0,1,2,1,18
student495_Prompt8_1.0,1,1,3,14
student495_Prompt3_1.0,0,1,2,7
student495_Prompt11_1.0,0,2,1,11
student495_Prompt4_1.0,0,2,2,12
student495_Prompt6_1.0,0,2,0,8
student495_Integration3_1.0,3,0,3,16
student495_Prompt10_1.0,1,1,1,12
student496_Capstone_1.0,3,2,8,29
student496_Prompt7_1.0,2,3,2,12
student496_Prompt5_1.0,0,2,1,12
student496_Prompt9_1.0,6,3,5,27
student496_Integration3_1.0,5,1,11,31
student496_Prompt8_1.0,2,2,5,22
student496_Prompt4_1.0,2,2,1,8
student496_Prompt6_1.0,1,3,2,13
student496_Prompt10_1.0,1,1,1,8
student497_Capstone_1.0,4,3,8,20
student497_Prompt7_1.0,3,3,6,9
student497_Prompt2_1.0,0,0,1,7
student497_Prompt5_1.0,1,3,3,12
student497_Prompt8_1.0,1,0,1,8
student497_Prompt3_1.0,0,2,0,10
student497_Prompt4_1.0,2,3,4,13
student497_Prompt6_1.0,0,1,1,6
student497_Integration3_1.0,1,2,4,15
student497_Prompt10_1.0,5,5,8,27
student498_Capstone_1.0,3,1,8,16
student498_Prompt7_1.0,0,0,0,5
student498_Prompt2_1.0,1,1,3,6
student498_Prompt5_1.0,1,3,1,10
student498_Prompt9_1.0,0,0,0,2
student498_Prompt3_1.0,0,0,2,4
student498_Prompt8_1.0,3,6,2,21
student498_Prompt4_1.0,1,3,0,10
student498_Prompt6_1.0,0,1,0,7
student498_Integration3_1.0,4,3,0,18
student498_Prompt10_1.0,3,4,2,11
student499_Capstone_1.0,0,0,1,7
student499_Prompt7_1.0,4,6,5,22
student499_Prompt5_1.0,3,1,4,9
student499_Prompt9_1.0,7,8,4,19
student499_Prompt3_1.0,0,0,0,5
student499_Prompt11_1.0,0,0,0,2
student499_Prompt8_1.0,1,0,3,6
student499_Prompt4_1.0,2,3,2,7
student499_Integration3_1.0,2,2,6,19
student500_Capstone_1.0,3,2,4,14
student500_Prompt8_1.0,1,0,1,8
student500_Prompt2_1.0,0,1,4,22
student500_Prompt5_1.0,1,1,0,9
student500_Prompt9_1.0,0,1,1,8
student500_Integration3_0.9,3,1,6,20
student500_Prompt11_1.0,2,2,1,6
student500_Prompt4_1.0,3,3,2,18
student500_Prompt6_1.0,0,1,0,5
student500_Prompt10_1.0,1,1,1,7
student501_Capstone_1.0,3,2,4,21
student501_Prompt8_1.0,1,1,1,6
student501_Prompt5_1.0,1,1,2,19
student501_Prompt4_1.0,1,2,1,12
student501_Integration3_0.9,2,2,5,18
student501_Prompt11_1.0,1,1,5,13
student501_Prompt2_1.0,4,2,8,17
student501_Prompt6_1.0,3,3,2,14
student501_Prompt10_1.0,2,3,3,10
student502_Prompt7_1.0,3,2,1,13
student502_Prompt5_1.0,0,2,0,8
student502_Prompt8_1.0,0,0,0,5
student502_Prompt3_1.0,0,0,0,5
student502_Prompt11_1.0,6,3,9,14
student502_Prompt2_1.0,0,0,0,2
student502_Prompt6_1.0,3,2,4,19
student502_Integration3_1.0,1,1,1,8
student502_Prompt10_1.0,0,0,0,5
student503_Capstone_1.0,0,1,4,8
student503_Prompt7_1.0,0,0,0,2
student503_Prompt2_1.0,3,1,19,29
student503_Prompt5_1.0,0,0,0,2
student503_Prompt9_1.0,4,3,7,18
student503_Prompt3_1.0,2,0,1,7
student503_Prompt11_1.0,0,0,0,5
student503_Prompt4_1.0,0,0,0,5
student503_Prompt6_1.0,0,2,2,11
student503_Integration3_1.0,3,4,5,33
student504_Prompt9_1.0,1,4,4,9
student504_Prompt2_1.0,2,0,6,14
student504_Prompt7_0.0,1,3,3,11
student504_Prompt3_1.0,0,0,0,2
student504_Prompt11_1.0,3,3,1,14
student504_Prompt8_1.0,1,0,1,9
student504_Prompt4_1.0,0,1,1,12
student505_Capstone_0.9,6,7,5,19
student505_Prompt7_0.0,1,1,3,14
student505_Prompt2_1.0,4,1,6,15
student505_Prompt5_1.0,1,3,2,19
student505_Prompt9_1.0,0,0,0,5
student505_Prompt3_1.0,0,0,0,5
student505_Prompt8_1.0,4,6,2,14
student505_Prompt4_1.0,2,1,3,8
student505_Prompt6_1.0,2,2,1,14
student505_Integration3_1.0,1,0,0,12
student505_Prompt10_1.0,3,5,2,12
student506_Capstone_1.0,2,1,2,9
student506_Prompt7_1.0,3,3,2,17
student506_Prompt5_1.0,0,2,2,12
student506_Prompt9_1.0,4,2,8,15
student506_Integration3_0.9,3,1,10,28
student506_Prompt11_1.0,6,5,5,16
student506_Prompt8_1.0,1,1,3,10
student506_Prompt4_1.0,1,1,4,13
student506_Prompt6_1.0,0,2,0,11
student506_Prompt10_1.0,2,2,3,18
student507_Capstone_1.0,2,1,2,9
student507_Prompt7_1.0,1,5,1,16
student507_Prompt2_1.0,0,0,0,8
student507_Prompt9_1.0,1,4,1,14
student507_Prompt3_1.0,0,1,0,7
student507_Prompt11_1.0,2,5,4,14
student507_Prompt8_1.0,0,0,1,8
student507_Prompt4_1.0,1,1,2,14
student507_Integration3_1.0,4,4,4,44
student508_Capstone_1.0,6,4,8,23
student508_Prompt7_1.0,0,0,2,7
student508_Prompt2_1.0,1,1,3,7
student508_Prompt5_1.0,1,2,2,12
student508_Prompt9_1.0,2,1,1,8
student508_Prompt3_1.0,0,0,0,2
student508_Prompt11_1.0,1,4,2,7
student508_Prompt8_1.0,2,3,0,9
student508_Prompt4_1.0,3,2,0,9
student508_Prompt10_1.0,3,2,1,10
student508_Integration3_1.0,0,2,0,6
student509_Capstone_1.0,3,3,3,12
student509_Prompt7_1.0,1,3,0,12
student509_Prompt5_1.0,2,4,1,18
student509_Prompt4_1.0,0,0,0,4
student509_Prompt3_1.0,0,0,2,4
student509_Prompt6_1.0,0,0,0,3
student509_Prompt10_1.0,2,2,1,10
student510_Capstone_0.9,6,3,14,19
student510_Prompt7_1.0,4,6,2,19
student510_Prompt5_1.0,1,3,3,17
student510_Prompt9_1.0,0,0,0,6
student510_Prompt3_1.0,0,1,1,10
student510_Prompt2_1.0,0,0,4,17
student510_Prompt6_1.0,0,0,0,2
student510_Integration3_0.9,2,1,1,21
student510_Prompt10_1.0,4,7,4,28
student511_Capstone_1.0,0,0,2,1
student511_Prompt7_1.0,0,2,1,4
student511_Prompt2_1.0,3,0,7,13
student511_Prompt5_1.0,2,3,3,18
student511_Prompt8_1.0,1,1,6,11
student511_Prompt3_1.0,0,1,0,5
student511_Prompt11_1.0,2,2,1,7
student511_Prompt4_1.0,0,1,1,9
student511_Prompt6_1.0,1,2,2,19
student511_Integration3_0.5,1,5,1,8
student511_Prompt10_1.0,2,7,5,15
student512_Prompt9_1.0,1,3,3,22
student512_Prompt2_1.0,0,0,0,2
student512_Prompt7_1.0,1,3,5,19
student512_Integration3_1.0,2,1,2,17
student512_Prompt11_1.0,2,2,7,16
student512_Prompt8_1.0,1,0,2,13
student512_Prompt4_1.0,2,3,4,16
student512_Prompt6_1.0,1,2,0,16
student513_Capstone_1.0,2,1,3,11
student513_Prompt7_1.0,2,6,3,20
student513_Prompt9_1.0,1,3,3,15
student513_Prompt3_1.0,0,2,0,7
student513_Prompt11_1.0,2,1,1,8
student513_Prompt6_1.0,1,1,3,6
student513_Prompt8_1.0,0,0,0,2
student513_Prompt5_1.0,2,1,1,17
student513_Prompt4_1.0,2,3,4,17
student513_Prompt2_1.0,5,1,13,20
student513_Prompt10_1.0,2,3,1,16
student513_Integration3_1.0,1,0,0,14
student514_Capstone_0.9,2,5,8,15
student514_Prompt7_1.0,1,2,3,6
student514_Prompt9_1.0,4,4,3,23
student514_Prompt3_1.0,2,3,3,15
student514_Prompt11_1.0,0,0,0,9
student514_Prompt6_1.0,0,1,0,7
student514_Prompt8_1.0,2,1,3,22
student514_Prompt5_1.0,2,2,3,11
student514_Prompt4_1.0,3,3,2,9
student514_Prompt2_1.0,0,1,6,11
student514_Prompt10_1.0,2,2,3,4
student514_Integration3_1.0,6,4,8,38
student515_Prompt9_1.0,2,0,3,15
student515_Prompt2_1.0,2,1,3,9
student515_Prompt5_1.0,1,2,3,17
student515_Prompt7_1.0,2,6,2,16
student515_Prompt3_1.0,2,2,0,9
student515_Prompt8_1.0,3,2,5,11
student515_Prompt4_1.0,4,2,5,18
student515_Prompt10_1.0,2,3,2,13
student515_Integration3_0.9,2,1,3,14
student516_Capstone_0.9,2,1,2,8
student516_Prompt7_1.0,0,0,0,4
student516_Prompt2_1.0,1,2,8,16
student516_Prompt5_1.0,0,0,0,2
student516_Prompt9_1.0,0,0,0,3
student516_Prompt3_1.0,0,0,0,2
student516_Prompt8_1.0,3,4,2,13
student516_Prompt4_1.0,0,0,0,3
student516_Prompt6_1.0,1,1,1,14
student516_Integration3_0.9,0,0,0,2
student516_Prompt10_1.0,0,0,0,2
student517_Capstone_1.0,4,2,6,14
student517_Prompt7_1.0,0,3,1,10
student517_Prompt5_1.0,0,3,3,11
student517_Prompt9_1.0,1,0,1,7
student517_Prompt3_1.0,1,1,1,8
student517_Prompt8_1.0,2,2,2,11
student517_Prompt4_1.0,1,4,1,14
student517_Prompt6_1.0,0,1,0,5
student517_Integration3_0.9,3,0,1,22
student517_Prompt10_1.0,2,5,2,11
student518_Prompt7_1.0,2,1,2,13
student518_Prompt2_1.0,17,15,23,59
student518_Prompt5_1.0,0,0,0,3
student518_Prompt8_1.0,0,0,0,4
student518_Integration3_1.0,0,0,0,4
student518_Prompt11_1.0,0,0,0,3
student518_Prompt4_1.0,0,0,0,2
student518_Prompt6_1.0,2,1,2,8
student518_Prompt10_1.0,0,0,0,4
student519_Prompt7_1.0,0,3,1,9
student519_Prompt2_1.0,3,5,5,20
student519_Prompt5_1.0,1,1,1,11
student519_Prompt9_1.0,0,1,2,12
student519_Prompt3_1.0,4,5,1,14
student519_Prompt4_1.0,0,2,2,19
student519_Prompt6_1.0,0,1,1,10
student519_Integration3_1.0,4,0,5,31
student520_Capstone_0.9,2,1,4,12
student520_Prompt7_1.0,0,0,2,4
student520_Prompt2_1.0,1,0,7,11
student520_Prompt5_1.0,0,0,0,6
student520_Prompt9_1.0,0,2,1,6
student520_Prompt3_1.0,0,0,0,7
student520_Prompt11_1.0,1,3,0,8
student520_Prompt4_1.0,0,3,3,14
student520_Prompt10_1.0,0,0,3,8
student520_Integration3_0.9,3,3,2,19
student521_Capstone_0.9,5,4,3,12
student521_Prompt7_1.0,0,2,1,9
student521_Prompt2_1.0,0,0,0,2
student521_Prompt5_1.0,1,2,0,9
student521_Prompt8_1.0,1,0,3,7
student521_Prompt3_1.0,0,0,0,2
student521_Prompt4_1.0,2,5,3,21
student521_Prompt6_1.0,0,1,0,5
student521_Integration3_1.0,2,1,2,18
student522_Prompt7_1.0,1,3,2,12
student522_Prompt2_1.0,2,1,6,11
student522_Prompt5_1.0,0,0,0,2
student522_Prompt9_0.5,3,5,3,13
student522_Prompt3_1.0,0,0,0,2
student522_Prompt4_1.0,0,0,0,4
student522_Prompt6_0.5,0,0,0,5
student522_Integration3_0.8,4,2,3,17
student522_Prompt10_1.0,0,0,0,6
student523_Capstone_1.0,5,4,3,8
student523_Prompt7_0.8,1,3,0,12
student523_Prompt9_1.0,0,0,2,6
student523_Prompt3_1.0,0,0,0,7
student523_Prompt8_1.0,4,4,3,13
student523_Prompt2_1.0,1,1,7,12
student523_Prompt6_1.0,0,0,0,2
student523_Integration3_0.9,2,3,0,19
student523_Prompt10_1.0,1,3,0,7
student524_Capstone_0.9,0,0,0,4
student524_Prompt8_1.0,0,0,0,2
student524_Prompt5_1.0,0,0,0,2
student524_Prompt4_1.0,0,0,0,2
student524_Integration3_1.0,1,0,2,16
student524_Prompt11_1.0,0,0,2,2
student524_Prompt6_1.0,0,0,0,5
student524_Prompt10_1.0,0,0,0,3
student525_Capstone_1.0,2,1,2,8
student525_Prompt7_1.0,1,4,5,21
student525_Prompt2_1.0,2,1,8,18
student525_Prompt9_1.0,2,5,4,19
student525_Prompt3_1.0,0,0,0,2
student525_Prompt8_1.0,3,2,6,18
student525_Prompt4_1.0,0,2,2,17
student525_Prompt6_1.0,1,4,3,19
student525_Integration3_1.0,1,1,8,21
student525_Prompt10_1.0,4,4,8,26
student526_Capstone_1.0,6,4,4,18
student526_Prompt8_1.0,1,1,0,8
student526_Prompt5_1.0,0,0,0,6
student526_Prompt9_1.0,1,4,2,14
student526_Prompt3_1.0,2,2,8,30
student526_Prompt11_1.0,2,2,1,8
student526_Prompt4_1.0,0,1,2,11
student526_Prompt6_1.0,2,2,2,28
student526_Integration3_0.9,1,1,2,10
student526_Prompt10_1.0,1,1,1,5
student527_Capstone_1.0,3,3,3,16
student527_Prompt7_1.0,0,0,0,12
student527_Prompt2_0.5,3,1,7,11
student527_Prompt9_1.0,2,1,3,16
student527_Integration3_1.0,2,0,0,23
student527_Prompt8_1.0,2,7,2,13
student527_Prompt4_1.0,0,0,0,7
student527_Prompt6_1.0,2,2,3,11
student527_Prompt10_1.0,1,0,2,12
student528_Capstone_1.0,4,3,6,21
student528_Prompt7_1.0,0,0,0,7
student528_Prompt2_1.0,0,0,1,3
student528_Prompt5_1.0,1,2,3,17
student528_Prompt9_1.0,1,0,0,10
student528_Prompt11_1.0,0,0,0,5
student528_Prompt8_1.0,2,4,4,15
student528_Prompt4_1.0,0,0,0,4
student529_Capstone_1.0,4,3,13,22
student529_Prompt7_1.0,0,0,0,6
student529_Prompt9_1.0,0,2,1,10
student529_Prompt3_1.0,0,1,0,3
student529_Prompt11_1.0,2,2,3,8
student529_Prompt6_1.0,1,3,1,9
student529_Prompt8_1.0,5,4,2,11
student529_Prompt5_1.0,1,2,2,13
student529_Prompt4_1.0,0,1,1,9
student529_Prompt2_1.0,0,0,0,2
student529_Prompt10_1.0,1,1,1,7
student529_Integration3_1.0,3,1,2,22
student530_Capstone_1.0,0,0,0,2
student530_Prompt7_1.0,0,1,0,8
student530_Prompt6_1.0,0,1,0,12
student530_Prompt3_1.0,0,0,0,2
student530_Prompt9_1.0,1,3,0,11
student531_Capstone_0.9,6,5,4,16
student531_Prompt7_1.0,1,3,0,10
student531_Prompt9_1.0,0,3,1,8
student531_Prompt3_1.0,4,2,3,17
student531_Prompt8_1.0,1,0,1,6
student531_Prompt2_1.0,1,2,9,19
student531_Prompt6_1.0,0,2,0,6
student531_Prompt10_1.0,1,1,1,7
student532_Capstone_1.0,2,1,2,5
student532_Prompt7_0.9,0,3,2,11
student532_Prompt2_1.0,0,1,2,10
student532_Prompt5_1.0,4,3,2,12
student532_Prompt9_0.9,1,3,4,11
student532_Prompt3_1.0,2,2,3,15
student532_Prompt8_0.9,2,2,2,12
student532_Prompt4_1.0,0,2,3,14
student532_Prompt6_0.9,0,2,0,9
student532_Integration3_1.0,1,0,0,10
student533_Capstone_1.0,2,1,2,9
student533_Prompt8_1.0,2,2,3,18
student533_Prompt5_1.0,0,0,0,5
student533_Prompt9_1.0,0,0,0,5
student533_Integration3_1.0,2,5,5,29
student533_Prompt11_1.0,1,0,2,5
student533_Prompt4_1.0,3,0,2,6
student533_Prompt10_1.0,1,1,1,7
student534_Prompt8_1.0,1,1,1,11
student534_Prompt2_1.0,1,3,6,24
student534_Prompt5_1.0,1,2,0,12
student534_Prompt9_1.0,2,3,2,13
student534_Prompt3_1.0,1,2,3,14
student534_Prompt11_1.0,1,1,2,11
student534_Prompt4_1.0,0,2,1,10
student534_Prompt6_1.0,0,1,1,6
student534_Integration3_1.0,2,0,0,21
student534_Prompt10_1.0,1,1,2,11
student535_Capstone_1.0,0,0,2,5
student535_Prompt7_1.0,1,3,1,9
student535_Prompt2_1.0,2,0,7,15
student535_Prompt5_1.0,0,2,0,10
student535_Prompt9_1.0,2,4,2,11
student535_Prompt3_1.0,0,2,0,7
student535_Prompt8_1.0,0,0,2,5
student535_Prompt4_1.0,1,1,0,8
student535_Prompt10_1.0,0,0,0,2
student535_Integration3_1.0,1,0,0,13
student536_Capstone_1.0,5,1,3,11
student536_Prompt7_1.0,0,1,0,6
student536_Prompt2_1.0,0,0,0,2
student536_Prompt5_1.0,0,0,0,2
student536_Prompt8_1.0,2,4,3,17
student536_Prompt3_1.0,0,0,0,4
student536_Prompt4_1.0,2,4,3,18
student536_Prompt6_1.0,3,3,3,15
student536_Prompt10_1.0,2,2,4,18
student537_Prompt8_1.0,2,5,3,13
student537_Prompt5_1.0,0,0,0,5
student537_Prompt9_1.0,2,2,1,10
student537_Integration3_0.9,1,1,1,8
student537_Prompt4_1.0,1,2,7,22
student537_Prompt6_1.0,1,0,0,15
student537_Prompt10_0.8,1,1,3,19
student538_Capstone_1.0,2,2,4,13
student538_Prompt7_1.0,0,0,0,2
student538_Prompt2_1.0,0,0,5,12
student538_Prompt5_1.0,1,2,6,18
student538_Prompt9_1.0,2,1,3,16
student538_Prompt3_1.0,0,0,2,6
student538_Prompt8_1.0,4,8,6,21
student538_Prompt4_1.0,0,0,0,3
student538_Prompt6_1.0,0,0,0,5
student538_Integration3_1.0,7,4,14,27
student538_Prompt10_1.0,2,3,1,14
student539_Capstone_1.0,2,3,4,14
student539_Prompt7_1.0,1,3,1,9
student539_Prompt2_1.0,5,1,9,18
student539_Prompt5_1.0,2,1,0,16
student539_Prompt9_1.0,2,1,1,13
student539_Prompt3_1.0,0,1,0,6
student539_Prompt8_1.0,1,1,1,7
student539_Prompt4_1.0,0,1,1,9
student539_Prompt6_1.0,0,2,0,6
student539_Prompt10_1.0,0,0,1,8
student540_Capstone_1.0,1,0,3,3
student540_Prompt7_1.0,0,0,0,5
student540_Prompt2_1.0,8,6,20,41
student540_Prompt8_1.0,1,2,1,9
student540_Integration3_1.0,2,1,4,20
student540_Prompt11_1.0,2,2,1,14
student540_Prompt4_1.0,1,1,2,6
student540_Prompt6_1.0,3,4,2,38
student540_Prompt10_1.0,0,0,0,2
student541_Capstone_1.0,3,2,12,20
student541_Prompt8_1.0,1,0,1,9
student541_Prompt5_1.0,0,2,0,7
student541_Prompt9_1.0,2,0,1,10
student541_Prompt3_1.0,0,2,0,6
student541_Prompt11_1.0,5,4,3,13
student541_Prompt6_1.0,1,2,0,5
student541_Integration3_1.0,4,1,7,38
student541_Prompt10_1.0,3,5,2,12
student542_Capstone_1.0,2,1,2,9
student542_Prompt7_1.0,2,2,2,10
student542_Prompt2_1.0,5,4,9,20
student542_Prompt5_1.0,0,2,1,13
student542_Prompt9_1.0,0,2,1,13
student542_Integration3_1.0,1,2,4,24
student542_Prompt11_1.0,0,3,2,6
student542_Prompt8_1.0,1,0,3,9
student542_Prompt4_1.0,1,2,1,10
student542_Prompt6_1.0,0,2,0,6
student542_Prompt10_1.0,1,1,3,5
student543_Capstone_1.0,4,1,3,11
student543_Prompt9_1.0,2,3,3,17
student543_Prompt5_1.0,2,4,4,20
student543_Prompt4_0.8,3,3,4,18
student543_Prompt3_1.0,2,2,1,16
student543_Prompt6_1.0,0,1,1,10
student543_Integration3_0.9,1,0,0,15
student543_Prompt10_1.0,1,2,2,11
student544_Prompt9_1.0,0,2,1,7
student544_Prompt2_1.0,3,1,8,14
student544_Prompt7_1.0,0,3,3,10
student544_Prompt3_1.0,0,1,2,7
student544_Prompt8_1.0,1,0,1,6
student544_Prompt4_1.0,0,1,1,11
student545_Capstone_1.0,0,0,2,4
student545_Prompt8_1.0,2,3,4,18
student545_Prompt5_1.0,2,4,0,16
student545_Prompt4_1.0,0,0,2,10
student545_Integration3_0.9,0,0,0,9
student545_Prompt2_1.0,4,2,6,27
student545_Prompt6_1.0,0,0,0,2
student545_Prompt10_1.0,1,2,1,8
student546_Capstone_1.0,3,9,5,12
student546_Prompt8_1.0,4,4,5,16
student546_Prompt9_1.0,1,2,2,11
student546_Integration3_1.0,0,1,2,13
student546_Prompt4_1.0,1,3,3,15
student546_Prompt6_1.0,1,1,5,11
student547_Integration3_1.0,0,0,0,7
student547_Prompt8_1.0,1,1,3,8
student547_Prompt11_1.0,6,5,5,10
student547_Prompt10_1.0,0,0,0,5
student547_Prompt9_1.0,0,3,1,8
student548_Integration3_1.0,3,1,3,10
student548_Prompt8_1.0,2,0,1,7
student548_Prompt5_1.0,1,3,2,11
student548_Prompt10_1.0,1,3,1,16
student548_Prompt4_1.0,4,1,2,16
student549_Capstone_1.0,2,1,2,9
student549_Prompt8_1.0,1,1,1,10
student549_Prompt9_1.0,0,2,1,6
student549_Prompt3_1.0,0,0,0,4
student549_Prompt2_1.0,1,1,2,9
student549_Prompt6_1.0,0,2,0,6
student549_Prompt10_1.0,1,1,1,8
student550_Capstone_1.0,6,3,7,12
student550_Prompt9_1.0,0,2,1,9
student550_Prompt6_1.0,0,1,0,5
student550_Prompt3_1.0,0,1,0,5
student550_Prompt11_1.0,2,1,1,8
student551_Capstone_1.0,2,0,7,11
student551_Prompt7_1.0,0,3,0,10
student551_Prompt2_1.0,1,1,3,12
student551_Prompt5_1.0,5,5,4,20
student551_Prompt9_1.0,0,0,4,13
student551_Prompt3_1.0,0,0,0,5
student551_Prompt11_1.0,2,2,7,16
student551_Prompt4_1.0,2,4,3,20
student551_Prompt6_1.0,0,0,1,6
student551_Integration3_1.0,4,1,7,28
student551_Prompt10_1.0,0,0,1,11
student552_Capstone_1.0,5,6,7,21
student552_Prompt7_1.0,2,6,2,15
student552_Prompt5_1.0,2,3,5,20
student552_Prompt9_1.0,0,1,1,6
student552_Prompt3_1.0,2,1,0,9
student552_Prompt4_1.0,0,0,0,3
student552_Prompt10_1.0,2,2,4,14
student552_Integration3_0.9,0,0,0,2
student553_Capstone_1.0,3,2,5,13
student553_Prompt7_1.0,1,1,2,8
student553_Prompt2_1.0,0,0,1,5
student553_Prompt5_1.0,4,6,3,14
student553_Prompt9_1.0,1,4,4,13
student553_Prompt3_1.0,1,0,2,10
student553_Prompt8_1.0,1,5,3,8
student553_Prompt4_1.0,0,0,0,9
student553_Prompt6_1.0,0,1,0,8
student553_Integration3_1.0,4,4,9,37
student553_Prompt10_1.0,1,2,1,6
student554_Prompt9_1.0,3,2,2,14
student554_Prompt2_1.0,5,0,6,9
student554_Prompt7_1.0,0,2,1,15
student554_Prompt3_1.0,0,0,0,2
student554_Prompt11_1.0,4,7,4,11
student554_Prompt8_1.0,2,3,0,12
student554_Prompt4_1.0,1,2,2,11
student554_Prompt10_1.0,2,4,1,10
student554_Integration3_1.0,0,0,0,2
student555_Capstone_1.0,5,4,5,13
