student_assignment_grade,struc0,struc1,struc10,struc11,struc12,struc13,struc14,struc15,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9
student699_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9
student699_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,10
student699_Prompt6_1.0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,8
student699_Prompt5_1.0,2,0,6,0,0,0,5,1,0,0,0,2,1,0,0,9
student699_Prompt4_0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student699_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,15
student699_Prompt7_1.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6
student699_Integration3_1.0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,6
student700_Capstone_1.0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,6
student700_ePortfolio_Link_1.0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,3
student700_Prompt5_1.0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,6
student700_Prompt6_1.0,5,0,2,0,0,0,0,4,0,7,0,3,0,0,0,11
student700_Prompt10_1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
student700_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4
student700_Prompt2_1.0,2,0,0,1,0,0,0,0,4,0,0,2,0,0,0,12
student700_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student700_Prompt4_1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
student700_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3
student700_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
student700_Prompt7_1.0,0,0,0,0,4,0,0,2,0,0,0,0,2,0,0,5
student700_Integration3_0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student701_Capstone_1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4
student701_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1
student701_Prompt5_1.0,1,0,6,0,0,0,0,1,0,0,0,0,2,0,0,7
student701_Prompt6_1.0,1,0,0,0,0,0,2,1,2,3,0,0,1,0,0,7
student701_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
student701_Prompt9_1.0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,5
student701_Prompt2_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student701_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student701_Prompt4_1.0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,5
student701_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5
student701_Prompt11_1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,7,0,5
student701_Prompt7_1.0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,8
student701_Integration3_0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student702_Capstone_1.0,0,0,0,0,1,0,0,1,2,5,1,0,0,0,0,5
student702_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student702_Prompt5_1.0,0,0,6,0,0,0,0,1,0,4,0,0,0,0,0,5
student702_Prompt6_1.0,2,0,0,0,1,0,0,2,0,3,0,2,0,0,0,4
student702_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student702_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student702_Prompt2_1.0,0,3,0,0,0,0,0,2,5,0,0,0,2,0,0,11
student702_Prompt3_1.0,0,0,0,0,0,0,6,1,1,0,0,1,8,0,0,5
student702_Prompt4_1.0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1
student702_Prompt8_1.0,0,0,0,1,0,6,0,2,0,0,1,5,1,4,5,10
student702_Prompt7_1.0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,5
student702_Integration3_1.0,2,0,0,0,0,0,0,1,4,0,0,0,2,0,0,8
student703_Capstone_1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4
student703_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2
student703_Prompt5_1.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
student703_Prompt6_1.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
student703_Prompt10_1.0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,6
student703_Prompt2_1.0,2,2,0,0,0,0,0,0,8,0,0,3,0,0,0,7
student703_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,6
student703_Prompt4_1.0,0,0,0,0,0,0,7,1,0,0,0,1,2,0,0,6
student703_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2
student703_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
student703_Prompt7_1.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2
student703_Integration3_1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
student704_Capstone_1.0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,8
student704_ePortfolio_Link_1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
student704_Prompt5_0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student704_Prompt6_1.0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4
student704_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student704_Prompt9_1.0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,2,5
student704_Prompt2_1.0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,5
student704_Prompt3_1.0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,2
student704_Prompt4_0.0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2
student704_Prompt8_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
student704_Prompt7_1.0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,0,4
student704_Integration3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student705_Capstone_1.0,0,1,0,0,0,0,0,3,2,2,2,1,2,3,0,7
student705_ePortfolio_Link_1.0,0,4,0,0,0,1,0,2,3,0,0,2,0,0,0,9
student705_Prompt5_1.0,1,0,6,0,0,0,3,2,0,0,0,3,7,0,0,4
student705_Prompt6_1.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
student705_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,2
student705_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student705_Prompt2_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student705_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
student705_Prompt4_1.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
student705_Prompt8_1.0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,5,4
student705_Prompt11_1.0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,3
student705_Prompt7_1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4
student705_Integration3_1.0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,6
student706_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student706_Prompt1_1.0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2
student706_Prompt5_1.0,0,0,0,0,0,0,7,1,0,0,0,1,2,0,0,3
student706_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student706_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
student706_Prompt9_1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,4
student706_Prompt2_1.0,2,0,0,0,0,0,0,0,4,0,0,2,0,0,0,7
student706_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student706_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
student706_Prompt8_1.0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,6
student706_Prompt11_1.0,2,0,0,0,0,6,0,1,0,0,0,3,0,0,0,3
student706_Prompt7_1.0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3
student706_Integration3_0.9,3,0,6,0,0,0,0,2,0,0,0,2,0,0,0,7
student707_Capstone_1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4
student707_ePortfolio_Link_0.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
student707_Prompt5_1.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3
student707_Prompt6_1.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
student707_Prompt10_1.0,0,0,0,0,0,6,0,2,0,0,0,0,2,0,0,8
student707_Prompt9_1.0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,6
student707_Prompt2_1.0,0,5,0,0,0,0,0,2,6,0,0,0,2,0,0,10
student707_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,3
student707_Prompt4_1.0,1,0,0,0,0,0,4,0,1,0,0,1,1,0,0,3
student707_Prompt8_1.0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,8,2
student707_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
student707_Prompt7_1.0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,4
student707_Integration3_1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
student708_Capstone_1.0,2,0,0,0,0,4,0,3,0,0,2,2,0,0,0,6
student708_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
student708_Prompt5_1.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3
student708_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student708_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3
student708_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student708_Prompt2_1.0,0,1,0,0,0,0,0,3,3,0,0,0,2,0,0,9
student708_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student708_Prompt4_1.0,0,0,0,0,0,0,5,1,0,0,0,0,4,0,0,6
student708_Prompt8_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student708_Prompt7_1.0,0,0,0,0,4,0,0,2,0,4,0,0,0,0,0,4
student708_Integration3_1.0,3,0,2,0,0,0,0,4,0,0,0,0,4,0,0,10
student709_Capstone_0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student709_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student709_Prompt5_1.0,0,0,0,0,0,0,4,2,0,0,0,0,2,0,0,5
student709_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student709_Prompt10_1.0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,3
student709_Prompt9_1.0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,2,4
student709_Prompt2_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4
student709_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student709_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student709_Prompt8_1.0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,3
student709_Prompt11_1.0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,3
student709_Prompt7_1.0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3
student709_Integration3_0.9,0,0,9,0,0,0,0,1,0,0,0,0,2,0,0,3
student710_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4
student710_Prompt5_1.0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,10
student710_Prompt6_1.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
student710_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student710_Prompt9_1.0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,13
student710_Prompt2_1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9
student710_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student710_Prompt4_1.0,0,0,0,0,0,0,5,2,0,0,0,0,5,0,0,8
student710_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8
student710_Prompt11_1.0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,13
student710_Prompt7_1.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8
student710_Integration3_1.0,4,0,0,0,0,0,0,2,0,0,0,2,0,0,0,12
student711_Capstone_0.9,0,0,0,0,0,0,0,1,0,0,1,0,1,7,0,2
student711_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
student711_Prompt5_1.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5
student711_Prompt6_1.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2
student711_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
student711_Prompt9_1.0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,5,6
student711_Prompt2_1.0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,10
student711_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student711_Prompt4_1.0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,2
student711_Prompt8_1.0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,4
student711_Prompt11_1.0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,4
student711_Prompt7_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student711_Integration3_1.0,3,1,0,0,0,0,0,2,2,0,0,0,1,0,0,8
student712_Capstone_1.0,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,9
student712_ePortfolio_Link_1.0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,5
student712_Prompt5_1.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2
student712_Prompt6_1.0,2,0,0,0,0,0,0,1,0,3,0,2,0,0,0,3
student712_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
student712_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4
student712_Prompt2_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student712_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
student712_Prompt4_1.0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3
student712_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3
student712_Prompt11_1.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
student712_Prompt7_1.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
student712_Integration3_1.0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,7
student713_Capstone_0.9,0,0,0,0,1,2,0,1,0,1,1,1,0,0,0,5
student713_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10
student713_Prompt5_1.0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3
student713_Prompt6_1.0,1,0,4,0,0,0,0,2,0,5,0,1,1,0,0,12
student713_Prompt10_1.0,1,0,0,0,0,10,0,2,0,0,0,2,0,0,0,8
student713_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2
student713_Prompt2_1.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7
student713_Prompt3_1.0,2,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7
student713_Prompt4_1.0,0,0,0,0,0,0,9,0,0,0,0,1,4,0,0,8
student713_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,6
student713_Prompt11_1.0,2,0,0,0,0,0,0,1,0,0,2,2,0,8,0,11
student713_Prompt7_1.0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,10
student713_Integration3_0.9,3,0,0,0,0,0,0,4,0,0,0,0,2,0,0,12
student714_Capstone_1.0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,5
student714_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8
student714_Prompt5_1.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4
student714_Prompt6_1.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
student714_Prompt10_1.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
student714_Prompt9_1.0,2,0,0,0,0,1,0,0,0,0,0,8,0,0,0,7
student714_Prompt2_1.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
student714_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,4
student714_Prompt4_1.0,3,0,0,0,0,0,5,0,2,0,0,3,1,0,0,6
student714_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5
student714_Prompt7_1.0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,5
student714_Integration3_1.0,1,0,2,0,0,0,0,2,0,0,0,0,2,0,0,6
student715_Capstone_0.9,0,1,0,0,0,3,0,4,0,0,2,0,0,3,0,10
student715_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student715_Prompt5_1.0,0,0,2,0,0,0,3,2,0,0,0,0,2,0,0,5
student715_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student715_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3
student715_Prompt9_1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,4
student715_Prompt2_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student715_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student715_Prompt4_1.0,2,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3
student715_Prompt8_1.0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,4
student715_Prompt7_1.0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,3
student715_Integration3_0.9,3,0,4,0,0,0,0,2,0,0,0,2,0,0,0,6
student716_Capstone_1.0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,8
student716_ePortfolio_Link_1.0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,6
student716_Prompt5_1.0,0,0,0,0,0,0,4,1,0,0,0,0,4,0,0,5
student716_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student716_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
student716_Prompt9_1.0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,4
student716_Prompt2_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student716_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
student716_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
student716_Prompt8_1.0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4
student716_Prompt7_1.0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3
student716_Integration3_1.0,3,3,14,1,0,0,2,6,0,0,0,3,7,0,0,14
student717_Capstone_1.0,0,0,0,0,1,0,0,4,0,2,1,0,5,3,0,11
student717_ePortfolio_Link_1.0,3,6,0,0,0,0,0,0,9,0,0,4,0,0,0,5
student717_Prompt5_1.0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,2
student717_Prompt6_1.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
student717_Prompt10_1.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
student717_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4
student717_Prompt2_1.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
student717_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1
student717_Prompt4_1.0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2
student717_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2
student717_Prompt7_1.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
student717_Integration3_0.9,5,1,1,0,0,0,0,1,3,0,0,3,3,0,0,6
student718_Capstone_1.0,0,2,0,0,0,0,0,2,0,0,2,0,0,3,0,10
student718_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
student718_Prompt5_1.0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,4
student718_Prompt6_1.0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5
student718_Prompt10_1.0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,3
student718_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
student718_Prompt2_1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
student718_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student718_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2
student718_Prompt8_1.0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,3
student718_Prompt11_1.0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3
student718_Prompt7_1.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5
student718_Integration3_1.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
student719_Capstone_1.0,0,0,0,1,0,2,0,1,0,0,0,0,0,2,0,5
student719_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student719_Prompt5_1.0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,2
student719_Prompt6_1.0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4
student719_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student719_Prompt9_1.0,1,0,0,3,0,0,0,1,0,0,0,4,0,0,4,2
student719_Prompt2_1.0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,10
student719_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
student719_Prompt4_1.0,0,0,0,0,0,0,6,0,0,0,0,1,3,0,0,2
student719_Prompt8_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student719_Prompt7_1.0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2
student719_Integration3_1.0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2
student720_Prompt2_1.0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,7
student720_Capstone_0.9,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,7
student720_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student720_Prompt3_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student720_Prompt8_1.0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3
student720_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student720_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6
student720_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student720_Prompt7_1.0,2,0,0,0,0,0,0,2,0,4,0,2,0,0,0,5
student720_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
student720_Integration3_0.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
student721_Capstone_0.9,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,6
student721_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
student721_Prompt5_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student721_Prompt6_1.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7
student721_Prompt10_1.0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,4
student721_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
student721_Prompt2_1.0,2,2,0,0,0,0,0,0,7,0,0,2,0,0,0,16
student721_Prompt3_1.0,2,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8
student721_Prompt4_1.0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2
student721_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4
student721_Prompt7_1.0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,7
student721_Integration3_1.0,4,0,6,0,0,0,4,3,0,0,0,2,3,0,0,16
student722_Capstone_1.0,2,0,0,0,0,0,0,2,0,0,1,2,0,4,3,4
student722_ePortfolio_Link_1.0,2,3,0,0,0,0,0,0,8,0,0,3,0,0,0,6
student722_Prompt5_1.0,1,0,0,0,0,0,8,1,0,0,0,2,2,0,0,2
student722_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student722_Prompt10_1.0,1,0,0,1,0,1,0,0,0,0,0,9,0,0,3,5
student722_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
student722_Prompt2_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student722_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student722_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,2
student722_Prompt8_1.0,1,0,0,1,9,0,0,0,0,0,0,2,0,0,0,2
student722_Prompt11_1.0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2
student722_Prompt7_1.0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2
student722_Integration3_1.0,1,0,10,0,0,0,0,1,0,0,0,1,3,0,0,3
student723_Prompt2_1.0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,5
student723_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student723_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student723_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student723_Prompt5_1.0,4,0,0,0,0,0,5,1,0,0,0,4,3,0,0,7
student723_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
student723_Prompt10_1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
student723_Prompt11_0.0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,4
student723_Prompt7_1.0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3
student723_Integration3_1.0,1,0,5,0,0,0,2,2,3,0,2,0,1,0,0,8
student724_Capstone_0.9,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,6
student724_ePortfolio_Link_1.0,2,0,0,0,0,0,0,0,5,0,0,2,0,0,0,12
student724_Prompt5_1.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8
student724_Prompt6_1.0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,5
