student_assignment_grade,struc0,struc1,struc2,struc3
student484_Integration3_1.0,5,5,6,28
student484_Prompt11_1.0,2,0,3,10
student484_Prompt7_1.0,0,0,0,10
student485_Prompt3_1.0,0,0,0,2
student485_Prompt6_1.0,6,3,0,22
student485_Prompt7_0.0,6,7,4,33
student485_Prompt5_1.0,3,2,0,11
student486_Prompt3_1.0,0,0,0,2
student486_Prompt4_1.0,0,0,2,6
student486_Prompt10_1.0,0,2,1,6
student486_Prompt5_1.0,3,1,0,13
student486_Capstone_1.0,5,3,11,25
student486_Prompt6_1.0,2,1,8,12
student486_Prompt8_1.0,3,1,0,5
student486_Integration3_1.0,3,2,0,9
student486_Prompt7_1.0,3,1,0,10
student487_Prompt9_1.0,1,0,1,9
student487_Prompt3_1.0,2,0,0,6
student487_Prompt4_1.0,3,4,2,27
student487_Prompt10_1.0,3,1,2,12
student487_Prompt5_1.0,3,1,2,11
student487_Capstone_1.0,4,1,5,12
student487_Prompt6_1.0,0,0,0,2
student487_Prompt8_1.0,1,1,1,10
student487_Integration3_1.0,5,3,7,14
student487_Prompt11_1.0,1,2,1,7
student487_Prompt7_1.0,5,1,1,14
student488_Prompt9_1.0,2,0,1,5
student488_Prompt3_1.0,2,0,0,6
student488_Prompt4_1.0,1,1,1,13
student488_Prompt10_1.0,3,1,4,17
student488_Prompt5_1.0,3,0,1,13
student488_Capstone_1.0,7,6,13,28
student488_Prompt6_1.0,1,0,1,7
student488_Prompt8_1.0,0,3,3,9
student488_Integration3_1.0,0,2,2,22
student488_Prompt11_1.0,3,1,1,14
student488_Prompt7_1.0,4,1,1,8
student489_Prompt9_1.0,6,2,2,15
student489_Prompt3_1.0,1,0,0,9
student489_Prompt4_1.0,3,3,0,15
student489_Prompt8_1.0,0,1,1,9
student489_Prompt7_1.0,6,1,2,9
student489_Prompt2_1.0,2,1,2,6
student490_Prompt9_1.0,3,1,2,11
student490_Prompt6_1.0,0,0,2,4
student490_Prompt4_1.0,2,3,5,21
student490_Prompt10_1.0,2,1,1,9
student490_Prompt5_1.0,0,1,1,10
student490_Capstone_1.0,6,5,14,32
student490_Prompt8_1.0,0,1,1,13
student490_Integration3_0.9,0,3,4,8
student490_Prompt7_1.0,0,0,0,2
student491_Prompt9_1.0,3,3,2,13
student491_Prompt6_1.0,0,0,0,2
student491_Prompt4_1.0,4,8,1,17
student491_Prompt10_1.0,5,2,6,20
student491_Prompt5_1.0,2,2,3,15
student491_Prompt3_1.0,2,3,2,15
student491_Capstone_1.0,3,4,7,29
student491_Prompt11_1.0,1,1,3,16
student491_Prompt7_1.0,7,2,4,31
student491_Prompt2_1.0,0,0,0,8
student492_Prompt9_1.0,2,0,3,7
student492_Prompt3_1.0,0,0,0,5
student492_Prompt4_1.0,2,2,0,12
student492_Prompt10_1.0,1,1,1,7
student492_Prompt5_1.0,3,2,1,8
student492_Capstone_1.0,0,0,2,4
student492_Prompt8_1.0,4,1,2,11
student492_Integration3_0.9,0,0,4,15
student492_Prompt11_1.0,1,2,1,5
student492_Prompt7_1.0,2,0,0,8
student492_Prompt2_1.0,3,2,5,12
student493_Prompt9_1.0,3,0,1,8
student493_Prompt3_1.0,2,4,3,17
student493_Prompt7_1.0,3,1,0,10
student493_Prompt10_1.0,1,1,1,7
student493_Prompt6_1.0,2,0,0,6
student493_Prompt8_1.0,0,1,1,6
student493_Capstone_0.9,5,4,6,16
student493_Prompt2_1.0,2,1,9,19
student494_Prompt9_1.0,1,0,1,9
student494_Prompt3_1.0,4,2,2,20
student494_Prompt4_1.0,2,1,0,12
student494_Prompt10_1.0,4,2,1,14
student494_Prompt5_1.0,2,0,1,7
student494_Prompt6_1.0,2,0,1,9
student494_Prompt8_1.0,0,2,3,7
student494_Integration3_0.9,1,0,0,5
student494_Prompt7_1.0,5,1,4,12
student495_Prompt9_1.0,2,5,5,19
student495_Prompt6_1.0,3,1,2,12
student495_Prompt4_1.0,1,2,5,18
student495_Prompt10_1.0,2,2,4,19
student495_Prompt8_1.0,0,0,0,5
student495_Integration3_1.0,4,6,11,39
student495_Prompt11_1.0,4,2,7,20
student495_Prompt7_1.0,3,2,5,18
student495_Prompt2_1.0,5,6,9,27
student496_Prompt6_1.0,2,0,1,15
student496_Prompt4_1.0,2,1,0,14
student496_Prompt10_1.0,2,1,2,14
student496_Prompt5_1.0,3,1,0,10
student496_Capstone_0.9,1,1,5,7
student496_Prompt3_1.0,1,0,0,9
student496_Integration3_0.9,0,2,0,16
student496_Prompt7_1.0,2,0,0,5
student496_Prompt2_1.0,3,5,7,21
student497_Prompt3_1.0,0,0,0,5
student497_Prompt4_1.0,1,1,0,6
student497_Prompt10_1.0,1,1,3,7
student497_Prompt5_1.0,3,2,0,13
student497_Capstone_1.0,2,2,6,14
student497_Prompt6_1.0,3,1,0,12
student497_Prompt8_1.0,3,4,2,16
student497_Integration3_1.0,1,2,3,18
student497_Prompt7_1.0,4,1,1,8
student497_Prompt2_1.0,3,5,5,22
student498_Prompt3_1.0,1,0,0,6
student498_Prompt4_1.0,0,0,0,10
student498_Prompt10_0.9,1,2,1,8
student498_Prompt5_1.0,5,6,1,15
student498_Capstone_1.0,5,4,8,18
student498_Prompt6_0.9,0,1,0,6
student498_Prompt8_0.9,0,0,0,2
student498_Integration3_1.0,3,2,0,13
student498_Prompt7_0.9,4,1,1,10
student498_Prompt2_1.0,2,2,3,11
student499_Prompt9_1.0,4,1,1,12
student499_Prompt6_1.0,0,0,0,2
student499_Prompt4_1.0,4,1,0,13
student499_Capstone_1.0,3,3,12,26
student499_Prompt8_1.0,0,1,1,10
student499_Integration3_0.8,0,0,0,5
student499_Prompt2_1.0,0,0,0,5
student500_Prompt3_1.0,0,0,0,2
student500_Prompt4_0.0,3,1,0,8
student500_Capstone_1.0,2,2,3,9
student500_Prompt5_1.0,7,9,3,20
student500_Prompt6_1.0,2,0,0,12
student500_Prompt8_1.0,3,1,0,9
student500_Integration3_1.0,1,1,6,13
student500_Prompt7_1.0,0,0,0,4
student500_Prompt2_1.0,1,0,5,10
student501_Prompt9_0.8,1,0,2,8
student501_Prompt3_1.0,0,0,2,4
student501_Prompt4_0.5,4,2,0,11
student501_Capstone_0.9,0,0,2,1
student501_Prompt5_1.0,0,0,0,6
student501_Prompt6_0.8,2,0,0,6
student501_Prompt8_1.0,0,1,1,8
student501_Integration3_1.0,5,4,13,39
student501_Prompt7_0.8,2,0,1,7
student501_Prompt2_0.5,3,4,3,11
student502_Prompt9_1.0,0,0,0,3
student502_Prompt3_1.0,0,0,0,2
student502_Prompt4_1.0,4,3,0,12
student502_Prompt10_1.0,0,0,0,4
student502_Prompt5_1.0,0,0,0,6
student502_Capstone_1.0,1,2,7,16
student502_Prompt6_1.0,0,0,0,2
student502_Prompt8_1.0,9,6,5,37
student502_Integration3_1.0,4,4,1,26
student502_Prompt7_1.0,0,0,0,4
student502_Prompt2_0.8,1,2,3,9
student503_Prompt9_1.0,2,0,1,13
student503_Prompt6_1.0,2,0,0,6
student503_Prompt4_1.0,2,1,1,10
student503_Prompt10_1.0,1,1,3,5
student503_Prompt5_1.0,2,0,1,13
student503_Capstone_1.0,1,1,3,9
student503_Prompt8_1.0,0,1,3,9
student503_Integration3_1.0,2,1,4,24
student503_Prompt11_1.0,3,0,2,6
student503_Prompt7_1.0,2,2,2,10
student503_Prompt2_1.0,4,5,9,20
student504_Prompt9_1.0,1,2,2,7
student504_Prompt6_1.0,2,0,0,7
student504_Prompt4_1.0,2,3,2,15
student504_Capstone_1.0,3,1,5,13
student504_Prompt8_1.0,0,1,1,5
student504_Integration3_1.0,2,8,6,27
student504_Prompt11_1.0,1,1,1,7
student504_Prompt2_1.0,5,2,15,20
student505_Prompt9_1.0,3,1,0,13
student505_Prompt6_1.0,4,4,7,23
student505_Prompt4_1.0,1,2,1,12
student505_Capstone_1.0,7,3,19,30
student505_Prompt5_1.0,4,1,4,14
student505_Prompt3_1.0,1,0,0,6
student505_Integration3_0.9,0,0,2,4
student505_Prompt7_1.0,3,1,1,7
student505_Prompt2_1.0,2,2,6,8
student506_Prompt9_0.9,4,1,1,18
student506_Prompt3_1.0,2,0,0,12
student506_Prompt5_1.0,1,1,1,14
student506_Prompt6_1.0,1,1,2,11
student506_Prompt8_1.0,0,1,1,10
student506_Integration3_1.0,4,3,5,28
student506_Prompt2_1.0,0,0,1,3
student507_Prompt9_1.0,1,2,3,16
student507_Prompt6_1.0,2,0,2,12
student507_Prompt4_1.0,0,0,0,5
student507_Capstone_1.0,0,0,6,9
student507_Prompt8_1.0,2,3,5,15
student507_Integration3_1.0,1,5,2,30
student507_Prompt7_1.0,2,0,0,6
student507_Prompt2_1.0,4,5,6,18
student508_Prompt9_1.0,3,0,1,7
student508_Prompt6_1.0,3,1,4,16
student508_Prompt7_1.0,3,0,1,9
student508_Prompt10_1.0,1,1,3,8
student508_Prompt5_1.0,1,1,0,6
student508_Capstone_1.0,0,0,0,4
student508_Prompt3_1.0,2,1,2,10
student508_Integration3_1.0,0,1,1,11
student508_Prompt11_0.0,2,1,13,25
student508_Prompt2_1.0,2,0,3,10
student509_Prompt3_1.0,1,0,0,7
student509_Prompt4_1.0,0,1,1,11
student509_Prompt10_1.0,1,4,2,11
student509_Capstone_0.9,1,1,6,9
student509_Prompt6_1.0,2,0,0,8
student509_Prompt8_1.0,1,1,1,10
student509_Integration3_1.0,4,4,4,24
student509_Prompt7_1.0,3,1,1,6
student509_Prompt2_1.0,2,2,6,18
student510_Prompt9_1.0,2,0,1,8
student510_Prompt8_1.0,0,2,2,9
student510_Prompt7_1.0,5,2,2,13
student510_Prompt3_1.0,0,0,0,5
student510_Capstone_1.0,9,6,9,38
student511_Prompt3_1.0,0,0,1,3
student511_Prompt4_1.0,5,4,3,21
student511_Prompt10_1.0,4,5,4,17
student511_Prompt5_1.0,2,2,2,15
student511_Capstone_0.9,3,2,8,12
student511_Prompt8_1.0,0,0,1,7
student511_Integration3_0.9,3,2,0,10
student511_Prompt11_1.0,0,0,0,5
student511_Prompt7_1.0,2,0,1,12
student511_Prompt2_1.0,0,0,0,5
student512_Prompt9_1.0,2,1,1,5
student512_Prompt3_1.0,0,0,0,2
student512_Capstone_1.0,5,4,11,19
student512_Prompt10_1.0,2,2,6,19
student512_Prompt5_1.0,2,1,2,10
student512_Prompt6_1.0,1,0,1,8
student512_Prompt8_1.0,0,1,1,9
student512_Integration3_1.0,6,5,4,44
student513_Prompt9_1.0,2,0,2,12
student513_Prompt6_1.0,0,0,0,2
student513_Prompt4_1.0,0,0,0,2
student513_Prompt5_1.0,5,6,4,28
student513_Prompt3_1.0,0,0,0,5
student513_Integration3_1.0,5,6,2,35
student513_Prompt11_1.0,1,0,1,2
student513_Prompt7_1.0,0,0,0,2
student513_Prompt2_1.0,3,5,6,18
student514_Prompt9_1.0,2,0,1,10
student514_Prompt4_1.0,1,1,0,9
student514_Prompt10_1.0,1,1,1,7
student514_Prompt8_1.0,4,5,2,11
student514_Prompt3_1.0,1,0,0,3
student514_Integration3_1.0,1,3,2,22
student514_Prompt7_1.0,0,0,0,6
student514_Prompt6_1.0,3,1,1,9
student514_Prompt5_1.0,2,1,2,13
student514_Capstone_1.0,4,3,13,22
student514_Prompt11_1.0,2,2,3,8
student514_Prompt2_1.0,0,0,0,2
student515_Prompt9_1.0,3,0,3,10
student515_Prompt6_1.0,1,0,0,8
student515_Prompt4_1.0,3,3,2,16
student515_Prompt10_1.0,4,2,2,12
student515_Prompt5_1.0,1,1,0,13
student515_Capstone_1.0,7,4,2,18
student515_Prompt3_1.0,1,1,0,5
student515_Integration3_1.0,3,6,3,31
student515_Prompt7_1.0,2,0,1,8
student515_Prompt2_1.0,0,0,0,5
student516_Prompt9_0.8,1,1,4,20
student516_Prompt6_1.0,1,1,0,15
student516_Prompt4_0.8,1,1,0,13
student516_Prompt10_1.0,3,2,1,16
student516_Prompt5_1.0,1,1,0,12
student516_Prompt3_0.9,2,1,0,13
student516_Capstone_1.0,6,5,6,19
student516_Prompt7_1.0,0,0,1,20
student516_Prompt2_1.0,2,0,1,5
student517_Prompt9_1.0,5,3,2,15
student517_Prompt3_1.0,0,0,0,2
student517_Prompt4_1.0,2,5,9,21
student517_Prompt5_1.0,4,3,4,24
student517_Prompt6_1.0,5,3,9,32
student517_Prompt8_0.5,0,2,2,12
student517_Prompt11_1.0,0,0,0,5
student517_Prompt7_1.0,0,0,1,10
student517_Prompt2_1.0,6,6,7,25
student518_Prompt9_1.0,3,0,2,17
student518_Prompt3_1.0,5,2,2,16
student518_Prompt4_1.0,2,1,1,19
student518_Capstone_1.0,1,1,3,8
student518_Prompt5_1.0,2,2,0,9
student518_Prompt8_1.0,0,1,1,13
student518_Integration3_1.0,0,1,1,23
student518_Prompt7_1.0,3,2,5,23
student519_Prompt9_1.0,1,2,0,12
student519_Prompt6_1.0,10,2,3,19
student519_Prompt4_1.0,3,2,0,11
student519_Prompt10_1.0,1,1,1,6
student519_Prompt5_1.0,0,0,0,5
student519_Prompt3_1.0,0,0,2,4
student519_Prompt7_1.0,0,0,0,6
student519_Prompt2_1.0,4,5,10,21
student520_Prompt3_1.0,0,0,0,4
student520_Prompt4_1.0,1,1,0,10
student520_Prompt10_1.0,2,1,1,9
student520_Prompt5_1.0,2,1,0,9
student520_Capstone_1.0,3,1,7,10
student520_Prompt6_1.0,1,0,1,8
student520_Prompt8_1.0,2,0,1,5
student520_Integration3_1.0,5,5,13,51
student520_Prompt11_1.0,1,1,2,6
student520_Prompt7_1.0,6,2,1,14
student520_Prompt2_1.0,1,3,4,8
student521_Prompt9_1.0,0,0,0,5
student521_Prompt3_1.0,0,0,0,4
student521_Prompt4_1.0,1,0,0,6
student521_Prompt10_1.0,1,2,0,8
student521_Prompt5_1.0,1,1,1,9
student521_Capstone_1.0,8,4,12,26
student521_Prompt8_1.0,1,5,4,11
student521_Integration3_1.0,4,9,6,39
student521_Prompt11_0.0,0,0,0,4
student521_Prompt7_1.0,0,1,5,10
student521_Prompt2_1.0,3,4,10,14
student522_Prompt9_1.0,3,3,2,13
student522_Prompt3_1.0,0,0,0,5
student522_Prompt7_1.0,3,1,0,7
student522_Prompt10_1.0,4,1,1,8
student522_Prompt6_1.0,0,0,1,11
student522_Prompt8_1.0,3,2,1,8
student522_Capstone_1.0,7,3,6,19
student523_Prompt3_1.0,0,0,0,5
student523_Prompt7_1.0,0,0,2,5
student523_Prompt10_1.0,5,2,5,12
student523_Prompt5_1.0,3,0,0,9
student523_Prompt6_1.0,2,6,9,58
student523_Prompt8_1.0,4,1,1,8
student523_Integration3_1.0,0,0,0,5
student523_Prompt11_0.8,5,3,2,12
student523_Prompt2_1.0,2,2,3,8
student524_Prompt9_1.0,1,1,4,16
student524_Prompt6_1.0,3,2,2,11
student524_Prompt4_1.0,0,0,0,7
student524_Prompt10_1.0,0,1,2,12
student524_Capstone_1.0,3,2,4,16
student524_Prompt8_1.0,7,2,2,13
student524_Integration3_1.0,0,2,0,23
student524_Prompt7_1.0,0,0,0,12
student524_Prompt2_0.5,2,3,6,11
student525_Prompt9_1.0,3,1,6,13
student525_Prompt3_1.0,1,0,0,6
student525_Prompt4_1.0,3,4,5,22
student525_Prompt10_1.0,2,0,2,3
student525_Prompt5_1.0,1,1,2,19
student525_Capstone_1.0,1,0,2,7
student525_Prompt8_1.0,4,2,0,14
student525_Integration3_0.9,1,5,2,22
student525_Prompt11_1.0,8,2,1,17
student525_Prompt2_1.0,2,2,9,14
student526_Prompt9_1.0,3,3,6,13
student526_Prompt4_1.0,0,1,3,15
student526_Prompt10_1.0,5,7,9,29
student526_Prompt5_1.0,2,1,2,9
student526_Capstone_0.9,0,0,5,8
student526_Prompt3_1.0,0,0,0,5
student526_Integration3_0.9,1,1,4,19
student526_Prompt7_1.0,3,1,3,15
student526_Prompt2_1.0,2,4,8,19
student527_Prompt9_1.0,5,2,2,14
student527_Prompt3_1.0,2,0,0,6
student527_Prompt4_1.0,0,0,0,6
student527_Capstone_1.0,1,1,3,9
student527_Prompt5_1.0,1,1,2,14
student527_Prompt8_1.0,3,3,1,12
student527_Integration3_1.0,1,2,6,25
student527_Prompt7_1.0,0,0,5,13
student528_Prompt3_1.0,2,0,0,7
student528_Prompt4_1.0,3,0,2,16
student528_Prompt10_1.0,0,0,0,8
student528_Capstone_0.9,6,4,7,38
student528_Prompt6_1.0,2,0,0,6
student528_Prompt8_1.0,0,0,1,9
student528_Integration3_0.9,0,0,2,15
student528_Prompt7_1.0,2,1,1,10
student528_Prompt2_1.0,0,0,1,10
student529_Prompt3_1.0,0,0,0,4
student529_Prompt4_1.0,1,1,1,8
student529_Prompt10_1.0,4,2,1,11
student529_Prompt5_1.0,2,2,0,14
student529_Capstone_1.0,3,3,0,8
student529_Prompt6_1.0,0,0,0,5
student529_Prompt8_1.0,0,0,0,8
student529_Integration3_1.0,1,2,1,8
student529_Prompt7_1.0,6,1,1,13
student529_Prompt2_1.0,0,0,0,2
student530_Prompt9_1.0,3,0,1,9
student530_Prompt3_1.0,4,3,0,13
student530_Prompt4_1.0,2,1,0,7
student530_Prompt10_1.0,3,3,4,20
student530_Prompt5_1.0,2,1,2,16
student530_Capstone_1.0,2,2,6,9
student530_Prompt6_1.0,0,2,0,18
student530_Prompt8_1.0,3,2,3,13
student530_Integration3_0.9,2,0,2,15
student530_Prompt7_1.0,3,1,2,14
student531_Prompt9_1.0,1,0,1,6
student531_Prompt4_1.0,3,2,3,9
student531_Prompt10_1.0,3,1,0,10
student531_Prompt5_1.0,3,2,0,10
student531_Capstone_1.0,1,2,6,13
student531_Prompt8_1.0,1,2,3,13
student531_Integration3_1.0,5,7,4,17
student531_Prompt11_1.0,5,4,9,23
student531_Prompt2_1.0,0,0,0,2
student532_Prompt9_1.0,0,1,0,4
student532_Prompt3_1.0,1,0,0,5
student532_Prompt4_1.0,1,2,3,12
student532_Prompt10_1.0,7,3,4,16
student532_Prompt5_1.0,0,2,0,8
student532_Capstone_1.0,3,1,5,10
student532_Prompt8_1.0,0,0,0,5
student532_Integration3_1.0,6,7,7,31
student532_Prompt11_1.0,2,2,4,11
student532_Prompt7_1.0,2,0,0,8
student533_Prompt9_1.0,1,0,1,7
student533_Prompt3_1.0,0,1,0,8
student533_Prompt7_1.0,2,0,2,9
student533_Prompt6_1.0,1,0,3,9
student533_Prompt8_1.0,1,1,2,10
student533_Prompt11_1.0,4,0,2,12
student533_Prompt2_1.0,4,4,5,13
student534_Prompt9_1.0,2,2,0,8
student534_Prompt3_1.0,0,0,0,2
student534_Prompt4_1.0,2,2,0,11
student534_Prompt10_1.0,1,0,3,9
student534_Prompt5_1.0,3,1,0,9
student534_Prompt6_1.0,5,3,5,22
student534_Prompt8_1.0,3,2,0,12
student534_Prompt11_1.0,2,2,2,7
student534_Prompt7_1.0,1,1,1,13
student534_Prompt2_1.0,2,1,5,14
student535_Prompt3_1.0,0,0,0,5
student535_Prompt7_1.0,2,3,1,13
student535_Prompt10_1.0,0,0,0,5
student535_Prompt5_1.0,2,0,0,8
student535_Prompt6_1.0,2,3,4,19
student535_Prompt8_1.0,0,0,0,5
student535_Integration3_1.0,1,1,1,8
student535_Prompt11_1.0,3,4,11,14
student535_Prompt2_1.0,0,0,0,2
student536_Prompt9_1.0,5,1,1,15
student536_Prompt3_1.0,1,0,0,5
student536_Prompt4_1.0,0,2,2,12
student536_Prompt10_1.0,1,2,0,8
student536_Prompt5_1.0,2,1,2,11
student536_Prompt6_1.0,1,0,0,5
student536_Prompt8_1.0,1,1,1,8
student536_Integration3_1.0,3,4,10,30
student536_Prompt7_1.0,5,0,1,11
student537_Prompt6_1.0,6,2,1,24
student537_Prompt4_1.0,1,1,1,18
student537_Prompt10_1.0,3,2,2,19
student537_Prompt5_1.0,2,2,2,10
student537_Prompt3_1.0,0,1,3,11
student537_Capstone_1.0,1,2,9,9
student537_Prompt11_1.0,3,2,3,14
student537_Prompt7_1.0,5,3,4,15
student537_Prompt2_1.0,2,0,1,5
student538_Prompt9_1.0,0,0,0,5
student538_Prompt6_1.0,7,11,10,33
student538_Prompt4_1.0,0,0,0,5
student538_Prompt10_1.0,2,3,2,13
student538_Prompt5_1.0,0,0,0,3
student538_Prompt8_1.0,3,2,4,15
student538_Integration3_1.0,2,1,2,9
student538_Prompt11_1.0,1,1,1,5
student538_Prompt2_1.0,2,3,4,9
student539_Prompt3_1.0,2,1,2,14
student539_Prompt4_1.0,2,1,1,11
student539_Prompt10_1.0,0,0,0,5
student539_Prompt5_1.0,2,2,0,21
student539_Capstone_1.0,3,1,10,12
student539_Prompt6_1.0,1,0,1,8
student539_Prompt8_1.0,1,2,2,13
student539_Integration3_1.0,1,3,1,14
student539_Prompt7_1.0,3,2,5,22
student539_Prompt2_1.0,1,1,1,6
student540_Prompt9_1.0,4,1,2,15
student540_Prompt6_1.0,0,0,0,2
student540_Prompt7_1.0,4,4,3,11
student540_Prompt10_1.0,4,3,5,13
student540_Prompt5_1.0,0,0,0,2
student540_Prompt3_1.0,0,0,0,2
student540_Integration3_1.0,4,5,1,29
student540_Prompt11_1.0,1,0,1,6
student541_Prompt6_1.0,4,6,10,33
student541_Prompt4_1.0,1,1,0,9
student541_Prompt10_0.8,2,1,2,9
student541_Prompt5_0.5,1,1,0,9
student541_Prompt8_1.0,0,1,1,8
student541_Capstone_1.0,2,3,7,14
student541_Prompt11_1.0,0,0,0,3
student541_Prompt2_1.0,0,0,3,5
student542_Prompt9_1.0,3,2,3,17
student542_Prompt6_1.0,1,0,1,10
student542_Prompt4_0.8,3,3,4,18
student542_Prompt10_1.0,2,1,2,11
student542_Prompt5_1.0,4,2,4,20
student542_Capstone_1.0,1,3,4,11
student542_Prompt3_1.0,2,2,1,16
student542_Integration3_0.9,0,1,0,15
student543_Prompt9_1.0,3,0,1,12
student543_Prompt3_1.0,1,1,2,10
student543_Prompt4_1.0,2,2,0,11
student543_Prompt10_1.0,1,1,1,7
student543_Prompt5_1.0,3,2,2,18
student543_Capstone_1.0,2,2,8,22
student543_Prompt6_1.0,1,0,0,5
student543_Prompt8_1.0,7,2,1,12
student543_Integration3_0.9,5,7,9,40
student543_Prompt2_1.0,0,0,1,3
student544_Prompt9_1.0,3,2,2,14
student544_Prompt3_1.0,2,0,0,9
student544_Prompt5_1.0,1,3,3,16
student544_Prompt6_1.0,2,0,0,12
student544_Prompt8_1.0,0,1,1,13
student544_Integration3_0.9,0,2,0,24
student544_Prompt11_1.0,2,3,2,7
student545_Prompt9_1.0,0,0,0,2
student545_Prompt3_1.0,0,0,2,4
student545_Prompt4_1.0,3,1,0,10
student545_Prompt10_1.0,4,3,2,11
student545_Prompt5_1.0,3,2,0,10
student545_Capstone_1.0,1,1,10,16
student545_Prompt6_1.0,1,0,0,7
student545_Prompt8_1.0,6,3,2,21
student545_Integration3_1.0,3,4,0,18
student545_Prompt7_1.0,0,0,0,5
student545_Prompt2_1.0,1,1,3,6
student546_Prompt6_1.0,2,2,2,12
student546_Prompt4_1.0,4,4,4,17
student546_Prompt10_1.0,2,2,0,11
student546_Prompt8_1.0,0,1,2,10
student546_Integration3_1.0,1,6,3,32
student546_Prompt2_1.0,0,0,2,12
student547_Prompt9_1.0,4,2,6,18
student547_Prompt3_1.0,3,1,4,11
student547_Prompt4_1.0,2,3,1,8
student547_Prompt10_1.0,2,2,4,12
student547_Prompt5_1.0,2,0,3,14
student547_Capstone_1.0,1,1,3,6
student547_Prompt6_0.0,2,3,4,10
student547_Prompt8_1.0,0,1,2,11
student547_Integration3_0.9,0,1,0,13
student547_Prompt7_1.0,3,3,1,7
student548_Prompt3_1.0,3,1,2,16
student548_Prompt4_1.0,2,2,2,12
student548_Capstone_1.0,4,2,6,8
student548_Prompt5_1.0,2,0,1,10
student548_Prompt6_1.0,0,0,0,5
student548_Prompt8_1.0,2,2,3,19
student548_Integration3_1.0,5,5,7,28
student548_Prompt7_1.0,1,1,0,6
student548_Prompt2_1.0,2,1,3,6
student549_Prompt9_1.0,4,3,3,13
student549_Prompt6_1.0,1,2,5,28
student549_Prompt7_1.0,6,3,3,24
student549_Prompt10_1.0,1,4,1,12
student549_Prompt5_0.5,1,2,1,10
student549_Capstone_1.0,3,2,5,19
student549_Prompt3_1.0,2,0,2,10
student549_Integration3_1.0,0,0,0,5
student549_Prompt2_1.0,0,1,6,9
student550_Prompt9_1.0,3,1,2,8
student550_Prompt6_1.0,1,0,0,5
student550_Prompt7_1.0,1,1,0,8
student550_Prompt10_1.0,4,2,3,15
student550_Prompt5_1.0,4,2,1,16
student550_Capstone_1.0,1,3,4,8
student550_Prompt3_1.0,2,1,1,6
student550_Integration3_0.9,0,0,1,8
student550_Prompt2_1.0,4,1,8,20
student551_Prompt9_1.0,2,0,1,9
student551_Prompt3_1.0,1,0,0,6
student551_Prompt4_1.0,0,0,0,7
student551_Prompt10_1.0,1,1,1,9
student551_Prompt5_1.0,2,1,0,9
student551_Capstone_1.0,2,2,13,23
student551_Prompt8_1.0,0,1,1,10
student551_Integration3_1.0,0,0,0,2
student551_Prompt7_1.0,5,1,4,19
student551_Prompt2_1.0,2,2,7,11
student552_Prompt6_1.0,0,0,0,2
student552_Prompt4_1.0,1,3,1,7
student552_Capstone_0.9,3,5,10,23
student552_Prompt5_1.0,0,0,0,2
student552_Prompt3_1.0,0,0,0,3
student552_Integration3_1.0,3,5,3,25
student552_Prompt7_0.8,3,1,0,7
student553_Prompt9_1.0,2,0,5,11
student553_Prompt6_1.0,1,0,0,6
student553_Prompt4_1.0,0,0,0,2
student553_Prompt10_1.0,1,1,1,7
student553_Prompt5_1.0,4,1,1,14
student553_Capstone_1.0,0,0,5,5
student553_Prompt8_1.0,0,1,1,9
student553_Integration3_1.0,0,6,5,33
student553_Prompt11_1.0,1,3,2,9
student553_Prompt7_1.0,2,0,1,9
student554_Prompt3_1.0,2,0,0,6
student554_Prompt4_1.0,1,2,1,19
student554_Prompt10_1.0,4,1,1,12
student554_Prompt5_1.0,2,1,1,13
student554_Capstone_1.0,0,0,5,8
student554_Prompt6_1.0,1,2,2,13
student554_Prompt8_1.0,1,1,1,8
student554_Integration3_1.0,0,4,3,28
student554_Prompt7_1.0,2,1,2,8
student554_Prompt2_1.0,1,2,5,11
student555_Prompt9_1.0,1,1,3,8
student555_Prompt3_1.0,1,0,0,6
student555_Prompt4_1.0,2,1,2,13
student555_Prompt10_1.0,2,3,4,14
student555_Prompt5_1.0,2,0,0,11
student555_Prompt6_1.0,1,1,1,8
student555_Prompt8_1.0,1,1,1,10
student555_Integration3_1.0,0,1,2,20
student555_Prompt7_1.0,2,0,1,6
student555_Prompt2_1.0,2,2,5,7
student556_Prompt9_1.0,2,2,1,10
student556_Prompt3_1.0,0,0,2,4
student556_Prompt4_1.0,0,0,0,3
student556_Prompt10_1.0,4,2,1,12
student556_Prompt5_1.0,3,2,0,11
student556_Capstone_1.0,1,1,6,9
student556_Prompt8_1.0,3,0,3,9
student556_Integration3_1.0,0,0,0,2
student556_Prompt7_1.0,3,1,0,9
student556_Prompt2_1.0,3,3,4,9
student557_Prompt3_1.0,0,0,0,5
student557_Prompt4_1.0,1,1,0,4
student557_Prompt10_1.0,1,1,1,7
student557_Prompt5_1.0,4,2,0,12
student557_Capstone_1.0,0,0,0,2
student557_Prompt6_1.0,5,4,2,27
student557_Prompt8_1.0,0,1,1,8
student557_Integration3_1.0,2,5,4,19
student557_Prompt7_1.0,3,2,2,13
student557_Prompt2_1.0,2,3,4,9
student558_Prompt9_1.0,1,0,3,8
student558_Prompt3_1.0,2,3,2,13
student558_Prompt4_1.0,2,5,4,24
student558_Capstone_1.0,0,0,2,4
student558_Prompt5_1.0,2,1,2,12
student558_Prompt8_1.0,1,1,1,11
student558_Integration3_1.0,0,2,2,19
student558_Prompt7_1.0,2,0,1,6
