student_assignment_grade,struc0,struc1,struc10,struc11,struc12,struc13,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9
student525_Prompt8_1.0,5,3,3,1,2,0,0,1,0,2,1,2,0,0
student525_Integration3_0.9,6,3,7,2,0,0,2,3,0,3,2,2,0,0
student525_Prompt11_1.0,5,9,5,2,0,2,0,0,0,1,1,0,2,1
student525_Prompt2_1.0,8,2,4,4,0,1,2,2,0,2,2,0,0,0
student526_Prompt9_1.0,6,1,5,4,1,0,0,0,1,2,4,1,0,0
student526_Prompt4_1.0,4,4,5,1,0,1,1,0,0,1,1,0,1,0
student526_Prompt10_1.0,7,11,12,3,0,2,0,2,0,4,6,1,2,0
student526_Prompt5_1.0,3,1,3,0,0,0,2,2,1,1,0,0,0,1
student526_Capstone_0.9,7,1,3,0,0,0,0,0,0,0,1,1,0,0
student526_Prompt3_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student526_Integration3_0.9,8,4,4,1,0,0,1,1,1,2,2,1,0,0
student526_Prompt7_1.0,9,3,4,1,0,0,1,0,0,1,2,0,1,0
student526_Prompt2_1.0,8,3,12,3,0,3,1,1,0,1,1,0,0,0
student527_Prompt9_1.0,5,3,7,2,0,1,0,1,0,2,2,0,0,0
student527_Prompt3_1.0,1,2,2,0,0,1,0,0,0,1,0,0,0,1
student527_Prompt4_1.0,3,1,1,0,0,0,0,0,0,1,0,0,0,0
student527_Capstone_1.0,5,2,5,0,0,0,0,0,0,0,1,1,0,0
student527_Prompt5_1.0,5,6,1,0,0,1,1,0,0,1,1,0,0,2
student527_Prompt8_1.0,5,2,3,0,1,0,0,0,0,2,5,1,0,0
student527_Integration3_1.0,11,3,4,2,0,1,1,3,1,2,3,1,1,1
student527_Prompt7_1.0,5,1,5,0,0,2,0,0,0,1,1,1,1,1
student528_Prompt3_1.0,2,2,2,0,0,1,0,0,0,1,0,0,0,1
student528_Prompt4_1.0,5,3,4,0,0,1,0,1,3,1,0,1,1,1
student528_Prompt10_1.0,3,1,1,0,0,1,0,0,0,1,0,0,0,1
student528_Capstone_0.9,16,11,14,1,0,2,0,0,0,2,3,2,2,2
student528_Prompt6_1.0,1,0,2,0,0,2,1,0,0,1,0,0,0,1
student528_Prompt8_1.0,3,1,2,0,0,1,0,1,0,1,0,0,0,1
student528_Integration3_0.9,7,2,2,0,0,0,2,0,0,3,1,0,0,0
student528_Prompt7_1.0,3,1,2,2,1,1,0,0,0,1,2,0,0,1
student528_Prompt2_1.0,3,1,2,0,0,1,0,0,0,1,0,1,1,1
student529_Prompt3_1.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
student529_Prompt4_1.0,4,1,2,0,0,0,1,0,2,1,0,0,0,0
student529_Prompt10_1.0,3,4,5,0,0,0,0,0,0,2,3,1,0,0
student529_Prompt5_1.0,4,5,1,0,0,0,1,2,0,2,1,1,0,1
student529_Capstone_1.0,3,3,4,0,0,0,0,0,0,2,0,0,2,0
student529_Prompt6_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student529_Prompt8_1.0,2,1,1,0,1,1,0,0,0,1,0,0,0,1
student529_Integration3_1.0,3,1,3,2,1,0,0,1,0,1,0,0,0,0
student529_Prompt7_1.0,4,4,3,0,1,1,2,0,1,2,3,0,0,0
student529_Prompt2_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student530_Prompt9_1.0,3,2,2,0,0,1,0,0,0,2,2,0,0,1
student530_Prompt3_1.0,4,7,4,1,0,1,0,0,0,2,1,0,0,0
student530_Prompt4_1.0,2,1,2,0,0,1,0,0,2,1,0,0,1,0
student530_Prompt10_1.0,6,7,7,2,0,1,0,1,0,3,0,1,2,0
student530_Prompt5_1.0,4,7,3,0,0,1,0,0,0,1,2,1,1,1
student530_Capstone_1.0,5,2,8,0,0,0,0,0,0,0,2,2,0,0
student530_Prompt6_1.0,6,2,2,0,0,0,2,2,0,4,0,2,0,0
student530_Prompt8_1.0,3,2,5,3,0,1,0,3,0,1,1,1,1,0
student530_Integration3_0.9,4,4,6,0,0,1,1,0,0,1,0,1,1,0
student530_Prompt7_1.0,5,2,3,2,1,1,0,0,0,1,2,1,1,1
student531_Prompt9_1.0,2,1,2,0,0,0,0,0,0,2,1,0,0,0
student531_Prompt4_1.0,5,2,5,2,0,0,0,0,0,2,1,0,0,0
student531_Prompt10_1.0,4,5,3,0,0,0,0,0,0,1,1,0,0,0
student531_Prompt5_1.0,4,2,3,0,0,0,0,1,3,1,0,0,1,0
student531_Capstone_1.0,5,2,9,1,0,0,0,1,0,2,1,1,0,0
student531_Prompt8_1.0,4,2,6,1,0,0,1,2,0,2,1,0,0,0
student531_Integration3_1.0,5,6,5,2,1,0,0,4,0,3,3,0,1,3
student531_Prompt11_1.0,10,11,7,4,0,0,2,0,0,2,1,0,4,0
student531_Prompt2_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student532_Prompt9_1.0,0,0,1,2,0,0,0,1,0,1,0,0,0,0
student532_Prompt3_1.0,1,1,3,0,0,0,0,0,0,1,0,0,0,0
student532_Prompt4_1.0,6,2,5,1,0,0,1,0,0,1,1,0,0,1
student532_Prompt10_1.0,7,7,8,1,0,0,0,0,0,3,3,0,1,0
student532_Prompt5_1.0,4,1,3,0,0,0,0,0,0,1,0,0,1,0
student532_Capstone_1.0,4,5,7,0,0,0,0,0,0,1,1,0,1,0
student532_Prompt8_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student532_Integration3_1.0,15,7,5,3,1,0,2,3,1,3,7,1,1,2
student532_Prompt11_1.0,6,2,2,2,0,0,1,0,0,2,1,0,2,1
student532_Prompt7_1.0,4,2,1,0,1,0,0,0,0,1,0,1,0,0
student533_Prompt9_1.0,2,2,2,0,0,0,0,0,0,2,1,0,0,0
student533_Prompt3_1.0,2,1,2,0,0,1,0,0,0,1,1,0,0,1
student533_Prompt7_1.0,2,1,1,0,1,1,1,1,0,1,3,1,0,0
student533_Prompt6_1.0,3,2,2,0,0,1,1,0,0,1,1,0,0,2
student533_Prompt8_1.0,2,1,5,1,0,2,0,2,0,1,0,0,0,0
student533_Prompt11_1.0,4,2,4,2,0,1,0,0,0,1,2,0,1,1
student533_Prompt2_1.0,5,2,9,1,0,2,2,2,1,1,0,0,1,0
student534_Prompt9_1.0,3,1,3,1,0,0,1,1,0,2,0,0,0,0
student534_Prompt3_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student534_Prompt4_1.0,5,4,4,0,0,0,0,0,0,1,1,0,0,0
student534_Prompt10_1.0,5,2,2,0,0,0,0,0,0,2,2,0,0,0
student534_Prompt5_1.0,4,2,2,0,0,0,0,1,2,1,0,0,1,0
student534_Prompt6_1.0,9,6,6,4,0,0,3,2,1,2,2,0,0,0
student534_Prompt8_1.0,6,2,3,0,1,0,0,0,0,2,2,1,0,0
student534_Prompt11_1.0,3,3,1,0,0,1,1,0,0,2,1,0,1,0
student534_Prompt7_1.0,8,2,3,0,0,0,0,0,0,1,1,0,1,0
student534_Prompt2_1.0,8,1,5,2,1,1,0,1,0,1,0,0,1,1
student535_Prompt3_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student535_Prompt7_1.0,3,0,2,2,1,1,2,2,1,1,3,0,0,1
student535_Prompt10_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student535_Prompt5_1.0,3,3,0,0,0,0,0,0,0,1,2,0,0,1
student535_Prompt6_1.0,7,3,5,1,1,1,2,1,1,2,2,1,1,0
student535_Prompt8_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student535_Integration3_1.0,3,1,3,0,0,0,1,0,0,1,0,1,1,0
student535_Prompt11_1.0,7,4,13,1,0,0,1,0,0,0,3,2,1,0
student535_Prompt2_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student536_Prompt9_1.0,4,5,7,0,0,0,0,0,1,2,3,0,0,0
student536_Prompt3_1.0,1,1,3,0,0,0,0,0,0,1,0,0,0,0
student536_Prompt4_1.0,5,1,6,0,0,0,0,0,2,1,0,0,0,1
student536_Prompt10_1.0,2,2,3,0,0,0,0,0,0,3,0,0,1,0
student536_Prompt5_1.0,3,4,1,1,0,0,0,1,2,1,2,0,0,1
student536_Prompt6_1.0,1,1,2,0,0,0,1,0,0,1,0,0,0,0
student536_Prompt8_1.0,2,2,3,1,0,0,0,1,0,1,0,1,0,0
student536_Integration3_1.0,10,8,8,3,0,0,1,2,2,2,9,1,0,1
student536_Prompt7_1.0,4,2,2,0,2,1,0,0,1,2,2,0,0,1
student537_Prompt6_1.0,7,8,8,0,0,1,5,0,0,1,2,0,1,0
student537_Prompt4_1.0,5,3,5,0,1,1,0,0,2,1,0,1,1,1
student537_Prompt10_1.0,6,6,5,1,0,1,1,0,0,2,0,1,2,1
student537_Prompt5_1.0,3,4,2,0,0,1,1,0,0,2,2,0,0,1
student537_Prompt3_1.0,4,2,3,1,0,2,0,0,0,1,1,0,1,0
student537_Capstone_1.0,5,2,10,0,0,0,0,0,0,0,3,1,0,0
student537_Prompt11_1.0,6,3,5,1,0,1,1,0,0,1,1,1,2,0
student537_Prompt7_1.0,6,2,5,2,1,1,1,2,1,1,4,1,0,0
student537_Prompt2_1.0,1,0,1,1,0,1,1,1,0,2,0,0,0,0
student538_Prompt9_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student538_Prompt6_1.0,14,10,15,5,0,0,2,3,2,2,7,0,0,1
student538_Prompt4_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student538_Prompt10_1.0,5,6,5,1,0,0,0,0,0,1,2,0,0,0
student538_Prompt5_1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
student538_Prompt8_1.0,7,2,6,3,0,0,0,2,0,1,3,0,0,0
student538_Integration3_1.0,4,1,1,0,1,0,0,3,0,1,1,0,0,2
student538_Prompt11_1.0,2,1,1,1,0,0,0,0,0,2,0,0,1,0
student538_Prompt2_1.0,5,1,3,3,0,0,1,2,0,2,1,0,0,0
student539_Prompt3_1.0,5,2,6,1,0,1,0,0,0,1,2,0,0,1
student539_Prompt4_1.0,3,4,2,1,0,1,0,0,1,2,0,0,0,1
student539_Prompt10_1.0,2,0,0,0,0,1,0,0,0,1,0,0,0,1
student539_Prompt5_1.0,8,5,3,0,0,1,0,1,0,1,2,0,2,2
student539_Capstone_1.0,9,2,8,0,0,1,0,0,0,1,2,2,1,0
student539_Prompt6_1.0,3,1,1,0,0,1,1,0,0,1,0,0,0,2
student539_Prompt8_1.0,4,2,3,4,0,1,0,1,0,1,1,0,0,1
student539_Integration3_1.0,7,2,3,2,0,0,0,0,0,2,1,0,0,2
student539_Prompt7_1.0,8,4,4,1,1,2,0,0,0,3,5,1,2,1
student539_Prompt2_1.0,2,0,1,1,0,0,3,0,0,2,0,0,0,0
student540_Prompt9_1.0,5,4,4,1,1,1,0,0,0,1,2,2,0,1
student540_Prompt6_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student540_Prompt7_1.0,4,4,3,1,1,0,0,0,1,3,4,1,0,0
student540_Prompt10_1.0,6,5,8,0,0,0,1,0,0,2,1,1,1,0
student540_Prompt5_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student540_Prompt3_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student540_Integration3_1.0,9,10,7,0,0,0,1,1,0,2,2,1,2,4
student540_Prompt11_1.0,4,1,1,0,0,0,0,0,0,1,0,0,1,0
student541_Prompt6_1.0,13,10,14,5,0,0,4,2,1,3,1,0,0,0
student541_Prompt4_1.0,3,2,3,0,0,0,0,0,2,1,0,0,0,0
student541_Prompt10_0.8,2,2,2,1,0,1,0,0,0,3,1,0,2,0
student541_Prompt5_0.5,2,4,1,0,0,0,0,1,0,1,1,0,0,1
student541_Prompt8_1.0,2,1,3,2,0,0,0,1,0,1,0,0,0,0
student541_Capstone_1.0,8,2,10,1,0,0,0,1,0,0,2,2,0,0
student541_Prompt11_1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
student541_Prompt2_1.0,2,0,2,1,0,0,0,0,0,1,2,0,0,0
student542_Prompt9_1.0,4,8,5,1,0,1,0,0,0,2,2,1,1,0
student542_Prompt6_1.0,3,2,2,0,0,1,1,0,0,1,0,0,0,2
student542_Prompt4_0.8,7,4,5,2,0,1,1,0,1,2,1,1,2,1
student542_Prompt10_1.0,4,2,1,1,0,1,0,0,0,3,1,0,2,1
student542_Prompt5_1.0,5,6,4,2,0,2,0,1,0,4,3,1,1,1
student542_Capstone_1.0,4,2,8,0,0,1,0,0,0,0,3,1,0,0
student542_Prompt3_1.0,2,5,6,0,1,2,1,0,0,1,0,1,1,1
student542_Integration3_0.9,5,3,2,0,0,1,1,1,0,2,0,1,0,0
student543_Prompt9_1.0,5,4,2,2,0,0,0,0,0,1,2,0,0,0
student543_Prompt3_1.0,4,4,4,0,0,0,1,0,0,1,0,0,0,0
student543_Prompt4_1.0,4,4,4,0,0,0,0,0,0,2,1,0,0,0
student543_Prompt10_1.0,2,2,2,1,0,0,0,0,0,2,0,0,1,0
student543_Prompt5_1.0,8,4,4,0,0,0,2,1,3,1,0,0,1,1
student543_Capstone_1.0,9,5,13,1,0,0,2,0,0,0,2,1,1,0
student543_Prompt6_1.0,1,1,2,0,0,0,1,0,0,1,0,0,0,0
student543_Prompt8_1.0,4,3,3,4,1,0,0,1,0,2,2,2,0,0
student543_Integration3_0.9,16,5,9,4,1,1,5,6,0,5,6,2,0,1
student543_Prompt2_1.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
student544_Prompt9_1.0,5,5,4,0,1,1,0,0,0,2,2,0,0,1
student544_Prompt3_1.0,2,3,3,0,0,1,0,0,0,1,0,0,0,1
student544_Prompt5_1.0,6,4,3,0,0,1,0,0,1,1,3,0,1,3
student544_Prompt6_1.0,4,2,3,0,0,1,1,0,0,1,1,0,0,1
student544_Prompt8_1.0,5,2,2,2,0,1,0,1,0,1,0,0,0,1
student544_Integration3_0.9,10,3,3,0,0,0,2,2,0,4,0,2,0,0
student544_Prompt11_1.0,2,1,2,2,0,1,1,0,0,1,2,0,2,0
student545_Prompt9_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student545_Prompt3_1.0,2,0,1,1,0,0,0,0,0,1,1,0,0,0
student545_Prompt4_1.0,4,3,4,1,0,0,0,0,0,2,0,0,0,0
student545_Prompt10_1.0,3,2,5,2,0,1,1,1,0,4,0,0,1,0
student545_Prompt5_1.0,4,2,3,0,0,0,0,1,3,1,0,0,1,0
student545_Capstone_1.0,11,2,10,1,0,0,0,0,0,0,2,2,0,0
student545_Prompt6_1.0,3,1,2,0,0,0,1,0,0,1,0,0,0,0
student545_Prompt8_1.0,8,5,7,1,1,1,1,1,0,3,2,1,1,0
student545_Integration3_1.0,5,6,5,0,0,0,2,2,0,2,1,1,0,1
student545_Prompt7_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student545_Prompt2_1.0,3,1,5,1,0,0,0,0,0,1,0,0,0,0
student546_Prompt6_1.0,2,2,4,2,1,3,1,0,0,1,0,0,1,1
student546_Prompt4_1.0,6,5,5,2,0,3,1,0,0,2,0,1,2,2
student546_Prompt10_1.0,3,2,3,0,1,1,0,0,0,3,0,0,1,1
student546_Prompt8_1.0,3,1,5,1,0,1,0,1,0,1,0,0,0,0
student546_Integration3_1.0,9,8,5,1,0,0,2,2,3,5,5,2,0,0
student546_Prompt2_1.0,4,1,2,0,1,1,0,0,0,1,2,0,1,1
student547_Prompt9_1.0,5,7,5,2,0,1,0,0,1,2,3,2,1,1
student547_Prompt3_1.0,3,4,4,1,0,1,0,0,0,2,3,0,0,1
student547_Prompt4_1.0,3,2,2,1,0,1,0,0,2,1,1,0,1,0
student547_Prompt10_1.0,4,3,3,2,0,1,0,0,0,3,2,0,2,0
student547_Prompt5_1.0,4,5,2,1,0,1,0,0,0,1,3,0,0,2
student547_Capstone_1.0,4,1,4,0,0,0,0,0,0,0,1,1,0,0
student547_Prompt6_0.0,4,1,4,1,0,2,1,0,1,1,3,0,1,0
student547_Prompt8_1.0,3,2,4,0,1,1,0,1,0,1,0,0,0,1
student547_Integration3_0.9,5,2,2,0,0,0,1,1,0,2,0,1,0,0
student547_Prompt7_1.0,1,0,4,1,1,1,0,0,1,1,3,0,0,1
student548_Prompt3_1.0,5,6,5,1,0,1,0,1,0,2,1,0,0,0
student548_Prompt4_1.0,3,5,3,1,1,1,0,0,0,2,0,0,1,1
student548_Capstone_1.0,4,5,7,1,0,0,2,0,0,0,1,0,0,0
student548_Prompt5_1.0,2,4,1,0,0,1,0,0,0,2,1,0,0,2
student548_Prompt6_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student548_Prompt8_1.0,6,3,8,1,0,1,1,2,0,2,0,1,1,0
student548_Integration3_1.0,10,6,12,1,1,1,3,2,2,4,2,1,0,0
student548_Prompt7_1.0,1,0,1,0,1,1,0,0,0,1,2,1,0,0
student548_Prompt2_1.0,1,0,2,3,0,1,2,1,0,2,0,0,0,0
student549_Prompt9_1.0,4,8,3,2,0,1,0,0,1,2,2,0,0,0
student549_Prompt6_1.0,10,5,7,2,0,1,1,1,1,2,2,1,1,2
student549_Prompt7_1.0,6,8,6,1,2,3,1,1,1,1,3,0,0,3
student549_Prompt10_1.0,3,2,8,0,0,1,0,0,0,3,0,0,1,0
student549_Prompt5_0.5,2,5,1,0,0,1,0,0,0,1,1,0,0,3
student549_Capstone_1.0,5,6,9,3,0,0,2,1,0,0,2,1,0,0
student549_Prompt3_1.0,4,2,3,1,0,1,0,0,0,1,1,0,0,1
student549_Integration3_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student549_Prompt2_1.0,3,2,3,2,0,1,2,0,0,1,1,0,0,1
student550_Prompt9_1.0,3,5,1,1,0,0,0,0,0,2,2,0,0,0
student550_Prompt6_1.0,1,1,2,0,0,0,1,0,0,1,0,0,0,0
student550_Prompt7_1.0,2,1,2,0,1,0,0,0,0,1,2,1,0,0
student550_Prompt10_1.0,6,4,6,2,0,0,1,0,0,2,1,0,2,0
student550_Prompt5_1.0,5,6,1,1,0,1,1,2,0,2,2,1,0,1
student550_Capstone_1.0,3,2,8,0,0,1,0,0,0,0,2,0,0,0
student550_Prompt3_1.0,3,1,4,1,0,0,0,0,0,1,0,0,0,0
student550_Integration3_0.9,4,0,1,1,0,0,1,0,0,2,0,0,0,0
student550_Prompt2_1.0,9,3,7,3,1,2,2,2,0,1,1,1,1,0
student551_Prompt9_1.0,3,3,2,0,0,0,0,0,0,2,2,0,0,0
student551_Prompt3_1.0,2,1,3,0,0,0,0,0,0,1,0,0,0,0
student551_Prompt4_1.0,4,1,1,0,0,0,0,0,0,1,0,0,0,0
student551_Prompt10_1.0,4,2,2,1,0,0,0,0,0,2,0,0,1,0
student551_Prompt5_1.0,5,1,2,0,0,0,0,0,3,1,0,0,0,0
student551_Capstone_1.0,14,3,10,3,0,0,1,1,1,2,3,2,0,0
student551_Prompt8_1.0,4,1,3,2,0,0,0,1,0,1,0,0,0,0
student551_Integration3_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student551_Prompt7_1.0,7,2,3,0,1,2,1,0,1,2,8,0,1,1
student551_Prompt2_1.0,5,2,3,5,0,1,1,1,0,2,2,0,0,0
student552_Prompt6_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student552_Prompt4_1.0,2,5,2,0,0,0,0,0,0,1,2,0,0,0
student552_Capstone_0.9,7,3,14,3,0,0,3,0,0,1,6,1,3,0
student552_Prompt5_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student552_Prompt3_1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
student552_Integration3_1.0,9,6,4,1,0,0,3,4,0,3,3,2,0,1
student552_Prompt7_0.8,2,4,2,0,0,0,1,0,0,1,1,0,0,0
student553_Prompt9_1.0,5,3,3,1,0,0,0,1,0,2,3,0,0,0
student553_Prompt6_1.0,2,1,2,0,0,0,1,0,0,1,0,0,0,0
student553_Prompt4_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student553_Prompt10_1.0,2,2,2,1,0,0,0,0,0,2,0,0,1,0
student553_Prompt5_1.0,4,5,3,0,0,0,1,1,1,1,1,1,1,1
student553_Capstone_1.0,4,0,3,0,0,0,0,0,0,0,2,1,0,0
student553_Prompt8_1.0,3,1,3,2,0,0,0,1,0,1,0,0,0,0
student553_Integration3_1.0,13,6,8,1,0,0,3,2,1,3,4,2,0,1
student553_Prompt11_1.0,2,4,4,0,0,0,1,0,0,1,1,0,2,0
student553_Prompt7_1.0,4,1,1,0,1,0,0,0,1,2,2,0,0,0
student554_Prompt3_1.0,1,2,2,0,0,1,0,0,0,1,0,0,0,1
student554_Prompt4_1.0,6,3,4,0,1,1,1,0,2,1,0,1,2,1
student554_Prompt10_1.0,4,3,4,1,0,1,0,0,0,3,0,0,2,0
student554_Prompt5_1.0,2,6,2,0,1,1,0,0,0,1,1,0,0,3
student554_Capstone_1.0,5,2,4,0,0,0,0,0,0,0,1,1,0,0
student554_Prompt6_1.0,3,3,4,1,0,0,3,1,0,2,0,1,0,0
student554_Prompt8_1.0,3,0,2,2,0,1,0,2,0,1,0,0,0,0
student554_Integration3_1.0,11,4,4,1,0,1,2,1,1,2,2,1,1,4
student554_Prompt7_1.0,2,2,2,0,1,1,0,0,1,2,2,0,0,0
student554_Prompt2_1.0,4,1,2,2,1,2,2,2,0,1,1,0,0,1
student555_Prompt9_1.0,3,2,2,1,0,0,0,0,0,2,2,1,0,0
student555_Prompt3_1.0,2,1,3,0,0,0,0,0,0,1,0,0,0,0
student555_Prompt4_1.0,6,2,4,0,0,0,0,0,3,1,2,0,0,0
student555_Prompt10_1.0,6,5,6,1,0,1,1,0,0,1,0,0,2,0
student555_Prompt5_1.0,5,3,0,0,0,0,0,1,0,1,1,0,0,2
student555_Prompt6_1.0,3,2,2,1,0,0,2,0,0,1,0,0,0,0
student555_Prompt8_1.0,4,1,4,2,0,0,0,1,0,1,0,0,0,0
student555_Integration3_1.0,11,3,2,0,0,0,1,1,1,2,0,1,0,1
student555_Prompt7_1.0,3,0,0,0,1,0,0,0,1,2,2,0,0,0
student555_Prompt2_1.0,3,1,3,3,0,0,3,1,0,2,0,0,0,0
student556_Prompt9_1.0,5,1,5,2,0,0,0,1,0,1,0,0,0,0
student556_Prompt3_1.0,2,0,1,1,0,0,0,0,0,1,1,0,0,0
student556_Prompt4_1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
student556_Prompt10_1.0,3,4,6,2,0,0,0,1,0,1,2,0,0,0
student556_Prompt5_1.0,5,2,3,0,0,0,0,1,3,1,0,0,1,0
student556_Capstone_1.0,5,2,7,0,0,0,0,0,0,0,1,2,0,0
student556_Prompt8_1.0,5,2,1,0,1,0,0,0,1,2,3,0,0,0
student556_Integration3_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student556_Prompt7_1.0,3,4,3,0,0,0,1,0,0,1,1,0,0,0
student556_Prompt2_1.0,3,2,6,2,1,0,1,1,0,2,1,0,0,0
student557_Prompt3_1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0
student557_Prompt4_1.0,1,1,2,0,0,0,0,0,1,1,0,0,0,0
student557_Prompt10_1.0,2,2,2,1,0,0,0,0,0,2,0,0,1,0
student557_Prompt5_1.0,3,6,1,0,0,0,0,2,2,1,1,0,1,1
student557_Capstone_1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
student557_Prompt6_1.0,9,7,8,0,0,1,4,1,1,2,1,1,0,3
student557_Prompt8_1.0,2,1,3,2,0,0,0,1,0,1,0,0,0,0
student557_Integration3_1.0,6,3,7,3,0,0,3,2,1,2,0,2,1,0
student557_Prompt7_1.0,4,5,2,0,1,1,0,0,0,3,3,1,0,0
student557_Prompt2_1.0,6,2,2,2,0,0,0,3,0,1,2,0,0,0
student558_Prompt9_1.0,2,3,1,0,1,1,0,0,0,1,1,1,0,1
student558_Prompt3_1.0,4,5,4,1,0,1,0,0,0,1,3,0,0,1
student558_Prompt4_1.0,8,5,7,1,1,2,2,0,2,1,0,1,3,2
student558_Capstone_1.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0
student558_Prompt5_1.0,2,3,2,1,1,2,0,0,0,1,2,0,1,2
student558_Prompt8_1.0,3,2,3,2,0,1,0,1,0,1,0,0,0,1
student558_Integration3_1.0,7,2,3,1,0,0,2,2,0,3,1,2,0,0
student558_Prompt7_1.0,1,0,0,0,1,1,0,1,1,1,2,0,0,1
student558_Prompt2_1.0,8,6,8,3,0,4,3,3,0,1,4,0,2,2
student559_Prompt9_1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
student559_Prompt3_1.0,31,26,28,9,2,7,4,5,0,1,11,1,6,5
student559_Capstone_1.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
student559_Prompt5_1.0,6,1,1,0,0,0,1,1,0,2,0,1,0,0
student559_Prompt6_1.0,10,7,7,0,0,0,2,2,2,5,4,1,1,2
student559_Prompt8_1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
student559_Integration3_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student560_Prompt9_1.0,6,5,3,2,1,1,0,0,0,1,3,0,0,1
student560_Prompt6_1.0,9,6,5,1,1,1,1,0,0,1,3,0,1,1
student560_Prompt4_1.0,9,2,5,0,0,1,1,0,1,1,2,1,2,1
student560_Prompt10_1.0,3,2,1,0,0,1,0,0,0,2,0,0,1,1
student560_Prompt5_1.0,8,6,2,1,0,1,0,1,0,1,3,1,1,2
student560_Capstone_1.0,11,2,20,4,0,1,2,2,0,2,11,1,2,1
student560_Prompt8_1.0,10,4,11,6,1,2,0,2,0,1,2,1,2,2
student560_Integration3_1.0,7,8,5,1,0,1,2,2,1,2,4,0,1,1
student560_Prompt7_1.0,6,1,1,0,1,1,1,2,1,1,2,0,0,1
student561_Prompt9_1.0,4,5,6,0,0,1,0,0,0,2,2,1,1,0
student561_Prompt6_1.0,3,1,1,0,1,0,1,0,0,1,0,0,0,0
student561_Prompt4_1.0,4,3,7,1,0,1,0,0,2,1,0,0,0,0
student561_Prompt10_1.0,9,12,15,1,0,0,2,0,0,3,2,1,2,0
student561_Prompt5_1.0,5,9,2,2,0,2,1,2,0,2,4,1,1,2
student561_Prompt8_1.0,6,2,7,4,0,1,0,3,0,1,0,0,0,0
student561_Integration3_1.0,9,5,13,2,0,1,2,2,1,3,0,2,1,0
student561_Prompt2_1.0,7,2,8,2,0,1,0,1,0,2,3,2,1,1
student562_Prompt9_1.0,3,0,3,2,0,0,0,1,0,1,0,0,0,0
student562_Prompt3_1.0,2,1,1,0,1,1,0,0,0,1,0,0,0,1
student562_Prompt4_1.0,5,3,4,0,0,1,1,1,2,1,0,0,0,1
student562_Prompt10_1.0,6,5,7,0,0,0,0,0,0,2,1,1,0,0
student562_Prompt5_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student562_Capstone_1.0,8,6,11,1,0,0,1,0,0,0,3,2,1,0
student562_Prompt6_1.0,3,1,1,0,0,0,1,1,0,2,0,1,0,0
student562_Prompt8_1.0,8,4,4,0,2,1,0,0,0,3,3,2,0,1
student562_Integration3_1.0,7,5,3,3,0,1,1,1,0,2,2,0,0,2
student562_Prompt7_1.0,6,1,3,1,0,0,1,0,0,1,2,0,0,0
student562_Prompt2_1.0,6,1,7,2,0,1,2,1,0,2,0,0,0,0
student563_Prompt9_1.0,8,4,9,2,0,1,1,0,0,5,5,0,1,1
student563_Prompt3_1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
student563_Prompt4_1.0,1,1,2,0,0,0,0,0,1,1,0,0,0,0
