student_assignment_grade,struc0,struc1,struc2,struc3
student759_Integration3_1.0,3,3,11,0
student759_Prompt11_1.0,4,7,26,0
student759_Prompt4_1.0,4,3,6,1
student759_ePortfolioLink_1.0,0,0,3,0
student759_Capstone_0.9,1,0,5,0
student760_Prompt8_1.0,4,1,5,0
student760_Prompt7_1.0,2,2,2,0
student760_Prompt3_1.0,0,2,3,0
student760_Prompt9_1.0,2,2,3,0
student760_Prompt5_1.0,2,2,0,0
student760_Integration3_1.0,6,9,16,1
student760_Prompt10_1.0,0,0,5,0
student760_Prompt11_1.0,0,0,2,0
student760_Prompt4_1.0,0,0,2,0
student760_Prompt2_1.0,2,2,6,0
student760_ePortfolioLink_1.0,3,4,5,0
student760_Capstone_1.0,3,6,10,0
student761_Prompt8_1.0,4,2,6,0
student761_Prompt7_1.0,3,2,3,0
student761_Prompt3_1.0,2,3,11,0
student761_Prompt9_1.0,4,2,4,1
student761_Prompt5_1.0,3,3,8,0
student761_Prompt6_1.0,3,4,6,0
student761_Integration3_1.0,2,0,13,0
student761_Prompt10_1.0,0,0,13,0
student761_Prompt11_1.0,3,2,10,0
student761_Prompt4_1.0,3,4,16,0
student761_Prompt2_1.0,5,2,23,0
student761_ePortfolioLink_1.0,0,0,4,0
student761_Capstone_1.0,0,0,3,0
student762_Prompt8_1.0,4,1,3,0
student762_Prompt7_1.0,3,2,5,0
student762_Prompt3_1.0,0,2,3,0
student762_Prompt9_1.0,2,2,4,0
student762_Prompt5_1.0,5,5,9,0
student762_Prompt6_1.0,1,2,5,0
student762_Integration3_1.0,3,5,6,0
student762_Prompt10_1.0,1,0,10,0
student762_Prompt11_1.0,1,2,3,0
student762_Prompt4_1.0,1,3,4,0
student762_Prompt2_1.0,0,0,2,0
student762_ePortfolioLink_1.0,2,3,7,0
student762_Capstone_1.0,4,4,9,0
student763_Prompt8_0.5,2,1,9,0
student763_Prompt7_1.0,1,2,8,0
student763_Prompt3_1.0,1,3,3,0
student763_Prompt9_1.0,1,1,10,0
student763_Prompt5_1.0,2,5,6,0
student763_Prompt6_1.0,0,0,2,0
student763_Integration3_0.9,4,5,6,0
student763_Prompt10_1.0,1,1,8,0
student763_Prompt11_0.0,0,0,1,0
student763_Prompt4_1.0,0,0,2,0
student763_Prompt2_1.0,2,1,7,0
student763_Capstone_1.0,1,2,8,0
student764_Prompt8_1.0,6,2,6,0
student764_Prompt7_1.0,4,1,6,0
student764_Prompt3_1.0,1,3,10,0
student764_Prompt9_1.0,2,1,7,1
student764_Prompt5_1.0,4,4,6,0
student764_Prompt6_1.0,1,2,8,0
student764_Integration3_1.0,3,4,8,0
student764_Prompt10_1.0,0,2,14,0
student764_Prompt4_1.0,2,6,8,0
student764_Prompt2_1.0,0,0,1,0
student764_ePortfolioLink_1.0,3,1,9,0
student764_Capstone_1.0,8,10,29,0
student765_Prompt8_1.0,2,0,6,0
student765_Prompt7_1.0,0,1,5,0
student765_Prompt3_1.0,0,1,4,0
student765_Prompt5_1.0,3,3,7,0
student765_Prompt9_1.0,3,2,4,0
student765_Prompt6_1.0,1,1,2,0
student765_Prompt10_1.0,0,0,5,0
student765_Integration3_1.0,3,2,14,0
student765_Prompt4_1.0,2,5,11,0
student765_Prompt2_1.0,2,2,9,0
student765_Capstone_1.0,1,0,10,0
student766_ePortfolioLink_1.0,0,0,1,0
student766_Prompt8_1.0,5,1,4,0
student766_Prompt7_1.0,3,2,4,0
student766_Prompt3_1.0,1,3,4,0
student766_Prompt5_0.9,3,3,4,0
student766_Prompt9_1.0,3,2,2,1
student766_Prompt6_1.0,5,6,9,0
student766_Prompt4_1.0,1,4,4,0
student766_Integration3_1.0,2,1,11,0
student766_Prompt2_1.0,3,1,10,0
student766_Capstone_1.0,2,2,18,0
student767_Prompt8_1.0,0,0,4,0
student767_Prompt7_0.5,1,1,4,0
student767_Prompt3_1.0,1,1,3,0
student767_Prompt9_1.0,6,4,6,0
student767_Prompt5_1.0,0,0,3,0
student767_Prompt6_1.0,1,2,3,0
student767_Integration3_1.0,1,0,5,0
student767_Prompt10_1.0,0,0,9,0
student767_Prompt4_1.0,0,2,12,0
student767_Prompt2_1.0,3,3,26,0
student767_ePortfolioLink_1.0,0,0,6,0
student767_Capstone_0.9,0,0,2,0
student768_Prompt8_1.0,6,3,6,1
student768_Prompt7_1.0,4,1,8,0
student768_Prompt3_1.0,1,3,3,0
student768_Prompt9_1.0,4,4,7,1
student768_Prompt5_1.0,3,4,5,1
student768_Prompt6_1.0,2,1,5,0
student768_Integration3_1.0,2,0,13,0
student768_Prompt10_1.0,0,0,9,0
student768_Prompt4_1.0,3,3,8,1
student768_Prompt2_1.0,4,3,13,0
student768_ePortfolioLink_1.0,0,0,3,0
student768_Capstone_1.0,2,0,13,0
student769_Prompt8_1.0,2,3,9,0
student769_Prompt7_1.0,0,0,18,0
student769_Prompt3_1.0,0,1,2,0
student769_Prompt9_1.0,6,2,9,0
student769_Prompt5_1.0,2,2,8,0
student769_Prompt6_1.0,1,2,9,0
student769_Integration3_0.9,2,1,23,0
student769_Prompt10_1.0,0,1,10,0
student769_Prompt11_1.0,0,0,7,0
student769_Prompt4_1.0,2,3,9,0
student769_Prompt2_1.0,4,1,19,0
student769_ePortfolioLink_1.0,1,0,4,0
student769_Capstone_1.0,0,3,5,0
student770_Prompt8_1.0,6,4,7,0
student770_Prompt7_1.0,0,0,2,0
student770_Prompt3_1.0,0,3,5,0
student770_Prompt9_1.0,2,1,4,0
student770_Prompt5_1.0,4,2,3,0
student770_Prompt6_1.0,1,2,6,0
student770_Integration3_1.0,1,1,12,0
student770_Prompt10_1.0,1,1,8,0
student770_Prompt11_1.0,1,6,11,0
student770_Prompt4_1.0,2,4,6,0
student770_Prompt2_1.0,2,3,16,0
student770_ePortfolioLink_1.0,1,0,7,0
student770_Capstone_1.0,3,1,8,0
student771_Prompt8_1.0,1,1,4,0
student771_Prompt7_1.0,0,1,7,0
student771_Prompt3_1.0,0,0,3,0
student771_ePortfolioLink_1.0,0,0,1,0
student771_Prompt9_1.0,1,0,4,0
student771_Prompt6_1.0,0,0,2,0
student771_Prompt10_1.0,0,0,2,0
student771_Integration3_1.0,1,1,10,0
student771_Prompt4_1.0,0,3,4,0
student771_Prompt2_1.0,0,0,3,0
student771_Capstone_0.8,0,0,3,0
student772_Prompt8_1.0,4,2,5,0
student772_Prompt7_1.0,5,1,8,0
student772_Prompt3_1.0,1,2,3,0
student772_Prompt9_1.0,6,2,5,0
student772_Prompt5_1.0,3,3,5,0
student772_Prompt6_1.0,2,2,7,0
student772_Integration3_1.0,3,2,11,0
student772_Prompt10_1.0,2,1,16,0
student772_Prompt4_1.0,2,4,13,0
student772_Prompt2_1.0,4,5,17,0
student772_ePortfolioLink_1.0,0,0,2,0
student772_Capstone_1.0,6,8,22,0
student773_Prompt8_1.0,4,2,9,0
student773_Prompt7_0.5,2,2,2,0
student773_Prompt3_1.0,0,4,7,0
student773_Prompt9_1.0,3,1,8,0
student773_Prompt5_1.0,3,4,7,0
student773_Prompt6_1.0,1,2,9,0
student773_Integration3_1.0,1,0,10,0
student773_Prompt10_1.0,0,3,14,0
student773_Prompt4_1.0,2,4,16,0
student773_Prompt2_1.0,1,3,11,0
student773_ePortfolioLink_1.0,1,0,5,0
student773_Capstone_1.0,1,0,7,0
student774_Prompt8_1.0,9,4,11,0
student774_Prompt7_1.0,1,3,4,0
student774_Prompt3_1.0,0,0,2,0
student774_Prompt9_1.0,1,0,4,0
student774_Prompt5_1.0,1,5,5,0
student774_Prompt6_1.0,0,0,1,0
student774_Integration3_1.0,6,8,17,0
student774_Prompt10_0.0,2,0,0,0
student774_Prompt4_1.0,0,3,2,0
student774_Prompt2_1.0,3,2,11,0
student774_ePortfolioLink_1.0,0,1,4,0
student774_Capstone_1.0,2,0,7,0
student775_Prompt8_1.0,0,0,6,0
student775_Prompt7_1.0,2,2,3,0
student775_Prompt3_1.0,2,1,13,0
student775_Prompt9_1.0,4,2,4,0
student775_Prompt5_1.0,1,0,4,0
student775_Prompt6_1.0,5,4,14,0
student775_Integration3_0.9,2,1,5,1
student775_Prompt10_1.0,1,2,10,1
student775_Prompt4_1.0,1,7,8,0
student775_Prompt2_1.0,5,4,12,0
student775_ePortfolioLink_1.0,0,0,3,0
student775_Capstone_1.0,1,4,16,0
student776_Prompt8_1.0,4,2,4,0
student776_Prompt7_1.0,4,4,6,0
student776_Prompt3_1.0,0,0,1,0
student776_Prompt9_1.0,2,2,2,0
student776_Prompt5_1.0,2,4,4,0
student776_Prompt6_1.0,0,0,5,0
student776_Integration3_0.9,0,0,2,0
student776_Prompt10_1.0,0,0,9,0
student776_Prompt4_1.0,1,6,4,0
student776_Prompt2_1.0,4,3,9,0
student776_ePortfolioLink_1.0,1,0,4,0
student776_Capstone_1.0,1,0,15,0
student777_Prompt8_0.5,3,3,18,0
student777_Prompt3_0.8,0,0,1,0
student777_Prompt5_1.0,4,2,3,0
student777_Prompt9_1.0,1,0,2,0
student777_Prompt6_1.0,0,1,5,0
student777_Prompt10_1.0,1,1,4,1
student777_Integration3_0.9,3,1,7,0
student777_Prompt4_1.0,0,0,2,0
student777_ePortfolioLink_1.0,1,2,3,0
student778_Prompt8_0.8,0,0,2,0
student778_Prompt7_1.0,3,5,7,0
student778_Prompt3_1.0,1,2,7,0
student778_Prompt5_1.0,1,5,7,1
student778_Prompt9_1.0,9,6,7,2
student778_Prompt6_0.8,2,0,9,0
student778_Prompt11_1.0,1,1,2,0
student778_Prompt10_1.0,1,2,9,0
student778_Integration3_0.9,3,2,6,1
student778_Prompt4_0.8,0,0,1,0
student778_Capstone_0.9,1,0,5,0
student779_Prompt8_1.0,4,3,6,0
student779_Prompt7_1.0,3,1,5,0
student779_Prompt3_1.0,1,1,4,0
student779_Prompt9_1.0,0,0,5,0
student779_Prompt5_1.0,0,0,2,0
student779_Prompt6_1.0,2,3,6,1
student779_Integration3_1.0,4,6,21,1
student779_Prompt10_1.0,0,0,4,0
student779_Prompt4_1.0,1,1,12,0
student779_Prompt2_1.0,1,0,6,0
student779_ePortfolioLink_1.0,0,0,1,0
student779_Capstone_1.0,1,1,8,0
student780_ePortfolioLink_1.0,0,0,2,0
student780_Prompt8_0.0,5,3,9,0
student780_Prompt3_1.0,0,3,6,0
student780_Prompt5_1.0,2,3,4,0
student780_Prompt9_1.0,2,2,4,1
student780_Prompt6_1.0,1,1,3,0
student780_Prompt10_1.0,0,0,5,0
student780_Integration3_0.9,5,4,20,0
student780_Prompt4_1.0,1,1,1,0
student780_Prompt2_1.0,4,1,8,0
student780_Capstone_1.0,4,1,13,0
student781_Prompt8_1.0,3,1,2,0
student781_Prompt7_1.0,5,3,5,0
student781_Prompt3_1.0,0,2,0,0
student781_Prompt9_1.0,5,1,4,0
student781_Prompt5_1.0,2,3,2,0
student781_Prompt6_1.0,1,3,4,1
student781_Integration3_1.0,2,1,4,0
student781_Prompt10_1.0,0,1,5,0
student781_Prompt4_1.0,2,4,6,0
student781_Prompt2_1.0,2,2,11,0
student781_ePortfolioLink_1.0,0,0,1,0
student781_Capstone_1.0,1,1,8,0
student782_Prompt8_1.0,4,2,9,0
student782_Prompt7_1.0,1,0,3,0
student782_Prompt3_1.0,1,2,11,0
student782_Prompt9_1.0,5,2,10,1
student782_Prompt5_1.0,2,3,7,0
student782_Prompt6_1.0,1,1,3,0
student782_Integration3_1.0,8,7,23,0
student782_Prompt10_1.0,0,1,4,0
student782_Prompt4_1.0,1,7,14,0
student782_Prompt2_1.0,3,2,6,0
student782_ePortfolioLink_1.0,0,0,4,0
student782_Capstone_1.0,2,2,14,0
student783_Prompt8_1.0,4,2,14,0
student783_Prompt7_1.0,2,0,13,0
student783_Prompt3_1.0,4,3,6,0
student783_Prompt9_1.0,2,1,8,0
student783_Prompt5_1.0,5,6,6,0
student783_Prompt6_1.0,2,3,11,0
student783_Integration3_1.0,3,2,8,0
student783_Prompt10_1.0,0,0,2,0
student783_Prompt4_1.0,2,3,8,0
student783_Prompt2_1.0,3,1,12,0
student783_ePortfolioLink_1.0,0,1,9,0
student783_Capstone_1.0,2,2,23,0
student784_Prompt8_1.0,2,1,8,0
student784_Prompt7_1.0,1,3,5,0
student784_Prompt3_1.0,0,0,2,0
student784_Prompt9_1.0,5,4,4,1
student784_Prompt5_1.0,1,3,5,0
student784_Prompt6_1.0,0,0,2,0
student784_Integration3_0.9,3,4,10,0
student784_Prompt10_1.0,2,1,2,0
student784_Prompt4_1.0,0,0,1,0
student784_Prompt2_1.0,1,0,3,0
student784_ePortfolioLink_1.0,2,1,7,0
student784_Capstone_0.9,0,2,5,0
student785_ePortfolioLink_1.0,0,0,2,0
student785_Prompt8_1.0,1,1,4,0
student785_Prompt7_1.0,0,0,1,0
student785_Prompt3_1.0,0,0,6,0
student785_Prompt5_1.0,1,1,5,0
student785_Prompt9_1.0,3,1,4,0
student785_Prompt6_1.0,0,0,1,0
student785_Prompt4_1.0,3,9,10,0
student785_Integration3_0.9,3,1,6,1
student785_Prompt2_1.0,3,2,14,0
student785_Capstone_1.0,3,0,5,0
student786_Prompt8_1.0,2,0,3,0
student786_Prompt7_1.0,4,2,3,0
student786_Prompt3_1.0,2,3,5,0
student786_Prompt9_1.0,1,3,3,1
student786_Prompt5_1.0,4,4,4,0
student786_Prompt6_1.0,2,4,8,1
student786_Integration3_0.9,0,0,3,0
student786_Prompt10_1.0,0,0,2,0
student786_Prompt11_1.0,0,0,3,0
student786_Prompt4_1.0,1,3,8,0
student786_Prompt2_1.0,2,1,6,0
student786_ePortfolioLink_1.0,0,0,2,0
student786_Capstone_1.0,1,4,5,0
student787_Prompt8_1.0,7,4,5,0
student787_Prompt7_1.0,1,0,5,0
student787_Prompt3_1.0,0,3,4,0
student787_Prompt9_1.0,0,0,2,0
student787_Prompt5_1.0,2,11,13,0
student787_Prompt6_1.0,1,1,2,0
student787_Integration3_1.0,2,1,8,0
student787_Prompt10_1.0,2,2,4,1
student787_Prompt11_1.0,0,1,7,0
student787_Prompt4_1.0,1,0,3,0
student787_Prompt2_1.0,0,0,2,0
student787_ePortfolioLink_1.0,3,4,14,0
student787_Capstone_1.0,3,3,17,0
student788_Prompt8_1.0,2,2,2,0
student788_Prompt7_1.0,3,4,7,0
student788_Prompt3_1.0,0,1,2,0
student788_Prompt9_0.8,2,2,3,0
student788_Prompt5_1.0,2,3,3,0
student788_Prompt6_1.0,1,1,3,0
student788_Integration3_1.0,8,8,38,0
student788_Prompt10_1.0,0,1,7,0
student788_Prompt11_1.0,1,1,4,0
student788_Prompt4_1.0,1,3,5,0
student788_Prompt2_1.0,2,1,6,0
student788_ePortfolioLink_1.0,0,2,6,0
student788_Capstone_1.0,3,1,11,0
student789_Prompt8_1.0,3,1,12,0
student789_Prompt7_1.0,0,1,0,0
student789_Prompt3_1.0,1,8,21,0
student789_Prompt5_1.0,6,6,23,0
student789_Prompt9_1.0,8,4,20,1
student789_Prompt6_1.0,0,0,5,0
student789_Prompt11_1.0,0,0,2,0
student789_Prompt10_1.0,0,0,3,0
student789_Integration3_0.9,0,0,1,0
student789_Prompt4_1.0,0,0,2,0
student789_ePortfolioLink_1.0,0,0,2,0
student790_Prompt8_1.0,5,3,9,0
student790_Prompt7_1.0,0,0,1,0
student790_Prompt3_1.0,0,0,6,0
student790_Prompt9_1.0,6,4,5,0
student790_Prompt5_1.0,2,3,3,0
student790_Prompt6_1.0,0,0,2,0
student790_Integration3_1.0,6,2,18,0
student790_Prompt10_1.0,0,0,6,0
student790_Prompt11_1.0,1,2,3,0
student790_Prompt4_1.0,1,7,5,0
student790_Prompt2_1.0,3,1,9,0
student790_ePortfolioLink_1.0,0,0,3,0
student790_Capstone_1.0,0,0,4,0
student791_Prompt8_1.0,6,5,6,0
student791_Prompt7_1.0,1,1,4,0
student791_Prompt3_1.0,0,0,1,0
student791_Prompt9_1.0,3,2,6,0
student791_Prompt5_1.0,3,9,7,0
student791_Prompt6_1.0,1,1,3,0
student791_Integration3_1.0,7,10,12,1
student791_Prompt10_1.0,2,1,12,0
student791_Prompt4_1.0,0,3,4,0
student791_Prompt2_1.0,0,0,2,0
student791_ePortfolioLink_1.0,5,2,13,0
student791_Capstone_1.0,3,3,11,0
student792_Prompt8_1.0,0,0,2,0
student792_Prompt7_0.0,0,1,4,0
student792_Prompt3_1.0,0,0,2,0
student792_Prompt9_1.0,1,0,3,0
student792_Prompt5_1.0,0,0,1,0
student792_Prompt6_1.0,0,0,1,0
student792_Integration3_0.9,3,2,8,0
student792_Prompt10_1.0,0,0,1,0
student792_Prompt4_1.0,0,0,2,0
student792_Prompt2_0.8,2,1,6,0
student792_ePortfolioLink_0.8,0,0,2,0
student792_Capstone_0.9,1,0,7,0
student793_Prompt8_1.0,0,1,0,0
student793_Prompt7_1.0,0,0,2,0
student793_Prompt3_1.0,0,0,2,0
student793_Prompt9_1.0,10,5,8,0
student793_Prompt5_1.0,1,5,5,0
student793_Prompt6_1.0,1,2,4,0
student793_Integration3_0.9,8,4,13,0
student793_Prompt10_1.0,3,4,3,2
student793_Prompt4_1.0,1,3,8,0
student793_Prompt2_1.0,0,0,1,0
student793_ePortfolioLink_1.0,2,1,4,0
student793_Capstone_1.0,1,1,8,0
student794_Prompt8_1.0,3,3,6,0
student794_Prompt7_1.0,5,4,5,0
student794_Prompt3_1.0,1,3,4,0
student794_Prompt9_1.0,4,1,3,0
student794_Prompt5_1.0,3,2,4,1
student794_Prompt6_1.0,3,2,20,0
student794_Integration3_1.0,0,0,2,0
student794_Prompt10_1.0,1,2,8,0
student794_Prompt11_1.0,0,0,2,0
student794_Prompt4_1.0,1,2,7,0
student794_Prompt2_1.0,2,2,8,0
student794_ePortfolioLink_1.0,1,0,6,0
student794_Capstone_1.0,1,0,4,0
student795_Prompt8_1.0,0,0,2,0
student795_Prompt7_1.0,0,0,5,0
student795_Prompt3_1.0,0,0,2,0
student795_Prompt9_1.0,10,10,28,1
student795_Prompt5_1.0,0,0,3,0
student795_Prompt6_1.0,1,2,7,0
student795_Integration3_0.9,5,2,17,1
student795_Prompt10_1.0,1,0,4,0
student795_Prompt11_1.0,1,0,8,0
student795_Prompt4_1.0,1,4,7,0
student795_Prompt2_1.0,0,3,1,0
student795_ePortfolioLink_1.0,0,0,2,0
student795_Capstone_0.9,0,0,2,0
student796_Prompt8_1.0,0,0,2,0
student796_Prompt7_1.0,2,5,6,0
student796_Prompt3_0.0,0,0,2,0
student796_Prompt9_1.0,6,4,6,1
student796_Prompt5_1.0,2,3,3,0
student796_Prompt6_1.0,1,1,2,0
student796_Integration3_0.9,1,0,9,0
student796_Prompt10_1.0,0,0,1,0
student796_Prompt4_1.0,1,6,4,0
student796_Prompt2_1.0,4,1,7,0
student796_ePortfolioLink_1.0,0,0,3,0
student796_Capstone_1.0,1,1,9,0
student797_Prompt8_1.0,6,1,6,0
student797_Prompt7_1.0,1,1,4,0
student797_Prompt3_1.0,0,3,3,0
student797_Prompt9_1.0,1,2,11,1
student797_Prompt5_1.0,6,2,10,0
student797_Prompt6_1.0,1,1,3,0
student797_Integration3_1.0,2,2,12,0
student797_Prompt10_1.0,2,1,9,0
student797_Prompt11_1.0,0,0,2,0
student797_Prompt4_1.0,2,4,7,0
student797_Prompt2_1.0,3,1,20,0
student797_ePortfolioLink_1.0,2,0,7,0
student797_Capstone_1.0,2,0,8,0
student798_Prompt7_1.0,0,1,5,0
student798_Prompt3_1.0,0,0,1,0
student798_Prompt11_1.0,2,1,6,0
student798_Prompt5_1.0,1,4,6,0
student798_Prompt6_1.0,7,4,18,0
student798_Prompt10_1.0,4,4,7,0
student798_Integration3_1.0,5,5,6,0
student798_Prompt4_1.0,0,5,6,0
student798_ePortfolioLink_1.0,4,2,22,0
student798_Capstone_1.0,7,5,22,0
student799_Prompt8_1.0,4,1,5,0
student799_Prompt7_1.0,3,2,3,0
student799_Prompt3_1.0,3,3,4,0
student799_Prompt9_1.0,2,2,8,0
student799_Prompt5_1.0,3,3,4,0
student799_Prompt6_1.0,1,2,5,0
student799_Integration3_0.9,1,2,12,0
student799_Prompt10_1.0,0,0,6,0
student799_Prompt11_1.0,1,2,7,0
student799_Prompt4_1.0,1,3,13,0
student799_Prompt2_1.0,2,2,18,0
student799_ePortfolioLink_1.0,0,0,3,0
student799_Capstone_1.0,5,7,10,0
student800_Prompt8_1.0,1,1,5,0
student800_Prompt7_1.0,3,4,4,0
student800_Prompt3_1.0,0,2,3,0
student800_Prompt9_1.0,6,5,7,0
student800_Prompt5_1.0,0,0,2,0
student800_Prompt6_1.0,0,0,2,0
student800_Integration3_1.0,5,3,10,0
student800_Prompt10_1.0,0,0,4,0
student800_Prompt4_1.0,1,3,4,0
student800_Prompt2_1.0,0,1,2,0
student800_ePortfolioLink_1.0,2,1,9,0
student800_Capstone_1.0,1,0,7,0
student801_Prompt8_1.0,4,1,4,0
student801_Prompt7_1.0,2,2,2,0
student801_Prompt3_1.0,2,4,12,0
student801_Prompt5_1.0,4,6,8,0
student801_Prompt6_1.0,2,3,8,0
student801_Prompt10_1.0,2,2,8,1
student801_Integration3_0.9,0,0,1,0
student801_Prompt4_0.0,1,1,6,0
student801_Prompt2_1.0,1,1,8,0
student801_Capstone_1.0,2,3,9,0
student802_Prompt8_1.0,2,0,4,0
student802_Prompt7_1.0,3,2,4,0
student802_Prompt3_1.0,1,2,3,0
student802_Prompt9_1.0,4,1,4,0
student802_Prompt5_0.5,3,0,5,0
student802_Prompt6_1.0,2,1,4,0
student802_Integration3_0.9,2,1,15,0
student802_Prompt10_1.0,1,0,5,0
student802_Prompt4_0.5,2,2,5,0
student802_Prompt2_1.0,2,1,8,0
student802_ePortfolioLink_1.0,1,0,7,0
student802_Capstone_0.9,4,1,14,0
student803_Prompt8_1.0,3,2,3,0
student803_Prompt7_0.5,5,0,1,0
student803_Prompt3_1.0,0,0,3,0
student803_Prompt9_1.0,1,1,6,0
student803_Prompt5_1.0,2,3,6,0
student803_Prompt6_1.0,4,7,18,2
student803_Integration3_1.0,0,0,2,0
student803_Prompt10_1.0,1,3,6,1
student803_Prompt11_1.0,0,2,0,0
student803_Prompt4_1.0,0,0,6,0
student803_Prompt2_1.0,3,4,9,0
student803_ePortfolioLink_0.5,1,4,9,0
student803_Capstone_1.0,2,0,8,0
student804_Prompt8_1.0,0,0,2,0
student804_Prompt7_1.0,3,2,3,0
student804_Prompt3_1.0,0,3,6,0
student804_Prompt9_1.0,6,3,8,0
student804_Prompt5_1.0,0,0,2,0
student804_Prompt6_1.0,1,1,3,0
student804_Integration3_1.0,4,4,15,0
student804_Prompt10_1.0,0,0,2,0
student804_Prompt4_1.0,0,0,2,0
student804_Prompt2_1.0,2,2,14,0
student804_ePortfolioLink_1.0,1,5,6,0
student804_Capstone_1.0,1,1,18,0
student805_Prompt8_1.0,2,3,2,0
student805_Prompt7_1.0,1,2,4,0
student805_Prompt3_1.0,0,1,5,0
student805_Prompt9_1.0,2,3,3,0
student805_Prompt5_1.0,2,3,7,0
student805_Prompt6_1.0,0,0,4,0
student805_Integration3_1.0,4,6,13,1
student805_Prompt10_1.0,2,2,4,1
student805_Prompt11_1.0,0,0,2,0
student805_Prompt4_1.0,0,3,3,0
student805_Prompt2_1.0,0,0,1,0
student805_ePortfolioLink_1.0,2,1,7,0
student805_Capstone_1.0,0,0,4,0
student806_Prompt8_1.0,6,3,7,0
student806_Prompt7_1.0,1,1,5,0
student806_Prompt3_1.0,1,1,5,0
student806_Prompt9_1.0,1,1,12,0
student806_Prompt5_1.0,3,8,7,0
student806_Prompt6_1.0,1,2,10,0
student806_Integration3_1.0,4,1,18,0
student806_Prompt10_1.0,1,6,16,1
student806_Prompt4_1.0,0,0,4,0
student806_Prompt2_1.0,2,2,16,0
student806_ePortfolioLink_1.0,0,2,5,0
student806_Capstone_1.0,1,1,11,0
student807_Prompt8_1.0,4,2,6,0
student807_Prompt7_1.0,3,2,3,0
student807_Prompt3_1.0,2,6,6,0
student807_Prompt9_1.0,2,3,5,0
student807_Prompt5_1.0,2,4,7,0
student807_Prompt6_0.5,1,2,3,0
student807_Integration3_1.0,5,6,8,0
student807_Prompt10_1.0,0,1,5,0
student807_Prompt4_1.0,1,5,9,0
student807_Prompt2_1.0,3,3,10,0
student807_ePortfolioLink_1.0,0,0,1,0
student807_Capstone_1.0,1,0,5,0
student808_Prompt8_1.0,6,4,16,0
student808_Prompt7_1.0,2,2,2,0
student808_Prompt3_1.0,0,0,2,0
student808_Prompt9_1.0,3,4,17,0
student808_Prompt5_1.0,4,5,17,0
student808_Prompt6_1.0,1,1,2,0
student808_Integration3_1.0,4,3,13,0
student808_Prompt10_1.0,0,0,3,0
student808_Prompt11_1.0,1,0,5,0
student808_Prompt4_1.0,0,1,7,0
student808_Prompt2_1.0,2,2,6,0
student808_ePortfolioLink_1.0,0,3,10,0
student808_Capstone_1.0,1,0,6,0
student809_Prompt8_1.0,1,1,6,0
student809_Prompt7_1.0,3,2,3,0
student809_Prompt3_1.0,1,3,9,0
student809_Prompt9_1.0,0,0,6,0
student809_Prompt5_1.0,2,4,4,0
student809_Prompt6_1.0,1,2,6,0
student809_Integration3_0.9,0,0,5,0
student809_Prompt10_1.0,0,0,4,0
student809_Prompt4_1.0,1,3,6,0
student809_Prompt2_1.0,3,3,8,0
student809_ePortfolioLink_1.0,0,0,1,0
student809_Capstone_0.9,1,0,5,0
student810_Prompt8_1.0,4,0,4,0
student810_Prompt7_1.0,0,2,11,0
student810_Prompt3_1.0,1,3,6,0
student810_Prompt9_1.0,2,0,9,0
student810_Prompt5_1.0,3,3,4,0
student810_Prompt6_0.5,1,0,5,0
student810_Integration3_0.9,1,0,6,0
student810_Prompt10_1.0,0,1,6,0
student810_Prompt4_1.0,1,2,4,0
student810_Prompt2_1.0,3,1,11,0
student810_ePortfolioLink_1.0,0,0,2,0
student810_Capstone_1.0,1,0,4,0
student811_Prompt8_1.0,3,2,4,0
student811_Prompt7_1.0,3,2,5,0
student811_Prompt3_1.0,0,3,4,0
student811_Prompt9_1.0,3,3,4,0
student811_Prompt5_0.5,2,4,4,0
student811_Prompt6_1.0,1,1,2,0
student811_Integration3_0.9,1,0,9,0
student811_Prompt10_1.0,0,0,5,0
student811_Prompt4_1.0,1,3,5,0
student811_Prompt2_1.0,0,1,4,0
student811_ePortfolioLink_1.0,3,1,10,0
student811_Capstone_0.9,2,0,2,0
student812_Prompt8_1.0,6,4,12,0
student812_Prompt7_1.0,1,2,11,0
student812_Prompt3_1.0,0,0,4,0
student812_Prompt9_1.0,4,2,4,0
student812_Prompt5_1.0,0,0,1,0
student812_Prompt6_1.0,1,0,4,0
student812_Integration3_1.0,5,7,11,1
student812_Prompt10_1.0,4,2,8,1
student812_Prompt11_1.0,0,1,6,0
student812_Prompt4_1.0,2,4,7,0
student812_Prompt2_1.0,2,4,9,0
student812_ePortfolioLink_1.0,0,2,2,0
student812_Capstone_1.0,3,3,11,0
student813_Prompt8_1.0,5,1,7,0
student813_Prompt7_1.0,1,1,4,0
student813_Prompt3_1.0,0,0,2,0
student813_Prompt9_1.0,3,1,7,0
student813_Prompt5_1.0,2,3,7,0
student813_Prompt6_1.0,1,1,8,0
student813_Integration3_1.0,3,1,10,0
student813_Prompt10_1.0,1,0,6,0
student813_Prompt4_1.0,0,0,7,0
student813_Prompt2_1.0,2,1,11,0
student813_ePortfolioLink_1.0,0,2,7,0
student813_Capstone_1.0,7,6,21,0
student814_Prompt8_1.0,4,2,7,0
student814_Prompt7_1.0,3,4,4,0
student814_Prompt3_1.0,0,0,6,0
student814_Prompt9_1.0,4,2,4,0
student814_Prompt5_1.0,1,0,4,0
student814_Prompt6_1.0,0,0,4,0
student814_Integration3_1.0,12,11,27,0
student814_Prompt10_1.0,0,2,13,0
